perf, CACHE_MISS_L1, CACHE_MISS_L2
42.41,1654846,775266
41.14,1853798,695721
46.73,1483698,397667
25.78,2669592,1837575
18.19,4603629,2903193
10.51,8163712,5033289
47.01,1483970,373222
45.65,1552526,572656
41.26,1851480,699378
34.87,1675139,944372
19.72,4609767,2902437
46.93,1485135,334187
12.31,11543708,1682984
6.32,22535076,3662197
44.91,1860538,436178
23.15,5034016,1203672
12.47,11049930,1715029
47.77,1488523,164921
47.43,1676887,84339
47.29,1864293,68500
43.24,1851148,72731
47.10,1492775,371257
42.05,1657548,770465
24.74,2684773,1859909
18.40,4533644,2708384
45.16,1557411,567463
41.80,1851178,705327
45.41,1558781,474198
39.35,1810278,405763
6.33,22924616,3549986
45.57,1560350,468300
43.91,1858581,452048
6.43,22938938,3225812
47.59,1675297,91396
36.04,2959351,97374
47.69,1672199,80373
45.33,2216470,62585
42.95,1654855,770110
40.84,1842450,717517
45.47,1553568,557152
25.99,2613118,1782718
10.00,8771417,4968011
38.72,2167851,740658
19.73,4063564,2549335
11.22,8370468,4883900
43.95,1850866,459219
12.75,10864031,1691809
26.20,4397998,1034539
42.19,1744817,78949
9.02,17758556,88632
35.54,2808939,83120
9.61,16756222,82326
43.07,1756871,74253
40.28,2569269,64974
9.48,9074853,4962124
4.62,21533690,10353624
46.60,1223967,375381
45.06,1287988,542891
42.06,1386010,746821
23.31,2855174,1812138
35.30,1906541,724496
22.56,2860190,1841419
41.09,1384648,743885
36.86,1914439,718454
24.70,2766303,1690461
15.67,4886229,3175726
37.46,2035968,386632
6.15,22429490,3287784
43.10,1390334,579555
41.10,1944587,365286
44.41,1945237,87507
25.03,5239667,71458
8.69,17086096,94646
24.48,5251452,102240
48.66,1222821,67528
47.85,1289517,93025
33.93,1909578,875538
47.38,1217786,362651
44.68,1280101,540249
37.76,1917537,759107
45.53,1278996,548780
44.27,1375980,730785
24.65,2753549,1711061
4.84,22484477,10419828
44.20,1577852,447068
38.47,2046982,383751
31.39,2922640,730838
6.26,22593432,3287841
47.03,1212766,332529
37.83,2029008,397473
6.29,22736502,3317586
48.54,1217188,70978
48.08,1285738,89275
40.97,2131849,93536
46.52,1587281,98092
33.87,3045642,71474
47.07,1577839,69599
45.00,1897410,65308
42.06,2034543,78499
31.61,4634183,74465
41.19,1572558,727561
44.66,1286843,548333
15.86,4900526,3253339
4.80,22421891,10929103
15.85,4798419,3130954
9.62,8683904,5161130
25.28,2795309,1751470
16.72,4918667,3079814
4.70,21498534,10675443
43.19,1584765,459779
6.44,22812142,3158079
43.72,1388591,554335
44.11,1584028,461626
21.42,5302472,1306021
44.78,1940953,87404
41.12,2088652,104161
8.33,18953431,78097
47.79,1392102,77669
45.42,1903215,69746
47.07,1214742,370942
41.09,1566777,681566
17.02,4757557,3075885
46.54,1214457,420478
45.71,1277384,540923
46.83,1214551,368696
41.33,1566789,695854
32.77,1812616,887600
45.69,1280606,541441
16.02,4835122,3059568
10.11,9612898,4910983
31.35,2851627,710850
47.19,1214755,344968
45.80,1277499,452916
44.65,1381845,557490
37.88,2034359,392552
48.58,1216579,77521
47.29,1393401,94131
44.80,1936420,69898
44.67,1935901,72108
48.30,1286461,65876
13.10,7502341,60966
46.58,1939372,312220
42.77,2206112,594298
36.65,1076968,707507
48.28,1882411,251671
46.79,1939868,319242
42.24,2528461,399360
33.91,1997416,631353
47.06,1880922,464529
47.86,2038022,82848
30.29,3771485,89517
13.00,12226789,96701
48.76,1883584,83046
48.24,1941709,99967
45.36,2539861,81594
48.45,1941367,72794
43.54,1337234,88913
39.47,2080208,62447
43.07,2477055,591041
27.71,1892265,1375989
39.49,2749301,638761
22.44,3420262,2184307
8.31,12126224,6904062
47.12,2217858,310095
44.20,2478553,440952
42.62,2760878,351461
40.44,1157350,341101
34.59,1977503,576977
22.59,6016007,1078235
43.00,2760221,327680
48.29,2218953,102848
47.86,2319075,70319
38.04,2102456,91549
13.12,12268579,92809
43.19,1249395,93332
37.95,2103493,102819
35.32,4005425,86380
27.53,1980805,1418897
15.06,6015739,3787185
35.19,1189134,711846
40.01,2254856,649675
35.77,1230497,767104
29.66,2017976,1392399
46.92,1664481,298534
45.75,1749703,388737
42.98,2258699,342165
32.97,2096716,654565
46.85,1663863,302654
44.73,1924125,443428
21.89,6044532,1002793
48.25,1663516,83465
47.02,1925353,91795
12.93,12253483,96347
47.00,1932218,97104
44.83,2265080,95970
42.15,1361881,80146
35.90,2166027,91354
45.23,2252128,63296
38.65,2202719,88371
31.95,4049643,71632
