perf, CACHE_MISS_L1, CACHE_MISS_L2
20.52,8460721,596179
21.75,7618603,4847961
39.52,6925915,428066
30.47,7115175,1359067
31.14,7184894,346611
47.38,5331333,167424
48.13,5606304,404245
45.01,6844904,679300
39.35,10363860,1319003
12.26,28057979,4045910
46.63,3322859,607165
47.55,5036516,658048
36.20,3987405,566581
25.58,12024146,447477
21.34,16977103,750284
39.31,5597540,226498
46.59,3097272,221598
36.72,7414518,227367
43.30,7589416,1519986
46.40,7850676,151360
33.04,6424576,509710
32.30,3276887,2264133
31.24,4758038,6441947
45.16,8132326,567062
34.77,11095572,2025681
32.74,7795625,2771038
43.22,8655703,860945
41.04,9087025,650019
28.29,10756132,1949775
46.37,5096641,502567
47.48,4930835,325165
44.53,4280277,217091
45.68,7885098,361519
34.24,10485218,240322
44.41,6463692,381168
37.68,6627208,1960533
30.63,4848233,4200791
43.73,5127928,237815
18.88,15293916,11055615
13.74,14998828,15882067
36.50,12958363,327506
41.60,7880613,2182890
42.21,7871974,907081
46.22,4682136,1275057
44.26,14962707,767085
46.73,15881437,176669
34.70,4444535,3417201
46.39,8331829,378913
38.35,8522987,3157288
40.01,9131123,915324
36.39,5134853,2389757
37.71,13176578,1009564
46.41,11689977,388222
35.79,9059496,473599
33.89,9016265,1189000
40.30,9569092,232778
42.51,5367644,185137
23.23,17588545,365644
33.47,4730817,234299
33.62,4788340,358622
22.65,20363395,1030854
23.06,20696053,637143
12.96,36217499,285110
12.50,35049530,829101
46.60,8826308,276176
45.99,5050152,560533
47.41,5306355,563117
38.81,11030196,1185633
13.49,32087547,3487799
48.23,5586660,295206
13.75,32109593,3081170
47.45,5582632,531371
46.11,6279843,361511
45.50,6213711,859640
40.33,7982789,1210895
48.49,4706208,290542
47.90,5348358,349886
45.86,5760064,752869
13.59,31384795,1843174
45.24,3946793,810609
37.57,3572872,3194854
13.65,31229332,2821819
36.86,10465519,1239723
13.52,31314787,3530608
25.63,14891505,2484164
42.10,5766036,1180313
42.26,5771423,1335122
38.84,3641382,1652931
48.13,3778203,465618
48.58,3846216,217894
47.54,4492739,473277
46.28,4951349,695840
47.32,4577866,365513
46.43,4409191,687584
40.73,7145007,1236650
47.10,3969516,492546
46.85,5044964,492887
45.18,5931904,534995
45.73,4987386,832984
14.18,31428285,1731640
46.96,3966701,747659
14.47,28644597,3899754
33.81,8084515,2315761
47.49,3342552,354177
39.66,6465133,1431183
41.46,2627956,1247447
45.74,3727005,693448
43.89,6192085,307888
42.43,5028142,2565764
48.55,3836921,166704
37.94,4082435,3159290
37.68,7924907,506811
44.74,4380175,1176142
46.84,4412401,749715
32.02,10695748,194861
21.40,14682994,220622
38.45,5806357,1046786
48.45,3743754,151927
34.92,8924613,892533
38.94,3203592,1250803
47.36,9350920,362740
39.36,5568328,322491
38.76,7421786,818070
44.08,6378888,375714
33.21,8393852,1822400
37.90,7336336,1566085
24.88,7667758,939035
46.51,6111958,508313
14.12,29734952,2455308
44.81,7261791,650618
27.12,5563772,5234163
42.30,7089694,654876
35.00,7572778,949735
46.19,6337629,622606
26.90,12012994,1157353
14.33,30080984,2404685
42.54,8080647,593585
40.63,8247588,1234479
29.37,9085611,1407437
29.40,8066424,956038
47.58,5641271,243232
30.38,10495371,334729
45.72,5342241,371672
47.22,6522085,558906
23.20,16450393,509115
28.90,7575334,1630668
40.99,4342799,376164
39.78,6401083,4390064
33.82,5760610,1229577
38.63,5876515,2832232
45.88,6024465,234864
45.30,6449799,602767
38.25,5691440,657233
27.76,7831981,2239728
41.48,6397355,645611
39.21,5747336,236344
29.85,10130114,797734
42.89,6734707,1234154
45.76,5404703,954096
19.17,23452760,1110195
39.35,6109550,200977
24.61,10035088,5296948
39.71,7749203,610468
39.92,6239454,359058
28.17,9156795,6772499
37.23,4144850,552439
43.07,5700663,310599
40.74,6456963,985709
40.30,8761794,859570
34.73,8099103,1164463
34.12,8457131,1956460
42.25,6774317,1932019
39.97,8000473,2273053
33.83,5967617,2480504
37.97,8418314,472954
42.21,10573785,1211804
34.36,8388641,1018821
36.09,9046305,4197987
36.52,9115613,814625
42.35,8120958,1219874
44.55,8313342,834533
38.65,7657100,2090439
39.52,9186123,612573
31.88,9043802,935700
36.78,8969190,575671
45.81,8065349,318243
43.67,8055711,319483
40.79,6318829,226475
35.53,6431924,2295057
46.11,6831540,876938
44.71,8616816,237842
47.21,6969663,341577
35.26,6270944,339969
47.85,5635653,361092
46.84,6141949,360035
43.84,7865259,369066
46.27,6373644,287433
47.01,5513747,244240
37.72,8944104,904515
35.40,7469517,1320730
