perf, CACHE_MISS_L1, CACHE_MISS_L2
36.36,3118956,113766
39.40,2704153,121730
39.20,2731695,143087
46.36,1010956,117096
46.40,463462,78636
39.84,2742219,79163
40.07,2722151,69759
39.99,2733997,69923
36.38,2729787,119703
41.05,695648,140554
41.60,1269938,127120
33.05,2921939,94876
41.70,701263,105168
43.51,626385,89637
39.80,2742000,78898
46.32,430950,72308
46.46,1107842,62731
46.59,399837,61057
42.72,1205730,61782
42.77,1198754,59817
24.37,3128483,131559
27.96,376318,138395
28.17,375956,112186
31.98,800253,110257
25.43,2858744,85519
30.42,1053500,80990
28.50,375989,67577
25.29,2840023,67888
28.50,372673,62190
32.65,812875,61736
29.21,356634,61438
27.61,505936,60976
37.01,826470,60951
40.82,2632276,89557
13.89,7806275,257352
46.30,1008451,103315
43.47,826000,69193
43.67,1437897,80227
40.99,2627654,72806
14.01,7804801,210444
41.28,2700760,65161
26.33,514508,111318
43.86,1520114,63404
29.28,604467,73446
26.79,505148,65225
26.72,515265,61829
26.77,465509,61050
26.62,546200,61026
31.86,2810890,91247
13.57,8203565,267489
30.88,2667142,101310
32.36,2681698,102456
13.67,7874339,291671
36.11,1458623,110196
37.28,887787,111264
26.71,506461,230961
13.84,7878622,215374
26.39,497776,187710
13.97,7884368,102202
39.02,379760,64175
27.90,514315,94685
32.64,2682903,62567
33.62,523722,76040
41.09,949405,60974
37.79,901592,61367
41.41,926152,62153
37.30,535847,59393
26.88,505027,61077
41.74,954294,60978
34.09,3118699,126210
35.63,2861774,93131
43.15,659100,107705
43.08,1248926,77519
40.08,2724279,69011
43.91,665951,65840
44.17,650016,61662
36.35,2747031,122662
37.74,2763511,150471
34.83,2919871,91455
42.89,728281,111252
41.24,1189846,75019
38.63,2750055,70139
41.53,1160513,66485
41.54,1192779,62668
43.80,1250910,155205
42.85,552177,96765
44.71,391798,89575
45.08,401294,71527
44.74,1233383,69796
41.65,760321,62250
35.55,2787929,150347
42.63,1310151,164023
44.03,381301,112730
41.25,516811,105860
35.98,2785321,121830
42.66,811115,116929
41.18,510266,91343
36.43,2774666,70111
29.19,539351,122543
30.13,1487422,127670
29.88,401165,104284
29.17,545716,99195
30.14,398703,75914
28.01,2798904,71581
27.90,2815117,71619
31.98,956894,68312
29.38,553883,62698
29.98,565036,61029
25.42,2843295,158123
26.59,1665839,177491
28.77,358930,137984
33.10,785598,110101
29.15,359278,67574
33.54,792531,67974
25.32,2849156,70990
29.16,357404,61216
34.50,2746794,123715
38.94,2736500,147429
40.55,730987,144271
34.34,2958511,90198
41.55,732222,78180
43.81,580523,71420
43.56,578700,66888
41.43,1188203,68935
39.63,2743422,69497
41.69,728931,66324
42.24,1139035,61248
35.80,2769864,143538
43.77,1290866,117328
42.16,524207,61206
26.44,2878763,141389
30.18,986086,168635
25.86,2870579,114254
32.68,879087,110055
26.52,2875513,80759
27.60,516377,79864
28.95,1607912,63119
33.73,886155,61966
33.42,889892,62188
27.13,3032034,123268
33.73,1389003,126887
36.18,986020,105180
37.06,988288,79723
36.63,1035698,67390
36.70,1002316,64881
34.27,1386142,62823
33.87,570359,61255
34.25,570209,60999
31.91,3130294,123077
36.69,2761033,156022
39.49,1040934,94316
34.16,2762203,76977
36.72,2769803,142708
43.63,1284281,155285
41.44,519254,103260
40.27,950817,137175
34.56,2782828,99519
36.82,2776845,118348
37.23,2778928,79882
41.27,807327,79308
41.75,516241,69556
44.62,1273960,68888
42.01,517248,65512
41.17,950712,62283
41.00,951347,62658
29.30,3049370,116938
35.52,887164,157784
33.92,526080,112242
36.59,969343,127913
29.57,3044424,98461
35.82,893416,119101
36.45,372580,99055
34.57,509868,94912
36.22,907058,81364
36.57,380769,75931
31.97,2787464,71683
35.98,1425435,70258
37.20,966778,66911
37.03,952867,65216
34.71,2771314,147568
32.15,3027622,98977
33.15,2809858,80277
34.77,2795084,83792
41.16,840103,80248
43.45,367659,73983
41.37,511378,64719
43.37,1330012,62714
40.91,848338,62028
40.80,529801,60679
40.28,933495,61223
28.84,3089581,125272
36.01,841590,135090
35.31,368183,102304
33.73,490873,67023
38.23,360065,98502
38.34,847051,67918
36.81,472772,64806
38.20,857498,65367
37.77,915505,62268
42.37,884885,60979
