perf, CACHE_MISS_L1, CACHE_MISS_L2
31.68,5022798,632823
10.50,12604839,187138
45.70,2097718,236048
46.58,2091703,212478
45.17,2289054,236695
19.75,7526643,273778
10.52,12605344,231974
39.82,3358625,170877
10.48,12587241,158308
43.50,2666027,162189
38.92,3364318,172886
20.07,7569133,187795
19.93,7363512,324306
35.27,1777484,1161247
29.93,1860962,1155330
40.14,1823959,510482
38.22,2212615,514722
33.35,1947763,571363
31.84,1815329,440449
45.79,2026572,119509
21.39,2303005,159624
43.78,2303917,220101
41.07,2034776,212556
41.27,2181122,323630
21.42,2557668,331220
19.03,4467630,1479745
13.52,10021362,602039
44.06,1772067,489864
10.46,12568242,153152
10.43,12528900,281013
43.46,2501944,222102
38.91,3227647,189209
10.44,12534012,194067
10.54,12520403,125318
5.35,24144770,169246
33.20,4908762,272739
5.34,24161489,236891
5.38,24071318,395649
5.63,24055579,548864
38.77,1496180,1168005
37.53,1513687,1155813
32.43,2036302,1145992
30.58,1615763,1156878
40.87,1562495,468370
28.27,1860361,460883
45.81,1813124,159096
21.88,2030673,158197
45.74,1898701,204344
30.30,2033002,214215
30.27,2206140,316812
29.71,3090723,855436
20.27,3242542,939021
40.92,3002741,732684
38.55,2646726,677268
45.73,3150721,283446
39.64,2628968,430159
14.02,10778749,211830
7.12,21396641,225807
46.56,3328299,160136
42.50,4049884,154211
47.45,3154304,136831
41.77,4081980,150348
7.06,21344806,141637
45.07,3643567,171082
29.13,5059557,147720
14.14,10706849,149306
42.74,4034947,173751
7.33,20373902,415050
22.28,2859423,2829473
22.05,2860479,2823234
34.97,2948535,1203443
39.17,3082589,772656
47.58,2973207,119467
32.90,2876628,116690
24.58,2877655,117321
47.58,3086670,157182
46.64,3151283,157417
47.17,3162882,204790
46.18,3463923,262156
35.51,2876744,214250
24.77,2856037,567166
35.96,2997285,1205320
44.79,3053256,340884
42.43,3315196,646309
37.89,3904605,792488
14.43,10849538,230129
45.02,3320181,443632
43.30,3636730,465401
40.88,3963594,503417
7.22,21343447,229448
43.72,4015445,145821
38.88,2781398,176244
14.44,10765713,130074
7.19,21303568,151074
14.52,10785378,145733
22.43,2927137,2823576
23.05,2872237,2827383
42.05,2911320,692964
37.83,3169043,939306
48.10,2937042,118581
47.86,3044571,119606
35.52,2910431,158974
24.95,2904313,157939
46.25,3463260,253606
44.28,3148436,228683
43.29,2948253,218926
43.44,2623438,325673
39.16,2716562,285713
24.78,2868436,567851
32.41,1877148,1711048
24.50,6435292,468983
24.64,6254206,384242
7.33,21409513,167436
46.96,1961586,236681
35.27,3828769,195070
25.37,6457520,198612
7.34,21411336,146702
40.40,3142930,140607
7.29,21356775,163112
39.43,3161625,155864
34.59,3598937,247039
25.20,5706417,417566
13.12,9527885,302984
41.92,2074967,556006
47.27,1946318,119947
32.41,1929417,163091
45.52,2134232,157753
44.09,2333894,157456
36.57,1907938,160290
23.71,2018651,162507
31.52,2335061,342915
34.54,2605778,489602
33.24,3419996,627506
21.98,3563841,882549
44.70,2757914,520040
37.07,3054596,184521
41.08,3690817,139619
38.91,2940144,136333
14.24,10740759,90286
14.35,10637657,127246
7.14,21182102,142414
7.23,20477054,605984
29.32,2372227,2251692
28.02,2323029,2265187
27.13,2325821,2271927
19.16,2326368,2265081
30.19,2348423,697541
22.54,2347241,632213
46.06,2634396,153734
45.57,2371786,116854
44.30,2487789,213155
26.08,2426476,211834
44.58,3045238,257364
38.76,2780591,315314
13.72,9869968,631275
24.91,5849466,511629
38.48,3197535,404440
7.25,21115164,173347
40.90,3175231,184991
25.86,6149873,145842
7.28,21113117,130810
39.79,3208368,172979
14.14,10843344,107078
7.27,20947721,137754
7.27,20313277,947707
33.51,1758802,1722931
36.06,1786950,1714846
27.15,1807909,1710007
37.97,2268729,713158
33.11,1831035,710679
22.99,1879108,612663
47.67,1865427,119143
44.96,2294778,120022
42.81,1851673,124049
37.86,1871901,113613
40.49,2579431,395846
45.87,1955565,312745
41.74,2573537,503232
13.56,10636236,168880
44.29,1906519,545008
46.17,1955345,235461
46.27,2045003,192467
45.70,2221171,194286
13.58,10672387,135828
26.05,5916694,140184
13.71,10691165,117632
7.26,21309863,101229
26.42,5884625,197013
24.00,4908524,342352
7.23,20941252,409488
7.34,20733097,339640
44.70,1809605,555305
21.02,1890568,739640
24.38,2003621,219840
45.40,2366321,300773
24.12,2124505,294064
33.78,2412719,319703
23.84,2341935,345986
38.16,2472589,374978
34.42,3080461,224942
