perf, CACHE_MISS_L1, CACHE_MISS_L2
36.57,2231622,114234
39.74,1814176,82223
12.11,9591264,101321
43.34,1766224,422334
29.32,3538374,275251
30.02,3415138,209681
45.30,713759,130831
42.87,690972,292697
34.82,1295450,1069075
32.51,716123,538498
34.79,883709,1073790
21.57,3738050,2025866
23.66,3949048,1858354
38.48,1403685,90487
38.12,1492296,193774
38.43,1155558,876345
33.01,1265557,1451855
36.48,1326594,1104235
39.38,1994751,93574
44.61,1643356,127996
39.26,2017983,90147
21.52,5922079,94120
47.00,1312743,128771
46.02,1320263,225080
31.96,2476069,127491
20.82,5831389,371326
38.39,2062707,240437
30.63,2459590,249130
21.30,5844007,172095
37.92,1236032,548705
42.30,1270438,556393
35.31,1704024,623528
39.86,1691761,548082
37.74,1699669,722254
37.65,2008448,658261
38.22,1466984,926208
33.27,1956322,546807
44.46,1214926,343419
41.46,1622668,168325
39.68,1323750,517670
46.65,1155563,64917
44.71,1500126,144978
47.35,2919334,77580
31.92,3184319,490499
38.43,1706678,90083
32.71,2134424,859609
44.90,1704017,412791
43.44,1771029,642351
46.39,1531940,183049
41.42,1259202,297789
38.27,1313140,538470
31.97,1307931,1054470
29.30,1420341,1626445
47.22,1206989,162981
46.31,1566341,154881
41.58,1426969,687948
40.24,2175546,516008
20.00,2123590,2235560
37.57,1329972,254113
32.68,1745820,304010
39.63,1751417,303014
36.60,1285837,570905
24.86,2173968,2089490
38.38,1908065,855207
30.88,1696710,1593042
43.15,1864749,226711
46.27,1803843,184147
46.68,1917695,128016
37.75,2229855,138203
36.61,2224091,207249
25.11,4804029,167093
47.90,1802868,84502
47.20,1918829,70425
45.77,2116543,60883
44.51,1487286,57360
44.22,1433526,222761
41.93,1845869,128967
23.11,5406738,54132
44.77,1746050,338744
43.14,1446774,162346
44.67,2062899,214521
41.54,1433904,372995
38.27,2045728,93227
45.46,2064226,166062
44.01,2082745,208948
37.83,2041224,180216
34.59,1679004,965201
43.46,1774257,366333
31.02,1710023,1174216
37.29,1725701,712332
31.48,2139779,654292
40.73,1871271,574411
32.55,1739433,808626
33.42,1605353,937678
31.28,2949006,1180360
40.53,1998171,817494
26.92,2909268,1733165
33.56,2142679,1190245
43.63,1774697,186483
44.68,1896814,330781
43.79,1451376,154140
30.72,3419609,313592
45.49,2082919,110727
43.62,1452228,122417
45.80,2081186,96803
44.59,2083581,147939
39.46,2033066,98367
31.20,3420905,121542
43.95,1424039,127342
43.35,1431848,187545
40.13,2040637,176326
36.30,1678414,953730
32.69,1681157,1044883
38.36,1767219,360098
31.11,2118218,1464032
32.00,2416255,1224415
29.45,2379190,1279880
32.72,3025307,546643
46.59,1585952,169242
21.56,6090976,110026
42.52,1527024,350326
32.18,2548509,394796
41.18,1906376,220010
34.88,2557947,170363
34.39,2547761,157326
40.25,2346442,93946
33.18,2547369,252627
36.20,1514135,733489
40.54,1536833,574309
41.82,1570027,448750
32.40,2014637,429035
30.38,2571157,393004
33.42,2004874,284280
35.87,2306639,696863
32.19,2238618,1128163
37.78,1811801,678428
31.99,2811717,559017
45.63,1360275,264908
47.42,1421036,114468
33.92,2403542,54050
20.58,5267957,249669
39.43,2196048,179247
20.05,5421428,103668
20.21,5444652,173467
20.22,5475658,92025
37.52,1717330,853832
29.78,1790164,717210
39.52,1782172,309917
32.74,2272462,280441
39.32,1774462,289333
34.11,1352093,1055965
38.47,1400354,654582
39.10,1575272,616289
35.83,2072612,778205
31.81,2068067,641236
46.17,1430987,100491
42.80,1714666,56156
39.45,1978237,117627
21.21,6161876,62082
21.13,6067403,157859
39.84,1729435,323905
39.81,2053562,138358
39.43,2067614,155230
46.21,1442328,110341
32.02,2431861,237643
21.30,5749222,172991
31.19,1648632,507254
38.69,1754073,281730
41.18,1576704,437654
37.82,1754953,283233
32.33,2114824,496913
26.18,2575885,1791017
36.89,2026530,616291
26.63,1944871,1608988
38.93,1561624,548889
28.81,2611745,1260433
32.13,1979257,623022
27.89,2561475,1692539
42.07,2175447,537753
36.38,1241718,549869
32.56,2874872,300952
30.86,2295998,1643053
45.11,1743965,268918
35.87,1555055,286631
41.66,2208995,244306
36.20,1176585,806416
45.14,1669442,553494
26.28,1677927,1561951
25.54,1704605,1543627
34.44,2230635,654776
26.83,1679068,1344622
25.14,1807150,1574911
40.20,2244934,381639
30.00,1736164,1545929
44.37,1881816,278727
46.34,1445438,170914
46.11,1444506,208792
43.74,1544222,510595
42.65,1406270,632445
32.82,1476578,1578911
