perf, CACHE_MISS_L1, CACHE_MISS_L2
42.07,950323,186944
39.11,925547,45924
13.22,4544139,52160
39.10,455526,198203
38.16,532640,202010
32.13,659488,230548
29.84,1158704,221852
27.66,1524051,119104
35.04,894529,85248
43.55,623833,341371
45.59,849533,83282
44.69,851237,140787
29.27,1356869,464953
45.62,588153,53279
42.91,745641,76577
38.90,1180325,85187
42.88,741294,118238
36.91,1175561,193883
43.64,435749,131708
31.86,1465276,203099
22.94,2788194,216054
27.59,652314,449375
37.78,916744,160106
18.48,2918239,52051
36.52,671293,281895
34.54,876261,309702
26.48,1568086,398637
44.84,798595,123309
38.74,925928,312062
29.78,1883551,680977
28.40,1172178,778269
22.12,1853033,1104373
17.83,1872190,1229077
45.60,587063,105178
31.24,1113940,85798
40.26,655976,316680
35.34,848551,440877
38.49,580423,396215
40.50,911009,102798
13.98,4805070,97625
44.73,769221,85459
42.91,933162,104854
36.99,881613,291289
39.36,1101423,205926
35.10,768756,393008
40.84,932576,85649
44.68,639324,148051
43.10,703583,202455
41.10,604314,336172
37.79,730403,329730
37.16,933069,298768
39.18,591011,210943
28.27,1933585,639331
35.38,746626,112410
35.32,1204900,87565
32.18,1772423,88105
29.17,1737486,330127
32.50,767862,209702
26.74,657727,328682
36.79,1984007,181921
33.99,2040330,188741
32.02,2087944,222618
33.57,2075158,219074
33.83,764241,390537
45.59,677411,75540
45.24,706947,90558
41.45,932109,154967
36.22,1284810,137561
43.43,710520,118058
42.41,955795,88986
42.21,955658,130857
35.07,629142,330518
42.93,1460689,67761
32.82,1752285,238414
36.18,1482456,196461
34.37,1484885,228332
30.56,1484515,198418
41.68,1272335,219379
36.12,658085,390252
37.88,708471,360655
30.50,614819,503641
31.40,1133687,718559
25.34,1096566,627898
19.90,1114701,1053183
45.02,914779,153610
26.12,2335792,65846
39.47,517966,190951
42.68,483968,67996
43.51,1081429,130337
41.88,514807,113919
30.77,870322,730944
40.45,1279880,111380
44.22,777726,159864
41.48,979454,206692
40.49,836575,279584
36.26,630234,324450
31.39,731610,344791
40.85,1066042,166691
40.02,1285806,119217
35.62,1399116,55247
45.55,629251,134914
32.30,913937,442203
40.58,681701,357640
39.21,695878,366586
36.70,682284,326752
39.91,915619,82614
43.22,1033523,119873
46.25,1203211,97810
41.84,1203182,139800
32.42,1110805,671894
46.91,851171,102483
43.02,1070791,179100
40.71,934541,161645
39.12,933879,69675
44.72,889791,189597
39.35,1005171,548125
33.31,557547,483975
35.78,827273,609224
45.77,851125,116206
44.97,1064281,73292
37.96,901743,251010
39.74,726297,301439
39.53,1138166,264667
42.76,1013687,116760
42.28,1013376,109458
28.18,2139958,51983
27.71,2124507,109817
45.26,941626,135514
40.60,1039983,154685
32.34,1374638,134689
44.83,916760,167465
38.39,1268134,172661
22.42,2158144,165169
37.39,888500,423108
45.82,950397,90511
45.14,951741,116167
45.35,951858,138210
45.39,1023387,114812
41.30,1046760,105911
36.17,832920,461709
45.61,799939,65542
45.38,787732,100552
32.19,1447017,131239
31.49,1442110,193907
42.16,706306,285051
40.05,882237,224366
43.40,897301,81785
19.47,3519041,86911
40.28,678765,307129
42.96,736290,222876
31.62,871033,285846
33.40,791932,629507
45.51,775746,98663
42.51,634207,224027
41.82,656983,277128
40.65,810358,297216
36.97,864349,446907
33.87,1277371,528245
28.69,1099784,821368
32.88,731009,455136
28.89,867022,703443
41.31,886089,84923
42.80,1215391,232894
41.19,1208282,333065
45.81,868562,115234
38.99,920756,256685
40.92,921519,506468
44.83,869108,156749
43.47,900946,184641
43.97,1085517,114167
36.02,926543,498725
36.04,858434,597201
37.02,1002228,143444
28.24,1010904,533582
32.16,622522,574252
38.37,1176022,158909
34.33,1732726,109582
28.38,856626,481326
31.25,929849,548904
30.78,932855,651402
42.91,824066,91677
32.30,763652,327474
34.50,1010765,409980
32.75,784860,318555
34.35,742376,316018
37.94,774063,376341
39.65,755422,398248
34.40,712047,327642
34.92,744733,237457
34.27,661171,327196
35.81,710055,311021
35.62,816703,448972
45.87,822269,73169
40.65,1225806,165855
33.73,674174,316641
46.54,677389,86265
36.31,655044,335733
41.05,1131959,213158
34.80,739217,355299
32.92,734612,596783
