perf, CACHE_MISS_L1, CACHE_MISS_L2
25.78,2582375,30967
46.54,631880,63531
45.91,666324,27691
32.47,1022658,48523
43.96,480673,28226
46.51,327933,42517
30.16,1434861,28213
35.35,454715,27988
33.75,1719595,97987
47.18,782240,29716
34.97,1040559,80838
26.50,1349048,63223
34.15,652473,45401
40.38,547048,44707
43.90,595088,27793
30.17,1900503,83384
19.80,3803557,31016
42.34,695470,70722
32.97,1761092,71946
46.17,1037209,46390
44.68,1060289,44454
35.68,1069242,51937
44.39,776591,102036
32.28,1338310,98536
28.49,578020,27984
47.09,718161,28133
46.84,1052717,46728
35.17,389482,46537
41.65,667998,28071
44.29,544025,28173
40.77,365844,27826
47.23,593529,28787
28.79,1544976,68044
42.23,1100182,46431
38.58,1126212,33992
28.25,1519669,81212
42.55,887202,28609
38.25,1082971,47961
28.17,1485712,126058
41.87,758099,28468
41.18,603979,46452
28.22,2236285,30268
26.83,1456654,48802
45.71,757325,78582
44.37,913040,76865
47.02,703010,30005
46.02,693671,73833
41.93,785346,76613
41.21,412537,69520
44.89,479572,26922
35.36,1042977,46277
21.54,2858316,35956
45.06,408135,47606
45.97,377551,46898
45.23,660494,84401
28.35,1759821,54037
38.68,573837,27982
46.23,565095,28413
40.55,533677,36333
42.65,331621,28390
44.03,536936,27866
40.45,561243,76065
10.16,5842543,65976
44.48,461975,49225
43.41,457460,77489
41.08,508826,75327
45.76,374271,66669
41.34,781751,75679
47.46,653852,46737
47.43,711704,27803
47.73,661327,27432
30.04,1725296,99547
25.08,1196646,103296
27.61,641630,48036
27.53,637947,71293
19.00,3957670,74986
45.57,568446,102059
32.37,1700446,105758
44.11,710105,74985
42.55,563743,28457
35.22,1105539,106053
45.92,516323,71806
25.65,1935034,71599
35.32,1561267,32229
39.75,760474,47958
31.58,467300,71023
42.18,527384,47905
46.44,567887,65966
17.57,3446741,93385
37.28,555192,72283
35.48,1565561,68246
18.10,4026429,49037
45.71,407948,84050
44.35,493625,85919
47.55,728220,29053
47.06,664946,67491
46.44,603777,52311
37.90,825679,75597
47.01,522597,46333
43.85,521913,27267
46.83,518468,75097
44.77,575020,91183
34.31,1225486,79403
47.81,487960,28484
37.85,1110534,74552
45.36,556032,74639
45.17,557830,50005
45.71,467205,54264
41.17,687759,59065
31.31,1350981,28109
46.26,655395,45799
40.61,1217851,27927
47.06,583680,28464
44.73,1090439,27168
47.48,796440,27500
44.12,725843,71697
45.12,645045,46737
43.77,690628,28620
42.24,547737,28368
41.00,678877,72510
37.54,925601,48057
33.19,794437,27708
30.82,1432533,106261
40.38,573451,28443
46.56,546322,52421
36.86,1126723,69480
46.89,544025,28720
44.95,589099,76955
37.60,697188,28043
46.52,510636,27810
47.90,822531,30769
45.48,500142,30082
39.81,1165568,29991
47.29,809660,47103
47.57,689581,41017
31.64,1290789,49454
39.84,1106081,28651
43.77,527443,71669
43.34,544483,76796
30.48,1190833,73326
44.88,617163,84316
26.13,2506920,49455
31.79,1650862,48355
44.23,514582,33109
46.64,513553,46971
38.74,1152249,48462
45.53,523992,76732
40.39,676462,43662
44.77,549565,47432
44.18,510022,43317
47.50,774364,49278
36.83,835395,47456
42.30,554725,47574
45.36,603843,47101
42.25,783091,98592
37.37,1204240,29287
28.28,1445166,122448
34.77,1449314,51861
44.25,576218,84064
43.03,701575,28312
28.55,1331327,114227
31.92,845043,48895
30.96,804467,105138
41.22,627589,91909
27.99,1520530,73319
40.36,992373,75441
36.63,1484121,48079
42.59,981033,46729
45.99,438647,27881
45.04,714009,65552
44.51,712160,81176
44.34,714053,81888
44.96,698946,28004
30.43,2203793,70310
42.74,602435,70778
44.56,757442,32492
45.28,585937,66082
43.76,752894,46751
45.12,626678,46578
45.66,569933,27912
35.35,1423012,82590
29.11,1470938,120680
43.24,650125,98787
43.93,586785,47544
44.72,666763,46845
32.70,2148396,75812
47.39,499741,28098
45.95,525711,45658
32.98,559566,69282
47.27,681583,28384
47.79,635637,27711
44.09,622103,88974
46.58,585283,28159
42.89,980859,27582
46.02,619430,51013
43.27,657339,77840
45.63,584189,75346
40.03,1049418,29026
41.47,929897,79389
39.80,647254,27274
