perf, CACHE_MISS_L1, CACHE_MISS_L2
36.30,2121347,125575
33.45,2873143,91099
39.91,1209061,83954
26.92,2955947,152233
47.44,2040360,155952
45.79,1095842,79188
27.77,1944095,53107
39.62,1950052,95274
33.77,3492456,151560
26.69,3799519,275277
44.84,1102875,165390
31.28,4829477,77119
47.95,1352987,116195
45.30,739662,193317
47.41,1686039,55017
47.81,3769445,66115
48.31,1969545,95583
46.65,2250012,56706
46.52,1350953,65316
46.35,2058657,82658
19.26,3777270,276988
46.01,1295111,48963
44.66,1173158,205129
45.44,1125547,162792
46.61,1442447,56677
44.96,1558747,243205
47.46,1313622,174503
45.95,1389879,230928
46.61,3786903,80455
44.67,2321165,267140
46.33,4040718,55418
44.28,3872601,93684
48.34,2007579,86882
47.34,2067641,153271
42.29,963262,143403
47.39,1144983,79206
45.54,1055489,120270
44.64,1531399,122310
26.49,3084152,445753
37.64,2610298,140826
35.02,2421443,212504
39.79,1728927,309698
39.69,1589509,301735
34.80,2395728,305807
27.07,2631131,223282
39.52,1474947,301126
25.22,5183344,548961
30.60,4327569,318983
47.53,1361032,78528
38.03,2239583,163922
47.43,1407656,52243
31.46,3291766,514062
36.04,3257564,155653
41.47,2903290,67106
46.89,1183088,191524
21.08,5690766,190564
21.91,5470480,183331
48.06,1033470,107492
47.61,1185462,87631
42.30,840167,96419
17.75,4346188,72445
33.33,1588773,105512
29.66,1427103,82807
46.66,1179481,191383
44.80,805545,214418
19.55,2928116,219999
45.20,1006802,247908
31.43,3241580,90308
45.31,1340693,167382
42.22,1491000,125241
43.13,1427221,146292
44.71,1174372,130844
30.60,3805688,89700
45.24,1533561,276285
23.50,6326160,147764
44.27,1246489,194508
45.76,1583908,94430
40.33,1430725,179794
36.93,1873772,341055
46.19,1455401,89014
43.88,1187091,130022
45.93,1103937,108399
38.64,2070509,132077
44.28,1450866,237194
39.79,1538034,129819
31.52,4177975,56491
26.79,5220850,189115
45.89,897387,192176
27.58,4823773,192663
47.77,1271137,127938
41.50,1455194,99781
45.12,1231026,170000
36.79,2184344,159619
39.90,1793817,171589
27.38,4187495,208484
31.33,2858530,195556
45.16,1220081,265084
38.49,2310169,84057
30.75,2658485,90962
43.98,1647421,155088
33.75,2208125,133704
46.22,814650,152136
42.16,1616824,56399
47.26,2626441,54367
38.81,1989292,83240
44.92,1355407,46733
46.40,890071,82238
47.75,1496608,98404
44.19,1701616,78851
27.81,3797102,348311
36.78,1713555,109169
33.79,1565509,49712
45.66,1849141,154470
45.54,1526033,161084
46.03,1527985,92137
47.15,1351768,196650
33.27,3141684,76432
45.78,1321912,52189
47.28,1729726,91127
47.88,1674374,52597
41.84,2210780,203457
39.78,2209935,142533
39.81,1701800,178685
34.68,2586571,187053
46.53,1917217,184571
46.23,1382101,215737
46.37,1367336,87794
42.71,1583799,56545
38.78,1539193,62564
43.46,1036403,202008
26.18,5152622,78112
37.79,2446002,198630
35.59,2601605,219980
47.36,1119491,92567
40.62,1484768,139585
31.53,3271816,188376
45.91,2419938,221323
45.62,1564743,55928
41.65,1547799,167045
45.67,1057212,90147
44.60,1662901,49481
41.37,1686240,56934
44.16,1531394,94548
39.16,1619679,361882
37.89,1827890,373202
31.03,3975060,370708
37.32,3163142,134442
22.55,4245215,161061
24.10,4216985,330475
34.35,4279946,204122
36.52,3137235,50409
39.17,2226948,92644
41.19,2540910,235039
40.15,2814449,166906
35.68,3507304,150982
41.69,1580311,238859
44.20,1856837,99422
36.53,4400559,72893
34.64,4361065,143032
45.17,1522642,61691
33.05,2387490,168327
40.69,1349893,133091
43.72,1437226,153310
40.02,2110383,241788
37.96,2124361,432841
28.18,4410890,298891
42.60,2166419,65139
33.63,3106339,48852
40.72,2172346,52903
32.51,3601456,442818
37.23,2818363,384156
35.43,2693613,149773
39.83,2809716,214646
42.83,1589717,199257
42.19,1834366,86174
42.27,1412718,288163
30.91,4350823,183822
29.07,3315678,277601
46.68,1911784,42018
39.59,1290676,326313
33.79,4203937,195075
44.38,1448725,92482
37.06,1447303,283432
46.13,1466283,193247
45.25,2649398,86565
46.97,1360313,124482
45.21,1696260,171322
39.20,2650477,107353
42.60,2185282,211975
48.26,1228042,55529
46.36,1561861,185176
45.68,1618953,148145
46.49,1608418,126663
45.52,1820774,51113
46.79,1166200,185806
44.73,1775376,74898
42.32,1629609,220772
46.34,1158736,183567
42.61,3145394,77831
37.43,2704192,52773
