perf, CACHE_MISS_L1, CACHE_MISS_L2
45.28,5789201,915208
46.54,11726257,861405
46.31,5286406,962957
39.29,12141209,616950
43.64,13812427,455639
45.41,7224375,1185806
18.41,30029326,12125958
39.07,13563889,1867711
47.29,23332645,479748
29.26,29680114,485930
23.50,47876176,8400860
47.31,11980444,464135
42.40,25360268,678002
20.26,35468968,13244602
43.49,5103044,3625615
45.73,5166818,1475375
29.68,26183816,16198243
43.72,5802765,3434971
45.84,4313715,1611680
47.60,13200890,448730
45.59,12273538,1366743
45.47,15802246,448542
46.27,4232391,1451670
20.04,39377006,18005365
40.40,29190555,484622
43.23,21360649,448414
39.08,16834286,508652
38.69,7364278,3814337
39.94,28839869,825316
36.72,14430022,6520534
45.04,3719947,1792251
24.71,39140728,19564663
47.89,12237869,454683
45.17,10830968,1642985
46.92,3288687,483812
48.29,26188267,460582
47.74,17691628,451918
29.24,27438840,12048761
48.25,19470860,627619
49.25,5675853,488775
47.08,12437150,786561
49.19,24129358,450550
18.25,40008723,17937156
33.63,10180083,6942135
42.02,10430634,2133288
33.73,16542963,10147502
41.06,14286124,688473
42.17,10674835,2121023
48.02,4204382,516269
44.38,18554171,732009
46.76,19952660,619933
47.07,20436133,449656
44.23,6394616,1883666
43.09,5851872,1827825
45.45,15029339,448925
46.25,23485828,483347
42.04,5785810,920928
46.47,14545594,455539
46.10,14266658,472161
44.20,6519303,478271
45.18,9461975,454573
37.90,12970542,8663763
43.60,16100844,492630
46.55,15663637,507139
39.38,7623477,2463535
45.05,4868427,633378
37.38,12322205,5396101
35.31,15476225,4840607
34.24,15844347,7800936
37.61,12344575,5453832
41.89,12779402,6890865
43.12,20604225,455602
46.60,8727056,650768
45.66,18581967,672815
46.85,11035363,491912
42.09,25402684,519060
41.80,3984165,2719545
45.39,5719957,1448565
45.81,5653471,914830
23.21,38886212,22307963
45.49,5668843,916303
45.30,5646801,892605
45.24,5346492,492277
39.95,12028302,490605
47.19,12423859,448845
36.39,20551952,448855
48.56,26935953,490439
40.03,6066663,1996478
38.39,21002684,3638755
32.58,22902874,12020996
48.02,14521917,676272
46.38,7710597,1889454
42.94,16403583,916143
47.96,21672702,461275
38.66,24805108,5731478
47.81,9651089,501689
47.72,18329427,487829
45.98,24651558,482870
42.53,5672125,1799512
48.28,9504983,452889
37.73,13993701,2009622
27.84,19088669,7214631
38.75,20678651,459341
33.13,14477269,3653942
42.55,24885917,1136171
46.13,13376877,674112
46.72,14021687,456322
25.03,28882510,19867633
45.93,29034115,455103
44.61,15371681,457267
27.96,16705451,10144842
22.94,24137764,20792023
28.73,15959485,9703424
31.23,15878130,9738231
45.38,12555020,490721
38.13,16088411,9035925
32.30,16716572,9230354
39.36,20217467,457654
45.88,13156621,1343099
33.18,15998325,11980201
47.42,13408183,490917
44.42,17152946,496150
31.48,14997996,10691530
29.92,15220357,10496775
46.37,14131699,915434
40.32,17128672,515123
44.12,15550560,454527
44.99,13065589,1772387
40.39,17251788,499513
48.00,14432425,452367
47.59,14437578,573365
10.91,18882490,29211362
25.65,32534079,6716036
45.05,7075825,842331
37.01,8653791,3225054
33.71,11670100,750082
26.78,9095601,6928218
24.06,37623702,6664984
39.49,8394110,1818103
23.82,28831776,450067
39.63,8382260,1814936
27.24,9238935,6090716
25.12,21972681,523447
45.76,7599089,449120
47.12,7606214,446903
24.33,19282188,9343725
27.90,11393685,12074518
22.73,26310273,23039734
45.11,6074149,1391237
31.27,17208926,10945564
30.81,19544480,8395815
44.37,6025989,1636085
28.04,37549642,972954
38.67,12416553,493073
46.54,5593351,525043
41.05,3817497,2367169
43.21,4598751,1741159
42.22,6659563,609518
29.33,34059890,731422
38.89,8792842,499814
42.58,3991883,1872808
45.15,5546555,955308
46.89,8142899,448929
23.93,22627863,12128290
23.80,20718684,23390742
45.31,5608699,894517
43.33,4639172,1697143
46.38,7668910,499614
39.40,13439318,456765
33.09,15191885,459204
47.47,5639118,569879
47.95,5520880,537179
46.09,21344874,476926
44.57,5026747,824330
43.08,5548039,1047017
46.66,6234370,637512
46.08,17357880,475672
46.26,8606717,570236
46.17,18969913,526885
43.14,5509120,765215
46.66,8090738,562404
47.17,6335829,485612
46.28,5755835,494710
46.86,6085286,518104
46.32,14054583,509690
45.59,9624065,493790
44.41,6340999,693978
45.88,7938025,1187365
21.47,15256113,24661513
39.63,9920087,4058678
46.00,8312143,974649
30.01,14007144,12694415
35.98,11829286,6806673
36.07,16151913,756226
44.12,8392564,1751764
41.90,12966175,455622
46.36,8460758,871503
42.22,12939301,482268
32.66,16898031,519190
41.84,12457603,495356
