perf, CACHE_MISS_L1, CACHE_MISS_L2
34.43,1417141,1058253
46.08,946059,278998
39.67,985500,553928
39.29,933166,554837
27.85,1824375,1749414
29.54,1922573,1092952
44.91,1519022,317701
15.21,8567189,354354
25.66,2840919,867941
23.73,5344156,750493
31.61,1492461,1113728
21.76,3964589,1946660
35.77,1425930,1301181
38.31,1237682,1081421
28.18,2378358,1162969
39.98,1810126,232504
38.08,936078,672147
37.22,3744781,506481
39.99,1623240,429590
35.98,1778937,232689
35.83,3239967,197956
41.11,2696898,349109
39.52,2791219,241842
18.78,6033602,473054
42.60,2479425,405199
20.10,6473459,345853
27.19,3211168,329032
22.15,6032147,128572
23.46,5583868,187441
38.74,2534450,768029
31.57,2742224,883583
42.62,2414752,450654
40.91,2493829,540026
40.31,2492279,640598
28.02,2835332,449975
40.46,2753683,326128
39.86,2731856,334873
26.99,4009389,413505
22.66,4011892,1212235
27.50,2817787,502866
25.32,3998160,888980
25.26,3991048,1206782
38.05,2499390,681871
33.77,2586588,1044308
32.23,2746946,1415415
35.55,3110325,586860
28.02,3154795,997054
45.03,2207623,247288
36.14,2101381,936890
39.52,1431696,176574
44.85,4028937,116537
41.47,1468827,197340
28.97,3732875,1253405
29.31,2083820,1194695
13.50,3713884,3946051
36.05,4079779,232558
34.02,4365090,140531
31.09,4741216,169179
27.29,5479372,652124
28.00,4818697,589623
43.99,3136996,279343
39.95,3265129,245692
33.13,3261773,668776
23.15,4418365,264472
15.76,5388715,457585
43.88,2158085,259646
29.72,1765807,1788872
28.90,1777775,1794821
46.31,1540792,199983
40.69,2400381,246770
38.63,3320973,231306
15.23,8860113,398428
29.56,1524468,1397307
36.21,1983900,1287239
34.65,1994450,1283045
45.10,1962268,272124
41.71,1781421,224877
33.68,2869916,183470
27.48,4625467,185349
41.88,1852967,200103
31.84,2772949,541403
41.93,1958104,492144
26.85,3816041,980017
41.35,2251087,496403
26.36,3822126,937748
41.05,2048168,309504
32.67,2774843,344151
37.27,1902426,723904
38.00,2002521,671825
24.37,3257020,1988859
24.44,4338116,1541454
34.39,2974316,746660
45.77,2222171,209789
33.06,2850153,210045
43.55,2462414,188785
22.86,5552785,444871
23.95,5453624,275005
35.62,2537302,267225
43.46,2055281,359149
39.23,1924662,386035
44.93,2232217,262744
37.19,2745717,128166
40.55,2479803,127155
28.55,4601899,124466
35.15,2739681,308224
35.14,2012661,980844
30.33,3810550,533861
35.47,2498764,692690
36.32,2516290,491851
32.53,2351424,1227111
32.20,2252475,1204584
33.14,3148587,614738
33.01,3128537,624685
28.66,4328781,573037
44.10,2849046,299705
27.70,3469542,281260
19.83,6988353,292714
29.49,3556953,220932
42.81,3206077,161795
38.02,3233424,228496
38.49,3209874,222419
35.99,3559863,219184
22.61,5708742,223277
34.35,3530792,412227
26.91,3123745,1100226
37.30,2985667,632112
28.65,3199669,622795
37.43,3111119,562558
34.80,3179411,689032
29.90,3198192,428945
31.92,3215567,1074897
31.61,3085113,1227489
27.86,3273840,1495868
22.86,3525027,1754549
44.62,2602681,304741
45.41,2585321,275748
39.63,2872909,225561
26.18,3248286,227998
28.60,3209100,212112
30.13,3270928,147351
19.13,7111579,256654
43.68,2741032,299189
40.59,2859054,398009
36.63,3395684,220096
31.16,3393734,177261
20.90,6398831,101078
36.16,2808575,892712
41.29,2739747,412400
40.56,2733239,476409
40.59,2856616,413490
38.19,2923710,427306
38.02,2964994,476357
30.64,2951911,330370
27.20,3935280,1040101
36.64,2727209,720913
26.41,3229107,1442148
35.73,2674041,657688
28.34,3313006,946567
34.29,3200559,738017
27.81,4368782,713915
29.20,3272158,952467
19.98,6707854,275556
31.39,3159981,189930
34.89,3200508,345021
38.03,3052984,169460
20.47,6687080,100004
22.66,5984520,101940
37.74,2455165,797382
37.58,2596274,816094
37.83,2505468,712196
40.31,2527522,579692
38.38,2796592,559148
26.65,4010202,797526
29.73,3971596,374648
35.60,2949900,427385
34.08,2550963,1012607
32.83,2506023,1039458
28.69,4378220,719229
35.89,2769661,674856
23.19,3030415,1954016
28.63,4351122,673292
28.47,4338476,588934
41.97,1422473,338519
21.70,2273121,2334160
45.04,1928638,279687
25.65,1869644,1861654
43.62,1872218,440542
27.85,1971211,1604082
21.52,2471203,1626337
40.17,2643947,344536
24.73,2539613,1606496
23.41,2691816,1623796
24.72,4549138,1126757
26.55,4096513,1123751
27.36,4282729,947074
27.01,4292776,1315713
25.59,4329618,1567491
27.53,3909636,1100623
45.75,3033875,256169
27.91,2993400,1633863
