perf, CACHE_MISS_L1, CACHE_MISS_L2
24.84,6185240,1234118
29.34,2697341,819295
38.26,2027285,903855
36.89,1426684,1240552
36.30,1443329,720499
36.75,2022197,1340701
36.62,1208781,1326542
29.89,736512,1083515
23.78,804896,1337186
34.40,717548,1010290
38.81,1448554,687381
42.07,721934,665494
43.93,691841,649174
26.43,2252240,1285786
29.16,2245070,799086
32.50,757553,648293
23.81,778065,1108844
22.35,766508,1109547
40.37,828716,670585
28.04,944036,769869
26.58,815869,845989
41.04,697271,651406
34.79,5703352,823691
35.58,5724311,676622
37.61,688312,649954
41.10,705691,648670
28.28,6211926,1049576
31.05,6116517,730125
24.14,6261386,1032878
28.15,6144295,878077
31.69,680772,658811
34.61,5735961,675675
37.05,697683,692288
28.69,6108024,783740
29.01,6085411,737410
36.77,709187,651115
23.76,6280289,912352
25.56,5815788,956898
26.94,714038,738897
30.77,690826,652622
36.39,662614,805450
37.30,758948,648473
32.91,725100,707194
22.15,6108320,4199608
24.28,5824888,864050
23.90,5828173,865686
24.64,697673,749887
26.25,709848,649840
28.43,705607,811247
23.82,3199086,695462
30.87,2508439,722329
36.11,710635,691474
24.32,2525765,1004090
25.87,2521741,964453
39.55,2028593,811794
40.10,2039390,724911
33.28,789017,692961
19.82,2731508,2166405
39.42,698277,713785
35.04,759859,648484
22.55,2572065,2104546
35.13,2063787,803823
32.86,2174147,712211
30.59,722528,826387
24.65,2613099,1111441
35.37,1501892,670576
34.40,760116,648898
24.49,2583800,1023903
32.40,2099147,705450
25.23,2555231,951586
35.74,2036192,703464
32.13,755843,698863
27.70,2480469,730593
33.20,2075814,752715
30.14,712989,868070
32.67,1512063,655986
26.16,2356767,1018204
38.74,687603,652828
22.85,2270174,3093342
31.07,2105182,787422
35.47,707572,754865
39.55,673841,663115
27.71,2264676,1241695
31.70,705364,752715
35.26,683908,708977
30.85,2248104,719659
35.29,1572072,698960
35.90,2039582,742480
24.26,2264307,2095595
35.77,693172,650697
35.98,669431,705808
28.26,2202058,1140685
33.22,2071201,718550
34.92,712118,649987
35.77,712704,675711
35.04,754549,672631
33.67,710725,682356
32.02,686290,756466
29.55,2149651,790852
23.60,755668,803559
15.11,2918976,1728176
26.21,813584,670090
24.67,1562907,1607217
33.90,730564,658296
31.21,2063832,963390
34.09,2037723,668189
36.10,720726,662879
36.00,2005950,751647
40.44,1463515,666043
35.45,760102,673752
37.75,718692,772261
33.90,2030226,666037
36.08,718301,652900
32.16,2063240,697539
35.26,711594,678832
32.05,682546,719539
31.97,684070,673191
36.94,1516921,667124
36.28,706137,648943
32.86,760653,648333
35.77,712454,653889
33.03,667556,784207
33.07,732560,733121
33.90,732097,799549
25.35,2198450,2299299
34.24,2036317,817968
32.37,674409,679823
31.50,677542,890684
32.75,2060048,679009
34.15,2036344,711506
39.89,817163,669102
31.20,803262,809623
38.21,795984,796981
23.98,778455,1384071
21.63,833977,932606
26.65,770940,1272165
25.33,954458,720403
34.28,767373,796211
28.19,797221,1290856
26.60,788009,1375285
31.89,783112,787330
27.73,793808,1421330
35.99,906446,648553
27.80,763232,1330299
26.26,780922,1333347
29.10,786782,1035189
24.35,769950,1396483
24.19,810942,1005472
25.88,821318,1252168
27.02,943557,886101
29.62,796084,1048626
26.98,864509,1067188
27.15,953734,745994
29.55,824320,1072538
25.71,952958,794538
30.85,766252,1095239
28.82,885311,717768
36.41,811414,792265
28.07,871744,811483
28.64,790729,1281187
28.24,802627,1269121
29.81,764019,1389709
28.50,867902,853377
29.36,857628,755362
30.51,745976,1304898
41.35,759444,662748
31.60,766486,826846
37.63,692362,674092
35.71,742068,750974
37.81,721451,756947
38.91,745957,648576
35.97,735965,857721
37.50,720049,892982
39.71,690935,676299
37.80,725293,763702
38.58,706218,650451
35.43,682801,669074
33.93,735962,666248
38.11,711485,660628
31.49,720359,1028522
34.85,703575,818722
34.28,709178,751365
39.64,680888,665118
33.09,737469,692975
34.55,716336,732116
36.35,721958,689725
35.25,680520,919516
34.90,679330,914685
37.79,743161,668506
37.52,762139,648731
35.31,705519,973859
36.44,728369,666825
38.65,688999,655288
33.47,730986,768281
33.14,741283,655109
37.75,686419,662174
33.45,714993,735742
32.51,678046,843058
33.45,720132,729900
34.37,717587,714139
