perf, CACHE_MISS_L1, CACHE_MISS_L2
45.31,3372550,147953
24.23,4530913,3375460
47.64,4611722,419687
30.10,6322203,99602
46.92,3051787,403942
47.62,3510753,334630
24.82,6723194,139263
46.34,2791736,382399
33.88,4067435,873411
48.02,5069224,232362
48.38,5136740,258497
46.51,6216181,749335
45.61,8526569,268922
48.07,3052202,231497
47.86,3742898,190332
46.60,4130431,220943
34.53,10367918,684746
48.31,5677477,76235
48.33,4621095,433013
18.09,24989709,5122250
47.11,3103576,459591
38.98,5778715,566545
43.67,9602387,139166
47.46,2982128,590153
46.43,3365071,870046
13.59,26986812,7063706
13.97,25790646,7098186
28.17,10770647,532401
48.14,3001568,176420
46.98,3475898,232793
46.90,3473337,361479
47.72,3078761,337444
41.92,8508271,114357
41.74,8545806,73491
32.85,4548962,721492
49.15,4067586,110408
45.67,2861882,679077
39.88,5030145,1498130
44.66,3166528,189104
36.99,5515668,1685981
45.82,8525008,459812
42.56,4558124,164779
41.90,4149055,575004
42.27,5775822,777278
31.10,10693835,592813
48.13,8201362,405786
49.00,7841749,256206
40.58,3785220,1714955
23.93,9307469,6618162
44.78,4444080,253543
38.65,7494804,2549454
48.93,7866685,132023
47.93,4950516,242529
48.67,4876193,153072
42.13,5225847,1551126
48.06,5113642,124898
45.05,4614597,842519
35.85,9011396,3358561
44.42,6786067,260443
42.43,6134617,137039
49.19,4769187,168970
47.73,4229404,554533
44.73,2773653,818643
42.03,2367344,862369
43.22,3141087,134293
42.06,4132651,149736
23.43,8801100,131894
24.68,5151392,110974
46.57,3934837,449008
36.69,3562657,109160
44.89,2648821,645390
44.62,7016347,145711
45.98,2098209,416320
30.32,8105851,4491282
35.20,5959027,145898
45.75,5471596,141452
48.16,5716167,428423
47.62,6622170,437767
48.47,5379563,322666
46.80,4253890,347542
48.12,6201912,93532
46.76,5553623,670067
48.56,4430883,286389
22.82,19712194,416918
47.87,4321993,421892
46.26,4383915,255236
16.57,31536505,426819
16.51,31377628,630777
47.57,5523917,408404
46.51,4540657,364845
45.86,5034985,223889
42.97,4866922,331302
46.08,8668657,144838
35.93,13772338,259187
43.32,3813922,982697
45.64,3998660,357293
46.19,3680375,286114
47.65,4258329,403385
42.76,3902035,1110676
48.39,3533864,376652
47.37,4513264,240875
45.52,3935149,389074
42.00,5329967,390088
48.54,3952464,184717
48.89,3754270,67428
48.25,3843881,276536
18.56,24346900,300143
47.16,3918307,159131
44.11,8643952,246642
33.51,8835738,1697212
20.70,24944058,281646
46.63,5749426,747053
48.74,5612211,134431
48.89,4596049,242167
47.96,4848308,389243
40.45,6263547,1403152
40.55,5815405,133880
48.80,3710896,164046
48.68,3827656,141184
40.61,5474177,117072
47.65,3249865,430843
32.73,4834718,873871
48.33,6430047,238945
48.59,5908508,203312
38.92,6217269,141968
47.19,5630265,418457
47.94,5636290,113033
44.46,7177922,925363
47.29,6305426,469491
44.73,4306255,240275
32.11,11530531,421375
33.85,7556350,221911
34.19,7070744,228202
46.61,6448022,285563
30.85,12141770,545980
44.52,6680291,1006200
34.13,5344889,1990067
35.51,9608048,206367
46.17,5275012,101312
45.05,4078177,676679
40.58,3858709,1303196
36.15,4446729,1988780
32.09,5306163,2517046
34.78,5674012,137426
41.68,5906443,141721
47.62,4424398,399523
28.59,8107033,1788897
32.08,12786445,142160
42.25,7071509,135144
33.36,6286688,177107
47.07,4614158,165018
48.47,3832811,210523
44.73,4113858,760038
17.43,10405938,8993623
45.37,4064284,534581
42.78,3720757,886715
34.26,8056387,1394781
34.54,5656535,140069
48.17,3348928,258364
37.38,8445741,132958
47.80,3545599,124820
31.00,6459366,2277029
48.83,5814146,328722
48.89,6679447,131610
46.42,6634068,203659
46.01,5133553,346606
44.86,4738936,327751
39.18,6626190,137717
44.71,4124586,132566
48.86,3258109,72633
48.10,6068203,144070
48.57,4238336,137677
44.63,5311918,265340
46.68,4794775,137152
48.17,4258271,125889
48.10,5528849,134532
48.01,5564397,121505
47.65,4483438,238961
47.89,4629524,136219
43.96,5953207,129855
48.96,3706960,135792
48.68,3616975,85320
48.58,3599142,133982
43.40,6834726,258501
37.57,9014384,142084
48.93,5203340,268243
41.40,7412225,97064
45.63,5282805,807091
48.87,4745765,207668
42.25,6929568,125457
43.18,4215687,1206795
48.29,3971843,125247
37.12,4366817,2290176
45.88,3413612,554938
43.17,3707500,1177947
39.80,5788526,131636
47.79,3295924,353513
40.45,4463758,1487760
34.70,5774647,132715
44.97,4162509,158970
