perf, CACHE_MISS_L1, CACHE_MISS_L2
15.69,43094177,42136544
20.85,43428169,26686536
28.36,43696464,17981660
40.73,49001944,6411830
43.37,47466086,3759177
47.78,13585163,1556012
10.42,109216474,7101717
42.07,14260146,4508459
33.76,27959843,1904632
22.19,29295285,8466606
17.63,67527568,8779846
17.59,67875321,8542923
42.83,12488766,3322664
9.74,111296841,12886179
46.58,12357129,1392671
28.54,39898010,4704509
5.20,216622740,21850001
43.89,10926142,4108577
36.84,20894761,6941345
35.46,21075526,6914667
19.27,31326849,13362647
43.24,10021216,4666157
37.40,21346522,4080837
46.90,18537863,599448
40.22,18756216,3531482
12.16,92145224,13288956
39.31,25859870,3075109
35.14,23066095,6506305
36.11,28642073,3580206
46.88,16851312,2424465
45.41,16143136,3059247
34.64,15219558,12704673
40.58,29219955,3321590
22.14,50540478,5620366
19.16,52546284,5664252
36.55,24903454,3465093
36.35,25131203,6331833
46.71,15783027,1048650
36.25,34110736,4853058
23.40,50575317,3660085
35.94,22001374,2677981
38.21,12845564,10296913
47.49,10685697,1468477
29.10,38897599,3508475
13.01,55063719,30892208
42.97,16059834,2311443
42.57,10721003,3528409
45.34,11670781,1771674
41.38,14019017,3658853
48.08,14521706,1587753
36.83,27004883,5567117
46.96,14679000,2522593
44.86,16236859,4046163
43.99,18841494,4199958
18.85,42486634,13571859
40.48,13999951,11973472
13.81,76341812,18340144
24.34,25275208,7804242
47.53,12637701,1398938
38.96,22941456,4332256
40.19,10710736,10477295
43.13,11358746,5602669
37.35,10870781,10181778
44.16,16313426,2256671
42.05,14836075,4865884
37.95,19582222,2685036
42.72,11234590,3683269
44.22,13597824,1158286
38.69,20080522,3285240
20.04,34554722,18455971
43.23,11207251,3251334
36.57,8892937,7568050
43.86,12675050,2331328
37.70,8504081,7768814
44.02,11197355,3173508
19.00,49184352,11014187
43.63,17508844,2234394
29.06,37129197,5469722
43.44,13881020,4404876
45.28,15574424,2246287
35.12,21624096,5974850
22.44,51254444,2216443
39.55,26860446,4938654
32.26,16236940,12771307
34.11,15470883,7285295
41.11,18958646,2826188
15.27,74487481,15411171
36.99,16171055,15512286
35.10,36240937,4160313
47.57,19655523,1360067
37.77,16748616,9716556
37.76,16576932,10249771
34.17,25783736,11774861
39.20,29831483,2902739
19.48,45468181,16518233
46.78,14787367,1919299
43.40,19342459,2509133
36.33,14408772,12333621
35.59,37367914,3289622
43.91,20483260,1956369
39.69,26875668,3171160
31.70,37784901,7555999
45.87,16225330,1645843
41.71,14057784,6509949
20.73,36190085,13344521
45.19,15305785,1029717
14.82,75000066,13495182
14.25,74178323,14509184
28.49,34416650,14796552
46.58,14241130,1924357
14.42,73279765,14502690
39.91,17185373,5954738
16.21,45921515,16691257
33.81,30411842,8143274
35.13,30246887,8297220
46.58,17828314,1447408
39.36,17890594,7854121
37.50,27442724,3915406
29.79,40595487,3677673
45.18,27709579,1527457
47.21,25514273,974193
37.90,18813835,11245595
45.46,20929490,2316396
47.55,17179165,1801987
43.14,21216129,2924067
42.55,22978213,2776186
39.54,24783475,1830394
36.33,22902622,1581623
29.61,21174014,14008337
33.62,19913953,5395290
26.37,33672606,5935969
35.51,31317791,7657100
30.29,25295617,12745192
28.02,36638377,3144469
37.38,32452814,6348902
35.56,35535817,2247518
39.01,25467440,6223455
35.83,19100414,7486612
28.57,22159521,15248438
29.85,27840379,13161393
42.73,30157520,2995793
29.11,29514528,12728633
31.00,18198616,5546289
36.06,22628301,3522080
39.06,29084092,8479102
33.89,17740865,6434426
44.13,18877743,1753939
36.67,18479911,7620800
33.91,17121759,13350297
35.47,17997759,6453286
31.81,19726745,12737553
34.97,18135503,12714162
33.86,34425810,7621679
44.69,33368844,1544973
30.29,30328278,1926730
42.92,24855662,3495574
37.53,17954739,10263176
39.11,22942629,3579990
37.83,29731060,8195894
23.85,37744505,8079521
36.02,29796527,7782391
35.45,31213177,7688122
30.47,35464265,6179810
33.50,33519120,7091815
38.29,28201144,3651725
31.83,31424988,7772560
43.80,28341216,1783594
34.51,30166964,9874378
43.18,29888233,2649811
45.53,27659849,1207644
31.20,36982833,1819983
47.88,16078202,1580730
45.89,17456370,2287883
43.65,19872184,3326382
44.48,19726412,1547965
39.69,24011415,5397002
39.35,15619048,13072834
48.09,16330545,921376
47.90,16314309,1186610
36.59,21262762,8009499
43.42,22329992,2896516
37.05,26633129,7250653
34.73,24816374,7049881
34.85,24506333,7005864
37.41,25184333,8154067
42.42,21622950,3390213
32.92,17414157,10630525
38.46,18097849,7759130
38.09,18388832,7955179
38.16,18833634,7960795
43.67,21859483,1797869
38.96,18705855,4376267
43.69,22103678,1740137
34.15,24237828,11018261
38.29,19475508,7860417
29.65,21279932,10252654
29.07,21399845,10776528
24.39,24753720,12834316
37.89,18886365,8137830
46.88,18967890,1564521
