perf, CACHE_MISS_L1, CACHE_MISS_L2
38.02,28240663,7116735
47.78,25094396,634902
22.60,54306830,11874010
20.73,22580626,15120419
42.56,24834878,4320644
46.81,25297020,1496458
42.70,19377073,3962488
36.08,22127846,5733876
47.04,9020551,533154
47.79,22666293,1492683
36.54,18263369,2145296
39.28,24713766,1437692
47.35,24282830,1827752
44.78,19188561,3444735
48.02,24417121,1504217
43.07,17183332,5764347
20.74,56430760,21216996
31.10,43859060,14574798
45.15,46275511,1635991
45.40,27347015,1145959
32.00,22994205,12217385
39.01,29886196,5357319
47.31,24605381,1155989
44.41,25780263,1824785
32.46,23367764,10838181
42.74,12362213,2599123
21.86,51707353,6674829
47.05,15026119,1584347
35.19,20428415,1396424
46.52,14185221,1577154
22.01,35022901,2055860
40.37,18065355,2576036
32.05,21939882,5955105
25.89,27504003,3543080
35.97,22570794,2706736
21.87,58281641,7001845
25.23,18209057,1245990
45.92,11894513,2520462
6.47,210628483,19069287
28.51,19459495,1912416
47.13,10884839,1472014
31.48,31187574,4767046
39.07,20838749,2232098
46.13,9462271,4411421
43.64,14351874,1120868
25.83,24928034,2855966
41.68,16866902,4072529
23.86,47747878,2101616
43.23,14497284,3774861
46.97,8950731,1506478
42.94,10842382,3664908
38.00,14952450,3182690
38.47,19204432,5637349
47.07,14448993,2046112
45.71,15317316,2685222
17.61,64478703,18159300
39.40,17811259,3228631
45.79,19323085,2847496
16.56,64987148,19243161
46.98,15275855,2163198
43.78,23985843,3872397
32.61,23792621,9360891
47.43,10722214,952429
47.22,11474418,1782593
16.63,65496919,17419373
33.84,23992357,7463095
47.95,10790458,1087817
48.20,9159442,1269466
46.04,8333023,2074340
31.89,26890036,5807642
34.75,26513987,2899378
35.96,23271138,7240067
31.68,18386221,3310608
41.96,19419790,3412800
25.79,27805200,10029322
37.93,19295189,5446883
29.17,37091288,6329622
46.81,15448247,2014920
45.35,16729581,2695159
17.39,63310060,18197640
47.56,15545408,1380426
45.64,14367079,3608293
37.23,22686732,1624418
33.93,27051747,3017053
47.19,18038229,1933535
47.65,17290068,1478751
47.60,17597170,1710070
34.15,25657000,6682205
33.84,22619323,8380738
38.62,21848443,4618727
43.16,17640547,2730317
37.84,20712924,1653169
31.57,26843818,3738997
17.33,62751654,15196146
47.32,12167705,1558603
32.35,36796477,3957125
47.63,13403019,1340309
26.10,24823195,8938230
42.83,18474988,3003002
35.75,23676721,6731978
41.96,13072252,6313455
45.78,14968408,2292137
44.75,12918188,3219850
43.90,13090769,3187547
46.51,11314667,2002267
42.54,14911327,2480167
35.37,22623154,1249579
25.00,28032738,10010328
46.84,10373705,1768144
37.58,20361238,5530642
25.71,29858863,1305546
42.72,9317758,4924918
46.22,14123195,3201930
32.98,21251172,9839134
26.07,23338711,19614879
48.14,13677361,1187235
36.97,24546585,5866355
43.48,12880759,4310471
31.16,20996365,9983706
47.20,12176725,861323
36.88,27193215,775319
43.82,15079500,2890223
37.98,42375027,2385723
34.87,47703363,1575425
46.51,15627987,2221388
48.10,14884128,777725
47.48,14860626,1092012
34.93,15263164,6802295
46.61,17952396,2713026
43.96,23564640,1272035
38.48,31497248,2085714
35.10,13011300,7305163
24.57,23611902,19598248
45.58,13444013,2063117
44.98,15730846,2013759
45.26,13442028,2389075
40.61,18600549,7203153
43.31,19597641,2922617
46.42,14789875,1083702
41.29,17662208,4694545
46.59,13212494,905151
36.56,46482734,1894211
35.78,12941093,6414862
35.68,12992627,6237907
45.70,13550188,1522660
35.62,23012702,4325212
43.98,20723841,2541431
33.63,31955286,5603886
26.89,23035596,16283862
39.03,9319338,4475908
46.51,12217984,1017751
37.97,40841367,2590362
38.67,23214961,3691822
46.87,12424111,1145892
44.09,15169751,2304686
34.47,21856035,13415158
47.44,11558436,910446
37.23,10511904,5533478
37.69,22044874,8682394
47.35,11729382,1034740
34.86,26272919,1767830
44.21,11597699,2930475
45.43,12729803,1091641
44.85,14107050,2296137
45.31,10978273,1930367
32.10,25562337,5020379
46.21,8530166,1817370
46.02,8535553,1921476
30.46,20374205,8470468
34.10,24704228,1218528
30.91,47390359,2424316
34.24,20779627,7417577
40.35,18736082,1060959
47.63,13388804,1060088
46.12,15066183,1993878
45.99,18041435,812791
40.33,16807986,7034187
34.80,20543968,7413207
48.27,13023848,937897
48.23,13632152,1049774
41.66,13067701,6914945
43.38,24787503,3371394
47.16,15882776,1366695
44.46,11972780,3217781
40.02,24148805,2867590
44.19,10567271,3379144
39.89,24212311,1334199
37.62,25850295,2349790
35.34,20297208,4972150
42.87,19358557,521414
38.56,21804794,884173
37.45,22385319,1397849
40.94,10162809,5198168
39.64,24745309,4967082
39.71,26206461,2320151
33.89,16744674,5984556
43.79,14020886,2047873
45.40,9945825,1075833
46.21,8643036,1791258
45.80,9795666,996677
