perf, CACHE_MISS_L1, CACHE_MISS_L2
45.75,722893,387445
50.94,697692,348805
46.16,630720,372076
89.36,399922,32465
59.98,1230192,33461
32.36,1462342,33371
36.82,903812,30849
88.22,1062546,29571
49.80,1149351,29139
25.75,2749573,734426
31.95,2611547,33486
43.46,1189892,30242
79.11,565233,29714
31.25,2606211,29468
27.67,1168066,29298
88.35,418778,28888
12.95,9065451,476289
40.55,2037350,59662
54.18,1369736,208505
39.13,2471745,406211
40.74,549934,59106
32.72,664970,60161
50.60,1289860,59262
43.14,1462841,386247
27.98,1432869,325743
84.96,758012,92921
77.41,554044,172493
30.74,1117956,424867
46.81,1567841,133185
37.24,1135037,57424
85.12,608747,34366
66.93,1075952,29779
46.40,1619267,34512
32.05,3199890,35512
31.87,3210836,59552
54.31,1078927,403725
68.60,706830,34868
56.12,700494,58286
75.99,565235,58049
60.83,1197226,58569
78.47,589283,61171
83.22,503073,108368
88.75,1976201,33694
55.58,962774,60096
50.86,846783,143163
62.65,1098033,33906
34.63,3052913,73103
33.98,3052819,123623
46.34,1664347,33619
54.48,520969,106664
52.22,848940,391470
30.66,1523191,540827
88.32,1168714,34009
58.17,1121269,32626
76.31,1274192,59614
61.84,842586,192013
26.30,3298924,925197
30.43,1344283,616947
66.20,561165,185706
79.01,669519,56842
88.25,395087,33207
84.46,559296,32470
31.84,1031120,31239
76.26,914527,30201
26.08,2005060,30512
22.64,2469154,30383
83.83,587966,28586
41.19,2027663,338063
26.98,938432,529313
78.13,613910,48782
26.89,963496,125298
82.54,453672,30185
26.28,3786441,631935
27.55,942733,513396
23.72,960840,450006
85.57,416575,42359
86.64,437973,42757
69.72,747996,31265
75.88,804282,30811
27.25,3783157,585646
35.78,2027987,140105
21.86,1634340,111819
48.94,1762099,34508
87.66,388053,33035
87.92,434323,30133
74.71,457172,30134
81.53,552681,30452
88.13,438862,29145
88.67,815274,28681
72.81,649101,103144
41.87,1516424,378708
78.75,683995,98028
20.21,5446720,118281
12.03,10876664,212756
17.06,5201692,31006
36.11,1173303,29025
38.42,1277723,28565
85.48,682855,28779
35.16,2830306,400663
73.07,745920,33953
53.53,1491973,207494
69.54,456563,62135
75.51,427451,109583
31.72,437968,158455
67.39,473210,109500
69.93,1392699,32059
52.59,1444905,58284
39.20,1241359,420228
73.42,662415,215052
62.37,1252074,117086
46.75,1925138,193034
83.50,523963,32959
54.73,1259549,30845
85.42,943801,30322
50.90,1355034,28926
81.48,682400,29156
86.02,940603,29155
86.77,894608,45896
84.36,569572,54855
41.17,2012259,59364
40.73,2231977,108023
88.90,896681,32560
79.64,617635,33224
53.67,1570191,34021
85.10,590162,29142
79.36,497245,170757
42.75,2269709,164111
38.26,2013057,200513
85.04,640942,63241
63.72,1078773,105326
37.46,2467642,34411
29.65,4764216,33710
81.31,533795,30708
41.32,1438057,30006
34.87,2351396,749970
79.77,492723,168688
44.20,2201817,30406
43.72,2299073,30296
89.01,813918,29288
34.85,1363634,29196
89.88,911687,60692
65.59,615259,338752
77.00,1079361,33969
86.39,460213,29040
50.35,1208790,28689
33.75,1196329,725153
36.86,912459,487419
35.68,1608846,129807
81.04,808882,33737
44.46,1295141,30612
37.93,2379665,30440
45.92,1013334,30666
60.91,1366324,28955
61.08,1149746,109858
53.95,1206759,388065
83.56,343780,34463
44.05,1659023,240712
84.73,387309,35161
83.23,449724,62896
72.38,581298,206069
77.67,564322,110864
85.04,877480,61106
84.23,802400,60644
82.93,1484901,32001
72.31,612008,62936
68.97,630915,215035
56.36,614704,171862
78.52,560484,61991
70.40,621798,111652
51.72,638443,255782
55.39,740341,140172
45.78,1079678,290781
60.26,1263351,57629
50.59,1248038,57384
65.95,1288374,198294
35.13,3075537,195206
58.30,1096098,202762
81.50,390700,62881
59.15,549278,34508
76.51,574970,61654
33.02,1432411,657644
68.27,675676,113238
39.74,861146,299414
85.34,1041818,62107
53.21,1512527,32478
37.34,3076332,52979
70.67,566507,107119
52.97,1099240,374295
69.42,704898,63928
49.23,570928,59510
48.71,584889,94986
90.74,1435444,33618
69.91,1036988,35316
49.66,994831,317273
84.24,420706,34761
58.89,501772,105448
63.75,686642,212957
88.20,1336924,60610
59.14,1252699,56831
56.26,1001797,118092
