perf, CACHE_MISS_L1, CACHE_MISS_L2
68.73,1513096,518833
67.96,1518580,518373
67.81,1524110,516523
68.75,1519557,519607
67.98,1519108,520773
70.35,1517835,484663
68.60,1519122,484898
69.28,1522654,487968
69.47,1518842,487706
71.06,1517400,447392
70.73,1520262,449403
71.15,1518877,446103
71.55,1518158,435438
71.05,1530066,440772
75.75,1533766,260713
76.59,1543348,261122
69.13,1345770,511411
69.20,1340386,511202
69.31,1339383,512691
68.99,1344464,515637
68.43,1340102,513932
68.10,1338939,519326
69.94,1346633,510064
69.72,1344693,478523
69.95,1342985,481172
69.46,1339503,482914
70.33,1348293,480980
71.09,1344957,445504
70.09,1361427,448573
71.69,1349340,446509
71.49,1341497,434426
72.17,1341992,435959
77.06,1342574,258427
77.35,1339622,252333
76.85,1355686,252891
77.71,1332120,234155
76.38,1363270,235902
78.16,1341920,235290
77.60,1346462,225841
79.03,1334000,222824
67.67,1231178,502584
66.64,1230819,502456
68.39,1230382,502594
68.09,1227965,500181
66.04,1232480,503048
68.36,1232242,502106
68.58,1229295,474127
68.12,1240585,479632
69.53,1228903,473617
69.96,1228988,444654
68.59,1239277,445945
69.41,1240760,447851
69.56,1228564,444965
70.51,1228793,433239
70.32,1229769,433854
76.85,1232878,254719
75.15,1247030,252504
74.86,1241476,257047
77.32,1238772,236375
75.60,1245484,235749
77.25,1237587,235823
77.25,1253713,226941
77.03,1254454,227222
78.36,1229103,223141
68.29,1305556,507724
69.00,1307140,506390
66.81,1299996,508021
68.54,1306265,510331
68.30,1306986,505436
69.56,1308281,476889
69.14,1305282,478282
69.45,1307588,479840
67.57,1304732,477167
68.51,1307983,444853
68.19,1310090,446212
71.15,1308471,447531
68.44,1308989,446601
68.97,1309417,434466
75.97,1310830,251000
75.93,1317559,250612
75.27,1306959,254579
73.83,1308880,234809
75.55,1303679,234933
75.99,1303397,226105
77.51,1306552,225887
78.79,1299947,222883
69.40,1309886,505006
68.47,1310857,505390
68.24,1309757,508394
65.20,1305617,505809
67.42,1307894,508642
65.18,1307143,511239
68.09,1310995,503958
68.34,1313324,474689
68.32,1315409,475347
67.75,1311271,478377
68.62,1310937,476829
65.71,1309340,480571
69.16,1306814,473582
67.80,1311414,444089
68.54,1312683,448493
69.54,1307209,446924
69.50,1315501,445091
69.50,1314683,433932
75.66,1309555,252648
74.11,1316756,258359
72.33,1314016,252716
75.38,1309284,251490
74.84,1314035,236728
76.52,1306813,235989
76.02,1310303,226771
76.14,1307819,226124
77.24,1305794,222898
66.47,1181042,488928
67.65,1181834,492100
68.35,1183270,489225
68.23,1184004,489992
68.73,1183585,487429
69.23,1184609,469828
68.09,1187517,468607
68.55,1192830,469028
69.16,1185596,471486
69.47,1186620,443320
69.02,1186413,444292
69.09,1185534,442840
70.64,1188031,431361
76.37,1185843,255720
76.16,1197541,253536
74.78,1184892,254314
76.94,1187708,234408
75.32,1190471,237359
76.61,1185563,236659
77.66,1189089,225884
77.46,1193852,225854
77.94,1179669,222892
68.96,1238802,496025
69.69,1241872,495503
68.29,1241247,497452
67.35,1243167,498027
68.70,1241029,497944
69.14,1242925,497125
67.63,1252612,473255
67.26,1250869,476314
69.50,1242802,473330
67.55,1239277,475294
69.35,1245402,471455
70.40,1243485,443573
68.99,1253470,446360
69.18,1240170,446009
69.91,1247029,443220
70.13,1248535,434244
76.21,1248255,256372
74.14,1256668,259258
73.80,1254946,234544
77.13,1246899,236652
77.10,1249165,225992
78.27,1234189,222849
66.61,1175516,482024
67.61,1178222,483703
68.29,1179374,482185
66.63,1176516,481507
67.59,1184906,467805
66.24,1176583,464484
68.49,1179772,466093
69.03,1181972,441994
69.23,1178216,444619
67.31,1178250,441897
68.35,1181652,430814
70.02,1180699,431335
75.16,1186900,254264
76.51,1180840,251731
74.67,1183630,250933
76.29,1185570,235438
77.54,1181462,222888
67.77,1123614,484276
67.97,1124140,485666
67.65,1123130,485821
68.45,1124531,485151
67.69,1122170,483584
67.56,1123338,486045
64.96,1124644,487254
67.52,1123695,483687
67.35,1127661,464742
68.01,1122479,466021
67.57,1121972,467656
68.52,1122576,465190
69.20,1124991,442763
68.60,1128929,445100
69.27,1124919,443191
68.40,1125146,442032
68.54,1124909,428799
69.80,1125557,430258
74.89,1130983,253794
74.86,1127722,253438
75.05,1125297,258547
75.31,1128326,236156
74.58,1132514,235608
76.28,1127267,236575
76.09,1132097,226159
76.57,1144386,226775
