perf, CACHE_MISS_L1, CACHE_MISS_L2
79.86,13587129,1565066
63.26,19686633,2656600
17.51,62961328,5631846
62.02,19703422,3288672
49.45,25964606,3553282
17.81,63443875,5023975
17.45,63104780,6979341
69.28,16796616,1572248
64.78,16876023,2488426
14.76,37124717,10303213
41.87,11347694,10329694
45.01,12747116,6049066
73.51,14319720,2306161
52.08,16082438,4296271
80.19,11069072,1466288
79.25,12252736,1458518
75.57,12185476,1841824
62.10,17238819,2879311
9.87,112295639,11439835
78.63,12210928,1749833
72.95,13921676,2514752
57.73,10719274,4415139
28.16,31770783,13149870
5.31,113203507,67653103
45.77,9636227,7743541
47.12,9618877,7812673
41.68,19269081,9416757
46.38,18867482,4692832
82.46,11044181,1214803
80.23,12182448,1358733
49.76,23713332,2241535
33.75,40425933,2886619
17.88,70365136,8232689
17.54,70472028,8588765
56.92,12358331,3652837
62.91,15230666,4036986
17.68,49363779,15830109
5.73,114293474,51899711
42.53,9282883,7933916
47.25,10810599,4719013
46.99,10831973,4757599
46.85,10757288,4876188
58.39,15308917,4009305
21.76,26504565,13752842
22.32,26860705,13106711
82.04,11056077,1443650
73.49,13813170,1989086
71.18,13811729,2248979
50.01,23574970,2877157
17.52,69907610,8195852
5.03,216750753,29073464
76.44,12188832,2071434
74.27,13855998,2012164
9.95,110718395,10389441
51.52,9930992,4686597
52.27,21204983,2581459
18.11,44652961,9674611
9.99,61423494,16511018
42.29,9481045,7747353
42.72,9475374,7750353
41.95,10032986,7704414
75.46,12607852,917352
34.48,23828806,5676288
13.26,45096391,13131564
83.49,11047684,1272960
73.53,13898384,1866158
49.69,23346712,2866042
32.70,39868913,4176430
5.09,216615839,25330280
5.12,216327796,21988384
75.77,11059191,1326090
71.79,13900412,2826717
51.29,23559106,2154525
17.41,70371156,8531017
55.84,12539409,3453788
8.69,64239997,41042042
43.90,9381917,7747444
47.49,10852166,4637493
61.67,15385829,2540088
21.73,27102973,12932486
82.39,14721144,1497453
51.86,14455258,9295767
57.31,23569043,2535318
49.64,14699327,6882578
62.09,16006256,4692121
31.82,37941663,7378690
71.66,13041804,2243305
43.91,24166722,4644570
11.83,60456586,35409951
38.69,8971239,8256831
32.66,16710205,8330795
68.95,12293600,2122364
48.54,16903650,7226256
41.80,10581157,4457963
31.71,23348193,1967565
19.88,33383111,3924808
19.88,33701483,3483129
49.53,14976260,3718267
12.03,98513077,1628594
73.92,11360712,1889926
10.29,96720699,18522608
33.32,24241994,6123573
11.79,99013804,4659742
11.73,97658122,6341516
36.78,11940088,7669112
29.13,22343925,7672020
20.56,34069449,4412391
59.72,16628792,2233422
46.48,9862668,4808778
47.14,21365370,1604487
21.22,35229247,1729503
34.82,16826584,7745889
32.12,22496978,7768969
53.79,12323597,3675088
53.30,14808706,3190881
74.03,10644804,1294994
18.77,55051350,5249284
42.68,24587257,4859645
61.36,13370687,5037470
36.04,11775768,8153597
36.10,11760395,8303463
39.58,9982863,7413726
78.29,11382555,976630
33.26,37299884,7118021
38.95,9038175,7719889
25.75,21684668,7722576
45.95,22816406,2059613
54.13,17259265,1823041
45.13,25520933,1937451
18.17,45334087,3380208
74.37,11269978,1792255
39.41,31762541,3339630
34.41,31458697,6647368
42.49,8435361,7793734
41.76,8713172,7840913
84.13,9988055,525924
67.15,11189902,3351543
32.53,22411121,9345140
40.32,8909215,7384033
78.46,9360272,1045931
78.61,9976983,1198397
79.80,9968433,1184476
76.23,9980387,1213417
74.19,9960546,1694974
22.62,44674249,8914733
48.98,17629202,7092795
14.00,51869142,19291289
42.71,8470799,7961293
45.54,8855288,4613323
45.51,9171609,4461966
81.51,9906607,1321686
76.10,9640536,2304604
69.20,11132276,2844261
73.18,13767792,1582718
70.92,15340786,1948434
73.62,15345071,1410972
71.81,15368230,1156481
18.30,47387871,10982335
48.04,13368662,7777344
56.13,13841598,4322014
75.87,14773937,967562
40.83,26752739,8862543
36.11,27007766,12842192
32.23,26667377,6519307
70.74,16641377,2219925
40.73,33171762,6090699
30.69,33071436,7114051
39.13,16287214,14394713
80.91,17126423,2039052
80.69,18235236,1243666
61.41,25390307,1973515
41.64,33037857,6980548
29.52,34277968,8729411
49.88,16265935,9379912
47.85,16359810,9572566
36.95,29254790,13105235
23.11,27927642,13537550
75.66,18364837,2263626
61.33,21325092,4343619
78.81,19027055,1890673
74.66,20634388,2245859
53.46,27651972,3653174
51.11,27693466,4426872
19.80,53406540,11396451
74.43,19066161,2421739
28.92,31667651,8706679
53.96,19232676,6062396
85.59,19424313,600031
78.89,19656804,2049444
26.56,32041535,12095622
38.08,32105334,6725444
39.29,32139363,6438449
74.93,14278682,1907360
28.95,38073812,7686015
27.95,36753291,8025941
47.35,14024904,8018438
35.01,28690306,13815449
36.09,13793866,12794293
76.23,15915460,1580168
63.59,18875596,2985705
