perf, CACHE_MISS_L1, CACHE_MISS_L2
79.54,816232,134745
75.85,818134,129725
77.37,900277,137369
80.37,903008,149172
57.25,1790019,72958
55.46,1806429,113473
42.04,2667508,102404
40.90,2687954,119129
13.28,9060436,51309
13.14,9148204,225766
7.24,18046024,52022
7.23,18125960,73543
77.43,814674,224264
71.02,1025689,286455
56.03,1735016,137967
54.76,1691297,302782
40.51,2660169,150370
39.40,2681945,229338
39.59,2640601,314286
12.93,9150911,373539
60.20,734155,501400
58.07,825811,630119
55.25,819810,717311
62.12,955132,403504
57.61,1203336,395576
39.32,1797423,591428
15.80,3349275,322275
47.41,804699,528238
45.94,887682,527137
40.74,1052188,530687
39.69,923914,544825
33.13,1932621,818233
18.66,3399551,696635
17.11,3435861,1359993
76.69,1292678,202879
77.13,1419038,125835
74.62,1418205,185060
73.48,1415602,246694
70.52,1655748,102254
69.26,1650581,162219
66.78,1648281,249743
34.72,2897543,92790
25.62,4664260,90825
25.17,4665652,196880
69.54,1213291,332275
71.04,1210438,340067
70.23,1283946,405351
64.85,1642547,181591
61.53,1643656,294921
48.35,1634354,167365
32.64,2954460,294595
32.54,2983488,402845
12.39,9192249,339829
35.94,944762,629807
21.31,910825,1343595
36.87,1319834,1485346
40.81,1183171,1061072
29.39,1245699,1069733
63.02,723851,146771
78.55,775346,95338
68.03,1224094,212107
56.79,1834108,161104
44.00,2789026,53859
45.04,2661836,179442
14.56,7692461,78087
14.27,7662285,62121
74.14,718188,139475
60.52,719561,194440
75.52,764847,141300
71.43,826121,269967
72.35,958005,194034
67.82,1190069,187612
63.05,1203632,394630
58.39,1797544,92044
55.63,1785511,271183
41.28,2704535,237802
14.78,7691310,231782
52.89,695034,308658
56.65,732145,283267
54.68,887507,270430
56.11,871094,276700
55.78,862504,278120
56.48,855097,278888
52.72,1098657,269487
52.01,1118796,274640
55.21,1496572,394102
47.17,1450225,712465
39.58,1869257,292641
32.64,1816741,568053
32.21,2625962,280358
28.95,2592886,320675
42.99,670713,536218
43.64,701684,535744
41.79,798780,528409
41.42,887836,533740
43.34,835854,536083
42.30,859715,537543
41.67,986094,534845
40.74,956956,537666
47.23,1227445,763276
34.34,3240490,548141
27.07,3196888,566598
73.84,1111279,187926
69.81,1143830,178932
69.42,1272798,162165
53.79,1353792,105836
52.77,1330995,152848
40.96,1853424,241639
29.81,3293501,172289
69.81,1135235,264786
66.59,1177220,372897
57.98,1516507,213331
52.74,1524923,443589
50.10,1119051,796274
53.42,1161161,659922
49.20,1230196,931559
47.19,1384798,920394
43.86,1375200,1124105
43.62,1396110,941637
43.36,899738,825572
40.04,840242,980120
40.42,838701,623934
37.45,1085910,1549193
42.26,1271786,1055658
37.50,1258835,1451262
42.04,1304955,1066701
31.32,1195418,1760729
77.76,1194257,160344
72.83,1336146,244743
61.82,1505040,160353
54.18,1526017,108602
52.92,1491535,199429
39.95,1876396,225995
69.50,1166658,310677
59.85,1178238,479595
66.29,1208260,323031
73.21,1243436,294808
68.07,1521179,171218
40.62,1966064,190065
44.85,1441018,917404
41.56,974213,546521
36.18,1134809,1551912
34.76,1157971,1612839
37.83,1180829,1473105
36.49,1206102,1502220
33.27,1264466,1615979
34.66,1254435,1235040
29.96,1250899,1778698
26.79,1232136,2027852
32.73,1356256,1262852
41.79,1752051,236519
40.37,1747728,312953
67.23,1690046,369988
69.92,1722679,311786
63.32,1720353,492199
63.03,1812717,428639
64.38,1973884,248129
52.20,1968820,675979
58.80,1243950,399319
38.79,1643712,1321294
47.67,1792341,849834
41.80,1787062,1252334
44.43,1937861,920863
39.35,1944939,1258224
34.39,1001166,1372909
32.73,1709521,1624422
30.36,1778450,1820796
30.63,1680345,1818256
28.33,1713510,1933176
32.49,1643755,1584319
32.87,1659971,1583945
24.66,1659703,2237727
59.90,1665090,522489
73.46,1694450,222065
71.19,1728916,272811
65.07,1989573,223275
64.08,1244870,130317
53.94,1355600,252969
41.68,1758337,223157
35.93,3233340,159566
63.61,1688956,412024
64.99,1726238,424806
68.32,1818019,266650
61.13,1812138,468231
64.06,1976892,247213
52.45,1971562,679050
49.35,1352794,457013
37.89,2198902,596699
37.58,1647191,1409047
43.94,1665726,1031426
47.00,1780388,895832
36.81,1926373,1447256
40.24,1285335,1215966
36.30,1043056,1308748
34.87,1016972,1338098
30.16,971438,1627786
32.71,1090024,1491921
31.89,1623027,1747397
31.12,1641315,1789476
32.85,1674223,1640933
