perf, CACHE_MISS_L1, CACHE_MISS_L2
73.72,1535711,540546
61.40,1797327,594150
21.48,4083252,2578649
10.36,10689541,4945301
49.18,2109769,682408
28.84,2533902,1700576
10.58,9402193,4909030
77.37,1477959,372458
63.67,1629358,733516
50.04,2123131,686146
41.62,1540853,865750
26.88,2513433,1704227
20.23,4277252,2574023
64.43,1628321,726304
57.04,1798953,596945
19.85,4086308,2734306
55.91,2161787,365890
65.87,1803697,366470
26.15,4516432,1021770
78.72,1483483,91665
83.77,1543897,93772
78.16,1815238,77751
61.77,1748920,97451
44.39,2764986,73088
19.31,7881215,93662
86.87,1481935,71566
67.55,2169267,83284
19.37,7874518,101280
82.30,1633897,97859
80.17,1806312,61128
64.12,1818359,86763
48.03,2668249,67051
24.20,5159490,78193
73.00,1276622,537256
50.68,1885310,701283
17.62,4813498,2885113
9.90,9666921,4997917
79.29,1219088,368633
58.96,1547366,618660
40.39,1892111,949174
27.53,2883797,1782925
17.22,4743637,2926805
72.17,1276646,544191
42.38,1832969,921133
4.90,18393873,9971248
74.41,1222246,383352
65.11,1364587,716219
28.50,2896576,1749074
10.08,9823258,5029473
4.72,21424993,10096314
74.01,1277473,460646
51.14,2033613,395061
33.85,2923915,718936
22.04,4897856,1157965
6.21,22269387,3297354
69.18,1368216,542467
65.69,1545917,388657
58.67,1899468,361210
12.21,10931227,1719608
76.48,1224465,143762
82.49,1383822,88202
60.96,2110720,86492
8.63,17062648,77976
82.87,1287850,118539
60.84,2096969,99782
80.51,1279598,82639
71.75,1872851,67441
64.02,2019592,78576
30.06,4925818,61897
12.46,8668254,61238
74.81,1259526,524015
43.93,1950194,869678
28.54,2812572,1774613
10.05,9845858,5227604
60.82,1523199,593035
44.42,1904643,854618
16.99,4928545,3028802
63.72,1353100,707088
42.09,1781569,866244
16.26,4904459,3229051
4.92,20271120,10616917
74.98,1210033,394773
9.91,10824890,5314989
4.71,21917244,10942458
65.45,1529990,375057
59.07,1877461,352273
34.99,2861574,721131
12.76,10693764,1627035
34.65,2792530,702870
21.88,5233081,1272450
6.35,22933869,3334163
79.65,1536987,74275
70.40,1883152,93884
43.19,3009758,90644
18.49,7764565,85351
8.60,17668923,93033
71.19,1881275,98187
43.23,2993148,88599
27.15,5245121,87622
81.15,1210620,78641
80.82,1523158,71216
49.00,2792858,99004
73.12,1269120,532045
64.95,1359915,695130
51.24,1887457,706303
16.77,4816682,3230984
4.73,22705569,11485452
64.65,1218858,371617
60.20,1530668,609437
26.98,2720261,1668020
14.85,5133815,3534077
10.46,9410857,5132644
58.73,1361843,711296
58.72,1530003,610438
51.13,1870477,693121
42.18,1862334,881494
15.95,4767531,3251063
64.35,1362313,695918
43.49,1961441,879120
28.43,2845163,1696593
10.30,9713119,5251901
4.82,22859127,10779603
33.93,2945773,706614
81.71,1374775,92691
79.50,1544570,84304
61.01,2063205,94791
43.24,3053265,86221
8.31,18939768,90839
77.09,1548335,105816
43.62,3054796,82811
27.19,5606576,102135
8.33,18910063,97691
75.57,1212287,374476
73.55,1266433,546290
66.38,1361390,705712
52.94,1881426,698283
74.25,1212630,379036
64.85,1359380,700422
4.77,21908505,10294330
73.29,1264600,552516
65.24,1359068,719398
4.72,21121301,10894794
71.21,1212632,436995
74.05,1267094,524070
65.78,1361527,714037
52.30,1898211,730482
17.57,4950077,3145477
10.08,9828911,5067888
69.01,1359362,534249
60.35,1897588,366602
51.64,2023119,392046
21.73,5332904,1261506
12.55,11273777,1690410
67.59,1541596,378075
51.31,2035207,385248
35.66,2869302,702312
12.45,10967570,1698510
6.23,22693475,3700657
61.56,2081995,79875
43.39,3011955,72640
27.30,5322142,91213
17.68,8082364,70419
71.83,1900769,87235
61.60,2085343,83015
43.53,3009494,83877
87.53,1268084,61209
80.64,1530785,67210
49.66,2829538,82505
12.62,7667677,85141
81.27,1602692,232630
81.65,1651888,317482
67.16,1902851,557601
57.16,2224792,594510
21.74,3719127,2566376
80.31,1602121,237546
74.51,1738980,444728
66.36,1903715,560488
87.54,1604937,204887
50.30,1211570,771708
35.17,1992862,1338336
15.90,6043676,3509568
7.98,12261091,7426238
80.95,1651523,318449
74.68,1738572,445767
50.45,1197046,756251
15.33,6012845,4287351
81.25,1651158,300962
27.25,3754148,1042583
81.62,1650752,301335
71.46,1908544,411066
42.07,2073896,668143
26.78,3754901,1051142
73.28,2215558,89383
66.16,1359339,96360
86.00,1653125,101068
34.59,3890598,91478
86.83,1653704,66559
81.88,1904415,70212
67.05,1449817,61431
53.92,2210598,90790
