perf, CACHE_MISS_L1, CACHE_MISS_L2
76.00,1362847,417643
65.45,1483304,678903
39.06,1157060,1268413
14.78,4117364,4538508
9.23,7143533,7583644
4.71,14577584,15218237
55.87,1639731,965307
9.10,7142402,7728105
66.25,1479324,675394
51.51,872891,1026643
52.02,893417,938580
26.77,2321485,1925872
56.46,1640898,933157
64.33,1485206,658968
52.93,899392,961624
26.55,2317175,1943379
6.24,14634991,9859242
60.06,939698,620335
61.28,1647764,726461
58.86,944701,633461
86.33,1364560,122448
81.61,1490006,123439
74.27,1056526,132358
22.30,7216143,129845
20.92,7213879,115554
80.48,1491786,115774
42.74,2523679,113035
74.16,1068849,113777
39.24,3662078,113506
31.78,4573347,113922
39.69,1141366,1252770
55.52,1504214,929610
14.25,4326912,4857253
53.78,1509537,933644
54.97,1501467,933585
9.12,7131601,7775085
76.46,1219247,404465
54.51,1505561,931352
11.89,7154670,4757399
6.16,14745032,9381197
6.17,14681512,9455879
73.11,1219723,388479
33.96,2400943,1034764
74.26,1041302,127370
11.09,14699882,124138
63.18,1270697,122236
83.06,1341576,124784
64.04,1276168,126386
11.12,14651172,127996
11.46,14363834,114414
23.72,2390524,2664071
54.17,1628475,950095
64.92,1476304,663202
55.25,1631634,950108
49.38,902353,1123043
40.19,1182910,1287083
15.37,4180670,4555402
9.18,7149136,7655460
50.99,909164,1016979
6.13,14571140,9597545
11.35,7184855,4730667
41.28,1189200,1000330
25.48,2354845,1982268
74.26,1361617,409615
66.44,1480968,576066
66.65,1479627,570542
59.36,1640717,711677
31.82,4288817,130633
19.22,7227077,132674
83.79,1365562,115030
77.27,1651084,116584
42.57,2510575,115788
77.08,1652154,115569
85.69,1360564,113509
54.15,1370530,920432
46.66,967585,1086200
23.21,2452971,2781157
74.02,1082283,408287
53.90,1370937,928716
12.83,4656484,5193047
4.58,14340450,15570315
54.16,1371487,914712
64.44,1194517,628302
10.59,7176222,4821307
64.30,1196661,638603
9.15,7177903,4823575
49.51,975275,955287
74.89,1082728,385952
65.69,1196286,549779
75.57,1387570,127202
27.27,4904654,127336
69.59,1079012,126927
10.61,14328443,132780
80.53,1202417,116520
17.26,7238944,115624
71.36,1121982,114117
49.52,2293653,112941
55.79,1637347,969707
23.78,2238458,2483370
76.97,1362432,422847
9.28,7142452,7647932
51.51,870198,951084
22.87,2293800,2534394
66.55,1477691,666830
4.68,14584332,15195245
65.71,1479575,659240
75.49,1360897,416976
11.79,7148366,4945406
5.84,14656611,9948898
56.05,1633823,925512
42.85,1219559,1054519
25.77,2284962,1880059
76.32,1362390,415746
17.93,4410385,3473476
23.04,4508122,1847964
31.75,2382430,1052647
77.69,1661653,126408
81.69,1487945,125745
43.59,2457503,122681
75.12,1010160,116706
78.71,1651734,116289
83.08,1487606,112198
17.99,8460603,113881
54.25,1650392,989042
24.04,2362246,2615670
53.24,1655287,985461
23.41,2345318,2569951
53.74,1652426,980879
24.53,2253765,2478328
76.29,1362967,415995
51.29,920293,920874
65.53,1486361,668268
76.13,1363449,395872
82.46,1494013,129528
64.06,1302841,121396
78.12,1669739,125849
45.93,2446225,128087
21.32,7279063,126545
86.16,1367648,116257
63.63,1330014,114763
21.08,7310447,115434
11.59,14370081,115929
31.83,4810909,114389
4.61,14677806,15274830
74.59,1222208,413131
13.21,4577996,5074828
67.70,1341046,658224
24.06,2177536,2434601
13.54,4436964,4966831
9.29,7172793,7656785
77.22,1222240,412907
55.40,1519668,917879
44.25,1167519,960590
66.58,1341849,649984
56.60,1511201,917609
26.99,2366362,2008851
60.88,1520365,720011
20.59,4646475,1895749
10.92,14810855,131070
82.73,1346544,123753
26.35,4879736,129161
61.99,1321579,124644
20.51,7248194,114719
84.90,1224126,116027
42.69,2587396,115466
64.14,1192883,632112
47.89,956162,1056706
53.04,1374999,925262
12.64,4832578,5462140
55.84,1370962,917676
22.35,2359446,2651465
75.60,1081412,406473
7.89,7162569,8174489
75.20,1080477,403923
53.83,1376085,887001
25.25,2466944,2101173
13.81,4965422,4276562
67.97,1193275,547525
32.47,2354862,1015721
61.39,1374052,682717
8.20,14779758,4311215
61.91,1355596,123884
27.87,5011424,130666
11.39,14492737,129662
79.46,1196728,128369
61.88,1331435,126721
12.75,4672898,5289189
72.36,1081843,409769
63.12,1197386,645983
50.29,975747,927898
5.70,14689187,9736233
5.77,14625722,9964961
30.28,2599426,1204207
8.02,14862716,4374836
83.80,1086194,123176
62.40,1346808,128037
60.48,1347911,124868
42.63,2610412,130481
61.75,1353467,114733
34.76,4017526,113810
