perf, CACHE_MISS_L1, CACHE_MISS_L2
83.67,871244,76829
79.73,1027750,77299
63.39,1123788,37956
28.32,3979603,37637
20.52,5482553,36038
74.03,854078,55461
42.77,1918628,90621
85.53,786686,45549
16.89,3609140,29431
84.01,728816,30343
75.39,843870,84371
24.71,655840,72466
70.79,750362,45954
35.44,671097,103208
22.21,769579,59697
85.47,1281499,59272
79.45,553865,34912
69.57,754564,47937
86.05,1239652,48272
79.96,648138,27295
48.73,834130,40021
78.26,1320752,101205
88.11,1193631,29030
86.70,1185035,50122
82.42,1191713,42980
85.70,743320,84791
83.02,971060,39704
59.79,1377225,52922
44.77,2347616,55180
44.63,2364160,73390
30.30,2675151,54788
29.60,2675464,97714
18.27,7289278,35186
18.86,7074136,61049
82.52,971746,38966
81.17,969671,61299
87.33,735799,73196
73.40,1056436,57625
60.23,1342289,34223
59.06,1338158,76299
30.24,2742968,86482
84.92,730562,67589
73.11,890922,68076
48.70,1577363,74052
36.89,1417850,46876
36.56,1391257,81791
86.40,674768,32422
75.92,686344,107901
77.97,778625,89411
34.32,661276,50133
90.32,607671,26303
84.30,706904,28653
79.05,710882,86692
79.84,1195604,45333
75.00,1267468,31204
50.77,1010320,36583
59.15,742261,111581
81.14,1130406,45899
73.25,966371,37252
35.03,633226,34240
63.91,1260829,98258
63.89,1140138,65038
88.76,1943756,29973
60.50,1184972,32481
54.98,606918,51563
88.73,1942453,30424
80.17,1018269,50355
68.73,776376,51677
72.73,2071105,26677
73.18,2064427,45528
47.21,1877659,318581
76.99,813874,40331
69.00,719067,37680
33.08,3076761,61785
51.61,938094,29768
85.57,1232991,50241
71.13,764644,28149
51.26,670504,31503
85.07,1177218,56089
83.45,1256010,36589
54.09,1093142,92212
76.01,766282,65994
45.51,2054110,41502
32.12,3453632,64265
11.49,11177458,95352
79.70,1176958,91592
16.54,5686922,65130
81.86,1117218,53844
41.83,1013655,27130
85.56,987237,30189
82.00,1082244,46302
54.86,658253,44246
52.27,629499,161138
75.33,955748,37796
35.63,876198,56918
24.70,883155,62458
82.56,1135214,72142
80.45,1276482,49949
75.87,757610,41713
62.77,1071733,39042
62.50,1073547,57360
11.06,11280065,64584
48.40,1487743,115260
39.79,2071144,37498
15.42,6005620,46683
76.03,641593,92713
56.47,654464,28331
45.99,654032,26290
23.00,651426,52291
76.47,1007986,84718
59.77,1016990,86159
22.96,912924,142100
83.71,1139294,88007
76.79,789745,61784
48.58,2005223,92582
32.36,3743375,101856
85.26,1052315,70530
15.80,5823450,32467
80.72,1115409,47024
70.70,607703,73114
41.07,1129380,51901
80.40,1080419,60995
76.67,607765,87297
76.50,608065,71689
71.16,558581,70222
73.03,1000276,172534
81.91,871902,88042
79.43,1031359,63327
9.98,11771291,40605
83.89,778231,77006
75.53,770278,32250
67.24,857594,64637
66.11,855736,82871
14.88,3799868,29255
34.70,768785,45839
73.73,722976,58433
50.65,861897,41556
80.96,1017033,83038
81.57,1114406,42931
73.35,979280,58745
72.17,988476,83466
59.55,1381539,89104
39.25,2742772,37206
41.69,2790439,33601
39.83,2808248,88211
77.47,1157390,36482
75.27,758567,31551
74.90,760306,44689
63.32,755224,142529
43.28,1348463,63268
40.52,1195393,79709
63.19,686737,95076
44.81,579508,53283
79.20,974806,26881
75.26,961562,40058
74.99,959583,57868
56.56,1016832,143007
54.45,878771,49495
43.06,894124,94671
39.38,924921,120093
83.06,1104923,93354
79.70,826486,61976
55.97,1714726,91740
89.32,966990,56378
42.29,2496166,69384
85.41,1037662,30816
88.80,881487,82464
91.36,932842,28003
79.60,1012772,132211
81.31,787497,74853
52.17,552225,44645
79.24,1018467,28725
69.87,1018036,66001
69.11,1016272,64865
83.12,1549021,67492
72.26,686135,43786
71.88,682473,65170
88.78,1404627,50804
85.54,1549002,39088
64.03,1202845,38905
44.00,2566520,60871
75.80,726867,34440
67.33,968718,36508
85.96,1528112,48417
89.14,1390026,59901
84.59,1032924,27368
85.32,1507592,27611
83.36,1585580,40523
36.28,3103016,56176
90.90,1448618,35591
89.26,1447067,52189
85.04,1585016,46462
86.45,1486388,69059
54.01,818616,29550
46.62,1139850,29151
56.31,596869,28377
80.12,1485634,140642
52.94,764963,42103
92.84,1423613,28622
77.55,1531617,48622
