perf, CACHE_MISS_L1, CACHE_MISS_L2
34.72,19580990,8599711
76.59,22825790,1984150
81.33,24408743,985224
73.25,26551959,1093882
77.46,24510150,1556655
56.09,19840301,5102623
37.18,24191683,8545521
69.08,27083451,2241799
64.35,25449623,3142907
49.69,25604107,6058978
30.35,28750992,16755732
37.58,20302468,9282527
44.77,22330545,13267779
83.94,22941382,801111
48.92,19734034,509123
55.70,22515728,7575383
86.84,22910405,861091
54.42,25812644,1474272
42.95,29206998,512403
55.12,22565756,8412621
80.48,24162924,910906
78.95,24391058,957491
68.57,26469115,818001
48.53,16419860,810211
63.00,25900006,778764
59.57,26372457,2202073
6.38,211156878,28270843
81.67,13097237,1724711
39.35,25758186,4708003
24.00,50616370,6899740
23.91,50254460,6991782
24.22,49240479,7049373
12.84,102549039,10401444
66.78,11395491,5680790
62.10,16445542,826707
59.83,16454942,2067527
16.28,28600179,2447920
47.76,10873252,5511391
21.48,34546677,3627648
21.74,34743070,2862648
77.74,11740389,2487641
70.76,13783598,3493403
38.07,26753603,6134326
21.99,52096042,11611386
65.58,16854911,2257644
57.29,20050133,2568952
39.66,27704394,4408245
12.59,103048016,11517242
40.07,27543139,4137561
39.90,27753333,3925355
58.88,17955583,1976682
60.47,10033227,7090987
48.31,14901716,1130725
24.62,17999154,1211949
49.58,9641672,4967994
78.30,10790419,1405875
75.95,10787448,1767960
74.51,10789910,1814029
57.04,16030809,1741234
19.46,34812865,1325139
71.01,15135333,2982730
71.87,15104346,2912060
62.29,18101145,3593389
36.56,26517557,6563650
22.69,49541844,10813510
74.51,15084956,1972501
65.67,18015282,2395855
55.23,18044442,2718799
39.16,27683720,4701397
38.62,27577544,4767559
23.17,50818141,7023581
23.53,50479932,7140320
22.64,52274567,6831206
6.24,205152502,23019822
66.54,11481824,5607052
78.68,13195197,1195716
60.38,16244935,1186963
59.25,16195685,2047836
30.02,29664401,2101873
8.74,97450939,958057
76.46,12953481,1783281
68.05,15450422,1841255
33.32,21344517,3445708
20.40,35425511,4361058
75.61,10481607,2529220
17.83,56916270,19810090
78.90,10490830,1782794
20.87,59594215,6619634
57.04,16187372,1843552
70.06,11252827,2262963
54.92,15345575,3659542
53.80,15205974,2453570
41.44,21760352,5007536
30.61,21092386,5243292
16.94,37565167,2107510
16.84,37514092,3824662
65.30,18168631,2976613
80.16,13133231,1667156
68.04,18215788,2186551
21.30,58412022,8247228
69.06,18195355,1834008
77.64,12969537,1631635
75.37,12990879,1951830
73.64,12991950,2640169
29.72,33176435,1851597
7.41,107028613,935434
74.69,12910088,1700696
50.00,13193460,1439465
24.76,16907377,3212032
25.20,16821642,3612067
52.56,16966446,4240301
53.79,17246377,3122325
22.64,34247890,3632340
57.55,18636784,3295311
35.05,26784608,5856023
35.94,26351275,5724263
21.77,55278515,10564799
12.42,102770942,16186879
12.36,102631284,16018806
64.58,18414088,2210269
55.36,19002737,2687402
57.71,18667065,2677231
12.79,103222172,11539994
6.54,210293006,23934010
74.43,13089353,2351598
21.79,58017795,7432573
60.03,16349504,2144542
7.58,100310467,2402468
37.06,19433609,1403409
66.40,13614742,2368275
69.45,13367531,2040280
78.08,11801801,2525825
54.84,19749135,3281550
36.38,27192679,6131717
68.31,17102079,2227442
12.70,103462678,11542907
6.43,211055787,23141698
76.25,13927077,1782019
12.80,80876119,1312246
66.69,14530517,2534879
59.39,14952829,2079657
60.25,15011259,1807186
23.63,18353752,2943853
23.42,18372772,3483663
71.15,10792209,1510942
34.28,30045749,9147434
76.92,12408328,1848537
77.23,12401783,1850316
67.30,15567813,2362681
6.20,205834946,15296160
76.23,11036159,1893865
43.28,24447493,962734
26.30,42736140,1117272
45.31,18031127,2154572
30.86,24585891,1084695
50.72,8388205,4576660
72.61,11329920,2171892
40.42,21802216,3398919
50.67,20415408,5035512
10.81,98477185,24324620
37.51,31096460,4550241
68.13,14176626,1691525
62.20,8855956,6554205
46.10,18016478,958523
40.41,18353032,2985333
51.06,14743068,1889225
39.91,21464129,4723670
45.89,10588202,4910008
35.44,11669550,5111696
32.34,8997962,3338052
51.18,23293660,3766383
43.36,11743895,5001510
57.63,10465396,3097433
45.89,10651563,5065741
78.64,11206405,2190253
14.19,92759983,1428403
48.17,18309703,5841082
43.80,15146912,3121198
47.90,9618341,4625435
31.30,9459365,4144023
48.60,8582970,3847225
12.98,91277880,10194227
34.99,14375744,3303248
81.82,9977035,1595111
60.09,8212129,2492644
48.02,9346341,4016536
54.54,18983110,5434614
42.10,23357046,6948082
42.49,23235511,6840035
57.26,19970889,3665215
17.36,66992113,13275733
77.68,14286375,895056
37.84,23134275,2397483
63.70,18028094,1328870
53.21,18495990,1754452
41.36,17420823,810001
31.52,26102015,4154134
66.69,17522054,1929939
33.00,35077521,6355678
32.98,35106821,7094967
