perf, CACHE_MISS_L1, CACHE_MISS_L2
37.22,1941551,790633
79.43,696914,154125
54.28,768710,467288
84.20,558511,118960
82.36,1137800,79485
73.64,727755,90560
65.48,682962,71232
67.82,650879,271445
56.70,663640,511228
56.95,666778,474616
38.21,1147383,902270
57.67,664985,468380
44.82,1135409,275474
48.18,1629795,85038
40.63,2283598,66894
37.59,2892623,164786
25.86,4540409,218901
25.78,4560489,227696
30.38,2965756,130331
43.17,2145132,287109
30.14,2483466,245314
53.01,1007806,558337
28.95,1722857,1354459
49.43,1077606,162700
68.57,763110,284131
31.58,653374,216791
36.58,907678,962334
17.88,2899142,2721196
27.69,1605750,1614642
12.52,2452551,2818341
61.63,816159,84194
30.05,4789368,107434
45.08,1714251,88992
24.08,3146942,73825
49.01,1009882,73623
25.93,3106326,67097
29.51,3716670,125812
26.38,3722950,557527
71.99,515948,147631
41.33,1394348,996978
71.33,499252,160303
71.54,652453,86274
22.05,2174595,2024539
76.60,1262516,82961
36.85,3664968,73377
81.85,453534,73596
75.17,617855,279923
55.15,1478791,537796
57.94,1368416,309999
33.40,1393823,893561
35.43,1830744,153715
32.89,1887789,462671
74.83,910631,87682
26.86,1383368,1083608
42.71,1173657,82529
76.98,1279492,153034
59.42,797306,506280
80.72,537150,144797
41.00,1763478,746176
33.86,2058598,91839
85.03,584138,77102
71.46,1151257,72201
25.35,3429914,73731
9.72,10876752,2208276
23.14,2718179,1661027
37.45,1500861,986267
78.17,629514,154377
23.73,1760848,1858861
81.40,865004,151079
11.57,4318598,3634621
81.74,531594,115504
28.80,3460985,431015
27.58,2806662,506159
60.87,729239,198955
79.03,949997,70366
19.22,3106262,68016
84.49,882628,67076
66.51,627342,351666
34.18,1883771,823866
36.12,1847709,835405
66.31,682454,299381
65.69,693356,301580
22.56,2102475,1912130
23.82,2042320,1706460
15.39,3193293,2357359
36.45,2011118,408335
18.79,5393835,86459
65.89,763725,67596
86.40,901114,66906
59.04,1453579,67012
21.01,1889729,1886170
13.40,3183823,3252390
9.95,10889286,1901461
50.91,1284218,93490
56.86,1424954,90919
34.92,1940554,89409
51.38,1207495,67726
74.65,1037987,67017
22.16,3028213,1680384
71.38,822955,151384
79.89,597134,77882
62.09,1229919,84465
40.54,2091903,534773
52.12,1385591,88886
27.39,2395358,469580
27.84,2168199,481232
73.80,569662,162850
39.28,788124,430048
58.49,946093,293459
53.03,1055339,545218
10.00,6120538,4122850
10.24,6677897,3479239
19.63,2486960,2290687
65.47,916429,220287
70.18,938669,89372
27.89,2805860,98105
47.70,1748332,67683
28.52,4738238,67611
76.19,1097870,67478
27.71,1602407,1608197
17.84,2593024,2823016
59.07,1055866,503213
13.22,2500980,2077590
9.70,4571976,3863333
23.77,2662992,344002
46.64,1787744,87423
31.85,2779702,67563
26.80,1626627,1673430
8.55,6269028,4755104
43.06,1122417,831008
67.32,968366,87293
79.19,944714,88869
50.45,993820,73420
21.29,4943819,72162
63.76,1115615,72204
24.94,2831664,75009
62.98,1184530,66783
66.83,1027028,284933
50.27,896967,707552
71.67,874387,187545
75.14,1074517,93098
25.10,3328287,84322
35.82,2716557,72579
72.56,652843,281347
58.72,657230,488904
71.60,730733,272098
72.06,1057653,267503
73.95,783894,90929
55.00,1939216,90930
26.44,1947653,1668725
49.40,628844,466737
39.95,1175841,884650
63.91,864315,145975
28.98,1721088,1462875
61.07,926498,156920
29.54,3981555,86638
20.26,2507298,1521733
41.00,1041372,887304
52.68,654228,479830
39.75,1078429,933014
70.13,887323,112134
66.94,960758,88541
65.32,760108,72415
59.42,1123392,67678
31.32,3748543,269792
76.67,413367,153804
42.77,2027292,140689
33.43,3764624,118077
32.81,3766112,157508
82.89,1446369,83045
42.32,2359779,136438
74.01,379325,97664
28.04,3740079,524729
30.76,3746858,290958
49.89,1336506,89037
42.34,2405435,85736
24.23,2886802,1530910
51.07,915322,147907
35.58,1043492,656169
32.38,1712177,896113
76.40,439287,145409
42.79,1449447,891076
82.50,1640340,87741
50.72,1092828,240668
37.80,1581623,461983
28.34,1915629,1418191
65.49,1110075,292918
57.89,1197412,539312
78.37,1662703,84047
74.15,1695056,83985
38.20,1356465,474323
76.41,587268,163996
24.69,2454466,1561880
59.55,1299666,310582
66.21,1098124,88568
79.66,579332,165611
80.69,631485,153245
57.87,797718,459721
21.35,2457404,2062820
61.67,1053798,296030
