perf, CACHE_MISS_L1, CACHE_MISS_L2
75.38,928635,233610
70.86,1071122,226357
41.43,2642444,142806
24.55,5161813,230299
74.28,929182,271477
70.68,1072269,233008
69.98,1064883,272190
58.92,1725412,118069
38.82,2730171,364428
24.24,5020406,158146
24.29,5116713,259479
7.22,17993597,239678
7.18,18159862,232345
59.94,853725,494128
56.72,931952,667742
57.90,917340,711494
61.69,1061375,389771
24.67,2753729,308860
15.98,4330829,563837
46.58,821467,584355
47.09,892242,541918
45.27,887940,560640
44.31,863044,574812
46.13,969411,567395
42.06,1114803,556147
44.34,1026008,571268
39.36,1089597,577759
37.09,1578106,1007389
32.86,2438897,868490
28.33,2360901,851641
28.67,2662984,575281
79.42,1229485,233719
76.98,1293726,245930
74.20,1296261,265806
70.88,1417359,300382
68.58,1665840,197619
65.69,1658356,293849
12.42,9465032,122954
72.94,1226462,360190
68.74,1417545,372173
12.32,9295573,366174
52.31,1212446,889401
52.86,910799,562008
31.01,1472886,1346805
35.95,1381128,1519721
36.22,1246311,1520926
33.94,1372240,1671345
57.46,939371,238811
61.32,939369,228606
71.74,975851,208432
72.18,978204,211192
70.31,977345,209980
72.31,1039194,192311
71.29,1036850,210146
69.34,1187122,179284
46.88,2319270,256894
22.81,5195636,457595
12.47,9853466,516725
55.60,938698,250690
62.65,931169,219292
68.78,975331,225738
67.08,1057337,273583
61.32,1189126,398980
59.61,1500838,280206
58.35,1434377,404985
50.75,2267836,207948
39.38,3448890,114901
24.36,5251491,107007
22.86,5311774,485263
13.28,9933438,165073
13.33,9935652,235352
52.53,927968,358547
55.47,967967,341670
53.27,1050608,340885
50.65,1450844,281120
49.15,1432332,321902
43.70,2080191,624899
39.08,2993028,363314
37.69,2993895,481612
28.87,3681301,379698
27.03,3702480,885242
22.43,5757146,590184
21.89,5667869,410469
43.62,927072,551543
43.09,881145,573660
43.43,924597,563721
42.39,895248,574720
42.23,977564,565955
42.88,1012886,578648
42.95,1150840,565379
42.78,1103585,572076
41.65,1111223,592369
39.03,1382910,541271
41.97,1281195,564299
46.00,1802412,633964
46.22,1808608,742624
36.89,2655897,969297
33.00,2527723,610337
24.28,5867430,572552
69.03,1151554,315129
73.38,1225422,162529
67.12,1325853,208483
62.62,1540695,182403
57.35,1669399,133621
37.14,2167658,128120
27.07,3825045,202421
60.90,1155233,422625
67.00,1148595,363986
67.62,1181463,342753
63.60,1334681,327517
59.45,1335589,508005
65.37,1525008,183700
53.24,1226400,684804
48.65,1217647,905533
53.76,1335393,593662
50.76,1493124,669088
36.18,1146145,1535725
36.45,1151774,1574616
34.20,1337908,1628400
29.16,1787822,1773377
27.26,2239622,2000014
63.51,1868968,341189
69.19,1826503,267938
55.70,2159747,224930
36.88,2358263,175000
58.28,1870534,469586
69.10,1916873,233287
52.91,2170103,331767
48.67,2182526,505394
37.77,2423799,173639
35.71,2448737,286742
26.70,3885858,210319
42.18,1958702,1040274
50.13,1903604,695709
44.05,1963659,1161012
49.03,2200466,583640
44.47,2167408,948794
43.89,1935698,572513
27.02,2241753,1082554
36.45,1993525,1488727
31.96,1976265,1707825
36.58,1927653,1502969
35.25,2092053,1504016
35.44,2055697,1599068
41.80,2006684,1125807
39.14,2194795,1108072
26.40,2041191,2078009
25.81,2587701,2058865
59.89,1752323,600239
70.36,1737778,324112
70.98,1785525,243495
65.81,1915770,378665
63.36,1371050,143763
62.21,1351768,232238
53.22,1749301,163259
54.28,1671396,281474
39.35,2072409,151588
42.17,2084384,212417
32.74,3887509,230614
31.60,3910964,260832
65.63,1783948,387946
61.01,1783077,476097
69.33,1804386,316850
64.45,1806234,428402
61.40,1902460,471131
42.55,1907675,257255
38.56,2890478,254017
35.35,1477099,1337866
29.93,1570261,1693141
31.85,1716574,1734249
31.96,1723458,1782695
33.58,1745601,1632222
24.23,1895098,2301531
25.08,2031688,2277592
57.68,1840682,581004
69.46,1901286,307984
67.79,1980511,289907
63.88,1445719,168689
54.53,1737978,157371
54.05,1740780,221678
37.78,2078953,221866
30.82,3840507,243979
30.07,3857019,274756
68.29,1885027,324627
64.34,1888558,429790
60.74,1888206,516441
56.97,1467417,422163
41.38,1863508,1165905
43.71,1887957,1158081
47.14,2004900,867648
35.77,1499434,1346768
34.04,1581523,1409471
31.27,1814619,1785106
30.29,1892223,1815812
29.64,1977617,1846981
29.81,1986902,1910123
31.99,2059908,1612630
23.93,1948203,2335943
31.57,2154761,1606486
24.48,2034833,2322294
