perf, CACHE_MISS_L1, CACHE_MISS_L2
71.57,519788,85598
68.58,426221,83134
27.67,1979793,72248
19.77,2803653,50812
11.38,5578812,31240
11.34,5571386,66432
70.89,445713,50012
58.37,543433,70077
42.21,1001206,46985
26.95,1929628,28977
44.81,748823,75418
62.60,354628,45776
35.28,744511,45591
67.07,390321,66338
22.38,424566,64010
64.69,383412,50795
49.87,759737,49669
35.22,1426524,31955
13.39,4551271,30118
78.99,686983,47869
37.20,1407898,47938
76.81,310710,28262
26.02,1413154,46834
73.13,317135,27770
59.86,443566,28214
47.15,500224,45240
27.61,693012,47121
28.36,332921,27558
82.00,629630,45941
28.82,596461,43007
50.78,606861,66580
41.13,1010029,72761
18.46,3877871,78042
40.88,1019709,54900
31.57,1750681,33795
30.73,1690818,77156
21.61,1922625,78834
18.37,3874757,31297
17.91,3864908,73100
47.56,746526,47052
59.75,458879,45553
51.88,575099,45384
40.50,918254,45955
19.61,2890769,47663
57.26,404812,69374
50.63,491765,69885
46.00,568889,106310
57.02,400657,43255
46.73,493103,43272
37.42,532577,44131
37.07,563884,83634
38.70,403909,65048
60.26,433874,51968
80.60,605085,28127
62.89,457380,28123
33.37,626262,48568
70.98,649213,46113
71.28,554522,28296
46.82,419544,44891
64.61,680765,27557
76.46,1051878,46177
43.41,948163,45787
71.63,436615,45126
50.53,668780,27747
85.05,1005576,28276
72.85,417244,46626
49.16,377574,43012
80.55,1050399,27942
72.90,636377,44969
82.43,982999,43838
45.59,960370,26672
74.53,447122,31882
73.36,445335,52923
65.82,437663,30722
30.47,1796086,28884
33.98,1136651,47303
60.52,566118,47206
50.66,584996,43967
43.31,1011096,66061
23.00,2796969,29624
11.83,5548757,31646
76.43,636773,49034
59.94,522904,76830
46.40,898271,48804
28.56,1923324,50362
52.27,589577,28278
50.76,594649,48511
38.35,796836,75582
72.30,352721,46728
62.71,328141,65288
40.64,481812,27741
40.23,477369,47310
28.91,367773,64138
58.78,545999,27722
26.51,456757,26623
42.54,1026682,70068
76.81,640132,56339
61.34,530308,49506
44.54,1038126,31410
33.86,1665925,31505
22.16,2831531,65153
11.25,5615815,68586
74.14,393520,48470
69.74,399677,75228
61.54,504799,50813
67.22,378201,74079
72.81,576901,76108
21.27,478847,63195
76.77,498015,45189
48.36,515483,42715
43.11,1039055,68682
11.76,5556706,66366
45.06,1034076,71062
23.20,2789431,30612
74.06,607292,77534
50.09,585146,28407
36.09,957734,28354
36.03,939005,46966
30.10,971478,46948
74.87,566926,46908
72.10,576223,74092
77.57,527556,72436
44.31,1036578,71414
61.68,555584,33106
44.83,1045751,55556
10.34,5819024,51545
73.10,442231,28106
59.75,556379,72519
42.98,1033998,83839
25.34,1383462,75373
53.52,476335,45159
40.15,744822,26656
77.87,374274,45718
68.74,595865,82267
68.47,718737,55801
26.32,1941716,53885
25.96,1963317,71984
25.70,1996993,86149
70.90,595480,74516
66.17,716133,77395
25.70,1932198,98758
74.83,591082,28792
63.82,614813,74728
46.42,875861,104371
36.03,1520115,95369
28.33,1720123,55541
74.67,552376,45995
48.77,705204,110323
72.66,512212,68771
69.84,550200,98601
74.24,543997,27882
71.96,556087,45558
68.92,571921,71436
52.52,464100,92405
36.86,470446,44784
35.67,496590,63746
78.96,590745,39223
75.90,588913,61899
62.14,588151,86484
35.02,1292705,34002
79.09,514956,68988
78.82,588479,51419
65.05,596176,31119
48.69,1060682,76733
75.60,517668,28640
70.59,516643,73995
63.18,596170,49224
36.98,1101141,78168
67.50,513802,81361
41.56,826745,27807
58.10,519215,46360
55.71,459376,69418
39.17,478086,64408
68.32,585772,27343
80.13,786625,50366
33.27,1928185,30267
83.19,738306,45636
79.68,418137,28827
77.93,414980,47594
44.71,860502,46589
68.83,443823,29228
48.00,642152,28879
45.01,1035676,48829
79.22,504549,28299
70.59,460612,28384
80.05,560004,46881
63.73,509679,28969
69.47,810422,26922
47.80,723748,44027
68.73,440174,30526
80.93,806594,28888
69.02,463368,29450
60.63,760147,28273
48.65,637966,48154
78.11,502274,28341
41.36,698642,29450
77.78,575359,47027
74.60,530815,28398
65.57,565830,28487
50.91,713353,44005
