perf, CACHE_MISS_L1, CACHE_MISS_L2
78.14,1029686,99113
10.68,11346060,186054
81.06,896819,104198
77.36,1038418,94409
58.60,1161583,131220
41.68,2107439,146553
19.52,5487276,190586
79.57,898832,156776
64.50,1040375,68101
71.94,1007723,216273
63.27,828732,169525
82.74,788715,160897
80.29,893674,63438
73.16,837000,171868
65.00,1007867,116967
74.02,570450,132579
67.37,757591,70856
26.21,4561080,113138
74.10,596581,146574
36.84,1481487,134738
26.76,2528997,147769
59.35,977726,147409
45.44,1591409,79888
79.97,1268127,103199
28.08,1212096,190450
52.96,1027455,241200
31.03,3573826,196215
55.54,1025019,160000
46.92,1208906,400555
46.04,1478170,235578
41.35,2123691,84166
57.20,1033880,86200
49.24,1197658,218187
41.04,2121048,85118
29.55,3560101,345466
21.08,3910375,313972
60.37,897449,97820
52.68,1017310,173381
40.60,2078608,130154
30.80,3428940,242494
38.09,1792324,197908
29.48,2775360,296856
57.99,934417,47310
51.53,1201287,49791
50.77,1191470,90045
78.95,1174624,137133
61.12,815678,86891
77.26,1220978,127235
59.38,887088,150216
41.91,2079808,85293
70.69,1322449,53403
71.77,892601,74893
61.20,936036,149911
45.32,1374273,104194
70.19,988962,132164
55.17,1173952,161496
70.63,1316329,45328
72.01,1293840,88581
64.76,1470984,55003
80.07,1976114,90243
77.73,2026571,137872
79.70,842480,61423
60.99,1447206,153379
76.72,1072339,146636
50.24,1120768,163002
54.37,1631265,140290
81.06,1240986,141382
73.67,855694,90655
80.81,1243408,132903
78.04,1398709,122602
47.27,1205084,122597
83.70,1235736,56831
79.53,1233591,128927
48.08,1163597,111173
70.92,789404,137093
46.42,1889541,110545
11.31,11229560,73164
65.03,1061136,63746
47.40,1885748,86044
14.68,7226955,201028
75.10,1299794,92586
62.25,791489,294280
50.04,1178353,184189
19.88,3101280,64664
75.03,1041295,98128
67.36,1095262,84662
54.68,1291960,100091
33.67,1352056,88901
25.11,1346252,181002
41.08,2113118,166159
73.08,794920,142727
70.31,791491,209615
81.78,1165413,90117
64.18,1049240,68054
25.28,3733433,204831
60.67,896068,219205
76.39,1225240,96334
75.63,773219,85818
52.95,1207977,69589
53.37,1168436,85653
50.35,1161806,170137
41.53,1362069,158893
20.10,3170093,59458
71.99,1028145,181541
66.97,1126849,110026
57.47,1345381,103109
46.71,1376811,54546
78.41,1168165,192116
73.80,1304586,177733
62.10,1029676,119922
43.26,2116103,183826
22.25,5611074,130049
62.36,1050373,181410
22.08,5611952,130553
79.50,1310431,72389
25.90,3695307,202510
49.16,1410429,123502
71.93,1105001,232482
65.12,852710,53882
35.41,1741050,187538
76.01,988593,193221
32.68,1185461,169557
77.22,899171,212820
78.11,898137,206032
75.39,899857,266931
25.29,4027162,431838
80.07,897285,132704
75.08,898393,245773
77.76,1036492,105261
44.82,2155095,84404
20.07,5793957,138565
10.20,11670830,125941
72.20,1035831,244028
76.69,893438,230429
78.36,1036753,64324
50.64,1681650,75310
77.39,763770,52833
51.05,1326492,60298
58.25,1399399,49243
61.17,1227292,154256
57.93,1229384,210906
25.47,3908740,182128
25.77,3948387,158744
69.27,1157445,52102
65.68,1276187,95412
65.34,1276224,135274
61.58,1398879,349496
50.34,1344296,335469
46.58,1826951,307683
37.82,3068945,135712
37.33,3049957,223352
28.08,3303823,152257
26.31,5634213,175579
24.89,5537877,316789
69.95,1080473,47316
52.52,1222417,225693
28.47,2474117,176954
27.95,2473045,312566
72.32,997944,153469
65.02,1103946,168106
55.12,1389889,90303
58.08,1331991,158211
35.48,1217626,136026
34.84,1255073,183992
82.64,994041,144651
60.97,1289146,226602
26.08,5053344,198975
81.34,993563,166686
83.76,1071348,78735
70.77,1032218,241371
31.44,3932266,162755
65.59,1319269,66423
32.18,3090872,217595
53.59,1435202,205809
75.78,1039950,231300
73.59,1203130,99487
74.01,1107089,155090
65.57,1326204,95364
67.74,857946,91925
84.30,1438606,103458
80.85,1494295,154996
79.09,840923,83018
39.20,3107453,135775
48.05,1293548,141743
81.81,1495182,140703
69.36,938313,164691
50.33,1439991,144697
78.44,816923,79893
31.53,3708449,122624
79.45,767059,60853
69.67,1013213,80994
58.04,1592291,153010
79.87,849898,49620
75.91,914412,141442
60.79,1505563,126001
39.48,1904172,130554
83.48,1542346,66570
50.26,1022517,114649
86.42,1507573,52732
59.00,1614673,246318
