perf, CACHE_MISS_L1, CACHE_MISS_L2
79.48,5626109,404696
74.75,2895455,595329
68.35,2763783,266938
24.76,8649125,192189
47.16,3059077,138583
78.99,2635092,147122
30.99,6011308,127563
17.65,22547252,4355441
83.84,3136713,310647
28.33,4554942,4285356
56.55,4175579,1156666
11.28,44802099,467794
49.64,3286519,133306
37.38,4205043,2710144
56.63,4614451,248164
82.29,4909194,114976
22.87,7143780,132751
24.44,10749903,3464688
78.38,3856365,588686
38.73,9138722,1621738
82.46,3863402,270228
45.05,9048169,439262
30.20,10903919,839155
87.95,2965835,227363
86.50,2968168,422209
82.81,3815164,206069
60.00,5092646,376006
80.49,3784492,420542
85.60,2976540,291638
62.14,4296278,146213
26.94,12672942,204544
75.24,3743695,153921
59.60,4377814,247208
47.18,4596074,2642349
74.20,5069065,421665
48.64,4664370,1959510
67.54,2461544,276067
60.64,5589492,134376
82.30,4709163,125906
83.18,4518543,75291
60.77,5672534,126719
32.37,6864787,4496504
67.85,2702528,1092806
41.90,7267779,2012661
82.42,8233792,236958
78.02,5547115,272385
61.38,5438959,269853
83.44,7748842,310874
74.98,7677388,837667
86.71,7874619,70249
48.13,5675380,2588129
40.64,4420325,1743898
82.85,5281545,150253
86.80,4866269,154375
86.29,4966075,130438
87.76,4868615,127969
82.85,4345494,516344
64.06,2691871,1025296
76.77,2876892,263325
9.03,48206080,6322652
41.16,4518375,2588547
77.14,4372065,440859
12.35,35493235,311736
79.68,3917098,163379
75.86,3021522,145751
36.72,6954754,2780733
23.57,11838140,5506134
40.55,4620568,2648366
78.58,3901022,451148
46.05,6532493,269404
75.79,3461053,147342
9.98,49173149,433904
36.97,4700446,261884
77.47,3366409,164126
41.19,5573544,131600
19.36,9065808,95061
82.51,3487909,377834
70.39,3446911,581519
9.14,46426642,6452886
72.95,2515595,634728
31.40,5080342,1359920
62.25,4261967,264228
53.57,3889034,309811
84.50,2734921,251383
54.26,4084726,142485
19.67,8976479,100096
24.28,6612749,1410939
46.56,4507385,139656
89.61,5486306,110685
86.26,5565261,103055
71.86,4878715,781015
67.46,3330223,880644
67.23,3329494,886814
62.09,4785600,183526
64.15,4333684,305776
19.86,22745248,256450
82.74,4014255,134769
82.47,4021572,169811
85.76,3783822,155417
83.10,4108549,80029
79.92,4261251,203488
79.06,4234706,381944
75.59,4698277,255161
73.11,5097880,93977
71.70,5175692,138953
64.19,6522639,118349
71.28,4440834,1062981
33.99,8463274,3415281
76.00,4492931,659156
77.80,4447230,635884
72.11,3777621,694119
60.57,5124114,443884
45.36,8534763,441469
85.27,3524378,344845
73.93,3891233,356094
59.24,4986735,665313
17.62,26550264,329331
88.60,3211467,212617
72.99,3613465,624649
28.81,12588291,736611
57.24,4386777,679362
84.89,3766786,112610
85.93,3725102,233317
75.89,4756019,108020
64.76,3745042,968327
39.11,8751027,1883678
37.09,8831364,1877644
83.50,3519747,494697
85.18,3519835,448002
83.72,3904865,339164
46.15,8769594,290468
85.18,3522017,340976
80.39,4203246,237329
80.13,4262020,274244
82.81,3985828,124403
82.47,3931345,203509
63.44,4228825,166640
30.12,12307284,165909
86.02,3596574,262915
76.74,3843967,115335
82.43,3735686,392969
41.75,8246326,206432
78.75,3859148,797290
52.36,4945368,1819937
57.74,5081668,1051091
40.55,8944688,1577187
84.01,3507603,434159
61.42,5188765,298465
31.54,11151935,680954
74.73,3679394,331792
33.31,9969727,428959
85.98,3206306,266543
88.16,3199235,241255
76.88,3455596,227629
29.54,12478788,293653
76.37,3772374,223938
61.04,4496382,249340
47.88,6824457,195428
72.41,4681358,338294
39.40,13594968,173039
31.71,8006545,2922232
39.82,5043045,4438562
91.43,3625132,236857
61.81,4411186,136305
44.83,4991354,125568
40.56,7922110,333849
82.93,3709434,143766
88.21,3213615,76272
52.90,3420293,2488890
40.33,4207746,702601
39.35,7340870,549597
88.67,2998058,224319
81.59,3621286,173875
35.42,9144530,116485
56.50,4595761,134385
51.10,4184338,2729887
53.29,6067129,2404729
90.05,5529322,139853
55.47,6157304,1651517
89.75,5553892,123424
83.82,5920866,143510
46.09,8419250,136584
73.01,2822622,685988
25.36,8486176,7246280
89.20,5019934,148845
63.67,3438193,1253683
48.73,4762426,253899
87.71,6261046,187643
62.98,4375355,136534
85.81,6470444,162571
48.78,4263183,2784752
29.22,12615671,2538569
86.26,5974367,162978
38.88,6807641,144208
49.43,4863617,103923
49.26,5115084,111001
82.90,5777878,427333
75.77,3284918,641278
88.97,5391030,114247
68.62,6772614,61048
