IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema;Time_search(308.38471937179565)
0;Yolo9000_9;22.477761700000002;0.005732873729059167;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;22;[V f, U (4, f), U (4, y), T (1, c), Hoist_vars [c], T (34, x), T (17, y),  T (1, f), T (4, f), T (256, c), T (2, x), T (1, f)];312.36209893226624
1;Yolo9000_9;2.385135733333333;0.0018021287276749252;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;22;[V f, U (4, f), U (4, y), T (32, c), Hoist_vars [c], T (34, x), T (17, y),  T (4, f), T (1, f), T (8, c), T (2, x), T (1, f)];313.49676275253296
2;Yolo9000_9;17.7481273;0.003481621166768978;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;20;[V f, U (4, f), U (4, y), T (1, c), Hoist_vars [c], T (17, x), T (17, y),  T (2, f), T (1, f), T (256, c), T (4, x), T (2, f)];316.8697054386139
3;Yolo9000_9;23.700185333333337;0.06555377106120207;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;22;[V f, U (4, f), U (4, y), T (1, c), Hoist_vars [c], T (17, x), T (17, y),  T (4, f), T (1, f), T (256, c), T (4, x), T (1, f)];321.0562777519226
4;Yolo9000_9;1.44685395;0.0004236070312736186;1;axe_out_channels_0,axe_xx_0;36;[V f, U (4, f), U (4, y), T (128, c), Hoist_vars [c], T (2, x), T (17, y),  T (1, f), T (2, f), T (2, c), T (34, x), T (2, f)];322.0371587276459
5;Yolo9000_9;1.8669148333333332;0.0007995218710093477;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;22;[V f, U (4, f), U (4, y), T (64, c), Hoist_vars [c], T (4, x), T (17, y),  T (1, f), T (4, f), T (4, c), T (17, x), T (1, f)];323.08095502853394
6;Yolo9000_9;2.3229869333333335;0.018290057243121514;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;20;[V f, U (4, f), U (4, y), T (32, c), Hoist_vars [c], T (34, x), T (17, y),  T (1, f), T (2, f), T (8, c), T (2, x), T (2, f)];324.21248745918274
7;Yolo9000_9;8.538704866666667;0.00836314892941435;1;axe_out_channels_0,axe_xx_0;36;[V f, U (4, f), U (4, y), T (2, c), Hoist_vars [c], T (2, x), T (17, y),  T (1, f), T (2, f), T (128, c), T (34, x), T (2, f)];326.206107378006
8;Yolo9000_9;2.3684946166666667;0.006525677191785441;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;20;[V f, U (4, f), U (4, y), T (32, c), Hoist_vars [c], T (68, x), T (17, y),  T (1, f), T (2, f), T (8, c), T (1, x), T (2, f)];327.31685853004456
9;Yolo9000_9;9.170565499999999;0.1372890449745636;1;axe_out_channels_0,axe_xx_0;21;[V f, U (4, f), U (4, y), T (2, c), Hoist_vars [c], T (4, x), T (17, y),  T (1, f), T (1, f), T (128, c), T (17, x), T (4, f)];329.45288944244385
10;Yolo9000_9;1.8021144000000002;0.0003215732437735861;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;20;[V f, U (4, f), U (4, y), T (128, c), Hoist_vars [c], T (4, x), T (17, y),  T (1, f), T (2, f), T (2, c), T (17, x), T (2, f)];330.4864161014557
11;Yolo9000_9;1.3541541333333336;0.00047936016267052605;1;axe_out_channels_0,axe_xx_0;35;[V f, U (4, f), U (4, y), T (64, c), Hoist_vars [c], T (2, x), T (17, y),  T (1, f), T (4, f), T (4, c), T (34, x), T (1, f)];331.49340558052063
12;Yolo9000_9;1.6413649499999998;0.0006774492028927138;1;axe_out_channels_0,axe_xx_0;69;[V f, U (4, f), U (4, y), T (4, c), Hoist_vars [c], T (1, x), T (17, y),  T (1, f), T (4, f), T (64, c), T (68, x), T (1, f)];332.53642320632935
13;Yolo9000_9;1.9354240166666667;0.0007466774867148043;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;22;[V f, U (4, f), U (4, y), T (256, c), Hoist_vars [c], T (68, x), T (17, y),  T (1, f), T (4, f), T (1, c), T (1, x), T (1, f)];333.5744996070862
14;Yolo9000_9;4.394798783333333;0.006616780642196595;1;axe_out_channels_1,axe_out_channels_2,axe_yy_0;21;[V f, U (4, f), U (4, y), T (8, c), Hoist_vars [c], T (68, x), T (17, y),  T (2, f), T (2, f), T (32, c), T (1, x), T (1, f)];334.99351930618286
15;Yolo9000_9;3.5254340166666664;0.05506960711209281;1;axe_out_channels_0,axe_xx_0;70;[V f, U (4, f), U (4, y), T (4, c), Hoist_vars [c], T (1, x), T (17, y),  T (1, f), T (2, f), T (64, c), T (68, x), T (2, f)];336.254163980484
