IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema;Time_search(464.5498538017273)
0;ResNet18_2;1.3880026666666667;0.0033082014180248684;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;7;[V f, U (2, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (14, x),  T (3, w), T (4, x),  Lambda_apply y [((Iter 1), (Arg 11)), ((Iter 3), (Arg 15))], T (2, f),  T (4, c), T (1, x)];465.8165555000305
1;ResNet18_2;0.42296495;0.001329706028601818;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;34;[V f, U (1, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (2, x),  T (3, w), T (28, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (4, f),  T (2, c), T (1, x)];467.0035488605499
2;ResNet18_2;1.1164956333333333;0.007826988035991526;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;12;[V f, U (1, f), ULambda y, U (3, w), T (64, c), Hoist_vars [c], T (28, x),  T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (4, f),  T (1, c), T (2, x)];468.272851228714
4;ResNet18_2;0.34367010000000003;0.001384351430975687;1;axe_yy_0,axe_xx_0;36;[V f, U (4, f), U (7, y), U (3, h), T (1, c), Hoist_vars [c], T (2, x),  T (3, w), T (64, c), T (28, x), T (8, y), T (1, c)];469.2252948284149
5;ResNet18_2;0.6235694333333333;0.0016804664435143522;2;axe_xx1_0;28;[V f, U (2, f), ULambda y, U (3, w), T (2, c), Hoist_vars [c], T (1, x),  T (3, h), T (2, x),  Lambda_apply y [((Iter 4), (Arg 5)), ((Iter 3), (Arg 12))], T (2, f),  T (32, c), T (28, x)];470.62066078186035
8;ResNet18_2;4.273491566666666;0.011842401016216834;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;11;[V f, U (2, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (7, x),  T (3, w), T (4, x),  Lambda_apply y [((Iter 5), (Arg 6)), ((Iter 2), (Arg 13))], T (2, f),  T (64, c), T (2, x)];472.4266519546509
11;ResNet18_2;0.42386995;0.0014023894570220766;2;axe_xx1_0;28;[V f, U (1, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (2, x),  T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 5)), ((Iter 3), (Arg 7))], T (4, f),  T (2, c), T (28, x)];473.7005434036255
12;ResNet18_2;0.4207686166666667;0.0003740696537188426;2;axe_xx1_0;28;[V f, U (2, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (1, x),  T (3, h), T (2, x),  Lambda_apply y [((Iter 9), (Arg 5)), ((Iter 1), (Arg 11))], T (2, f),  T (2, c), T (28, x)];474.93794345855713
13;ResNet18_2;0.5274805166666667;0.002487184614791511;2;axe_yy1_0,axe_xx1_0;15;[V f, U (4, f), ULambda y, T (8, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (4, c), T (8, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (2, c)];476.26940512657166
15;ResNet18_2;0.8235294999999999;0.00080772023828386;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;8;[V f, U (2, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (2, x),  T (3, h), T (4, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (2, f),  T (2, c), T (7, x)];477.65609216690063
17;ResNet18_2;8.624278499999999;0.00883663870138885;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (64, c), T (7, x)];480.00801396369934
