perf, CACHE_MISS_L1, CACHE_MISS_L2
27.96,3822656,9360776
29.99,3854577,9034831
27.97,3797587,9346598
31.66,2829783,7136062
29.29,3644216,8542470
28.77,3872044,9118730
28.22,3799219,9278796
28.05,3820830,9311756
28.71,2833429,7773603
31.54,2831743,7265000
29.97,3865145,8928662
30.11,3866414,9030296
37.37,3832679,3011402
38.29,3825829,2825524
38.44,2645226,1858794
36.68,3706448,2622542
38.24,2646444,1961854
37.68,3763540,2855022
36.44,3719673,2834559
36.59,3715935,2805909
37.55,3746440,2655205
34.23,3357442,3670857
36.57,3715276,2718427
37.30,3756989,2838577
41.38,3817024,704468
41.33,3808075,871434
42.91,2647628,433035
41.26,3791184,675728
39.45,3651826,1199958
41.07,3832065,952637
39.82,3664864,979331
42.71,2651270,527584
42.78,2655724,584322
41.54,3830939,797078
41.05,3826305,936345
41.45,3809218,769128
41.67,3834358,508301
42.44,2685545,429948
42.52,3064533,384774
41.88,3839951,511565
41.84,3870593,347102
42.63,2692084,362895
41.93,3865182,299295
42.99,2693220,370202
42.66,2699364,325474
42.77,2696540,482474
42.70,2839192,401377
40.88,3835146,836260
41.83,3865804,381544
42.94,2700853,339296
41.96,3876305,395991
41.94,3859522,431148
41.53,3878234,370364
41.32,3851311,595260
42.85,2712613,268003
42.52,2711499,393333
42.81,2713063,329702
41.54,3875950,660749
41.70,3879859,530573
41.53,3892527,677344
46.39,1381154,269952
46.24,1379765,319305
46.69,1100056,221460
46.29,1371416,337324
46.40,1390253,226173
46.17,1383682,429016
46.35,1376750,261944
46.36,1100678,388812
46.17,1380893,329791
46.06,1376228,507534
46.21,1365171,413855
46.16,1106037,517375
47.56,850863,212299
47.46,860589,279443
47.49,870665,178518
47.25,840793,332173
47.68,736320,185535
47.30,862209,347937
47.53,863195,223767
47.27,859238,366612
47.19,861627,391776
47.05,865105,452629
47.42,844430,363287
47.34,709176,475387
46.50,726613,132615
46.47,721256,201475
46.55,685042,143621
46.52,726123,228649
46.49,731906,139205
46.20,728164,248813
46.40,737296,158802
46.06,732445,274801
46.19,735761,224341
46.02,686371,361443
46.37,697581,277633
45.93,735551,405310
41.26,1351360,104428
41.12,1343604,195376
41.44,1238641,133503
41.50,1223649,229475
41.06,1357475,148525
41.55,1144855,281380
41.42,1220953,183849
40.97,1361280,270162
40.98,1351359,219279
40.55,1383270,308445
40.88,1312999,242999
41.11,1191442,368638
34.71,2530618,105346
35.97,2177196,197956
35.81,2156357,126516
32.34,2660256,242961
32.34,2687009,143168
35.79,2159883,314629
32.34,2662882,166523
34.47,2434940,376428
32.03,2667475,215891
31.79,2715809,373723
36.05,2581736,257655
35.72,2717925,318327
24.31,3495750,8993115
24.74,3713082,9301443
25.70,2966216,8055009
25.74,2964826,8050228
30.33,3302608,4086000
33.92,3645774,2788507
34.31,3655130,2577230
33.61,3647512,2994730
38.87,3680480,812700
38.94,3643553,747114
39.73,2651123,477951
39.22,3656820,685345
40.17,2691964,283876
39.51,3675919,580111
40.12,2686621,306641
39.36,3652376,590371
39.60,3665507,381964
39.48,3654924,600155
39.68,3653603,382521
39.59,3646979,475288
43.90,1453144,284036
43.63,1450927,500490
43.86,1444841,246415
43.74,1436309,388966
45.05,918971,258839
45.01,774766,419180
45.13,909420,205141
45.32,731599,310343
45.13,646574,183061
44.83,648085,288480
44.97,643878,145213
44.95,642239,258936
41.20,1043520,190073
41.06,1101554,328134
41.26,1177957,123101
41.46,1033927,260547
36.16,2093398,230381
36.53,1891164,380215
32.00,2289776,139484
32.22,2279523,251784
