perf, CACHE_MISS_L1, CACHE_MISS_L2
25.64,1475408,5005042
25.11,1288771,4449829
25.20,1294949,4468284
25.96,1527174,5113924
25.91,1678972,5298366
25.40,1309907,4439829
26.06,1619912,5182990
25.48,1386508,4313454
34.38,1647638,5382690
34.58,1635810,5243210
31.76,1643579,5289795
32.30,1639137,5130111
31.43,1551854,5292104
29.47,1577175,5252049
27.31,1541720,5222670
36.38,1345521,4526634
37.19,1573642,4984803
35.37,1732731,5504079
36.64,1583374,5009813
34.26,1332281,4519570
31.92,1639029,5138204
37.04,1651784,4022364
37.17,1436017,3479734
34.80,1454884,3567247
35.46,1356050,3541013
32.49,1728229,4014733
28.53,1390813,3626171
42.89,1735615,2291487
41.78,1782082,2329697
42.77,1702765,2198715
41.18,1780556,2363184
42.23,1473318,1835001
40.78,1670750,1977393
40.98,1610526,1961252
37.63,1712620,2095445
37.76,1555843,1974902
34.62,1657325,2067689
42.64,1788972,2048091
42.62,1785937,2058300
42.34,1772423,2115286
41.49,1795317,2120606
41.07,1825240,2147888
41.96,1577463,1825496
39.01,1874785,2251753
40.05,1776399,2082635
36.63,1907919,2360654
37.40,1578379,1800364
33.96,1849979,2293141
37.81,2419802,2595450
36.73,2189623,2298655
37.47,2401446,2985776
36.30,2433540,2851666
36.60,2453052,2898223
36.10,2446006,3081295
35.81,2363286,2806638
32.75,2449803,3037034
30.99,3560858,3448509
30.74,3533380,3862524
30.37,3583377,3915295
29.84,3535107,3764523
29.85,3542635,3769958
27.45,3525576,3736304
26.36,3046950,3799413
23.36,4916804,4576196
23.35,4925241,5232879
22.55,4931233,5508935
22.87,4914628,4915511
22.92,4917375,4916868
22.01,4918281,4886792
21.22,5662424,6499462
20.30,5586956,8531287
21.94,5848799,5639477
20.86,5861633,8254501
20.87,5523200,5695371
24.85,4888668,5161991
24.65,4878544,5206311
25.04,4839368,5030331
24.05,4574193,4643178
33.15,4595045,4452035
33.64,4871296,5328320
33.13,4903100,5350974
33.13,4609206,4445760
32.78,4880368,5394034
30.73,4593691,4720166
31.14,4882102,5460421
29.10,4604984,4683999
28.48,4961103,5513054
26.92,4900616,5278627
35.15,4842112,5283624
34.92,4861418,5128977
33.82,4884841,5468625
34.41,4609515,4529212
33.59,4615585,4652851
32.66,4907978,5506976
34.43,4866447,4551040
34.37,4920054,4542727
34.57,4634668,3716253
33.13,4862074,4513892
30.96,4723086,4272171
28.18,4901482,4716130
34.79,4842049,3654095
34.62,4823922,3614018
34.27,4721274,3075212
32.51,4714754,3360582
32.63,4717164,3241818
33.12,4997619,3281525
33.39,5019622,3046683
33.29,5009261,3062677
32.91,5037779,3085235
32.29,4859683,1996300
32.48,5055496,3153918
32.41,5078447,4220654
32.29,5064385,3228136
31.08,5095207,3883818
29.65,4874549,1926411
27.52,5079339,4036986
30.37,5217462,2960257
29.77,5372158,4291589
29.80,5399373,4398159
30.11,5361977,4428147
29.66,5370322,3962227
29.36,5417604,4083570
27.13,5427137,4310732
27.87,5093896,2586697
26.41,5127814,2697622
25.86,6063877,5532111
26.35,5587900,3319339
26.36,5598436,3210315
25.97,5597563,3294509
25.67,6096397,5144469
24.72,6084070,5439386
24.94,5568807,3112102
24.17,5582289,3333939
24.15,6040250,5029739
22.88,6102648,5241524
20.23,6270283,4242900
20.74,6667671,4377647
19.92,6220117,4576468
20.17,6709316,4351863
20.15,6733499,4584470
19.36,6488236,5480070
19.07,6478690,4893570
18.64,6520626,4526814
20.99,6438033,5441132
20.94,6390861,4821036
20.97,6420450,4965225
20.79,6072896,5013462
20.41,6380740,5181831
20.21,6369741,5357776
18.49,3821344,8923716
18.64,3728921,8701564
19.08,3713390,8446825
18.63,3441542,7837093
24.80,3433406,7521357
24.72,3746697,8693576
25.24,3732734,8630533
24.62,3646600,8198582
23.27,3432167,7597671
26.74,3835910,8701704
25.57,3764682,8750240
25.34,3737877,8325046
24.63,3769956,8675756
24.05,3447869,7435558
26.72,3839112,7102621
26.98,3482219,6065290
26.35,3893194,7153825
25.44,3805170,6907027
32.63,3900553,3690839
34.58,3799421,3351099
34.87,3474291,2853047
32.23,3878420,3709575
31.87,3916079,4033823
32.32,3802091,3620304
30.18,3837091,3853446
33.55,4032833,4314665
33.50,4018963,4096898
33.35,3666209,2239601
32.81,4018457,4140834
30.51,3664999,2467463
32.04,4257171,3756024
30.78,4348637,3917609
31.55,4311080,4884527
28.42,3895617,3064573
29.23,4138246,3180177
29.11,4661433,4558432
27.24,4578032,4513485
26.01,4649881,5058737
26.54,3149668,2423385
25.92,3192865,2588575
26.26,3173540,3061842
26.60,3160402,2997896
24.82,3170399,2769135
25.18,3129589,2777673
24.15,3119523,2813760
27.64,4327959,2416138
27.37,4370262,2913410
27.25,4305807,3328247
27.26,4089194,2774992
26.83,4317546,3199901
26.45,4061790,3042880
