perf, CACHE_MISS_L1, CACHE_MISS_L2
27.46,7316277,20422681
28.35,7276674,19240975
33.49,7137778,6540497
32.70,6133203,4819404
38.15,5638232,1901910
38.82,6401961,3419077
40.31,5550090,1807189
44.00,1978524,1564449
43.01,686939,1423351
41.10,708129,1348147
39.02,662945,1510645
42.70,754482,1303896
24.83,3193779,10192803
30.62,3400308,5543777
35.63,774593,2367173
30.44,3335133,5904079
37.81,1982117,2675474
30.53,764901,2285258
36.52,2932271,3247414
38.10,2776868,2879742
37.34,2830176,3155228
36.16,1010067,2370840
39.09,993355,2323423
40.64,840949,1077181
42.75,1065252,1020903
31.40,2781733,8552091
28.66,2186607,6248022
31.74,2162603,5900613
31.49,2162848,6033015
33.64,2783989,7657211
33.52,2757276,5334191
35.91,2295556,2076337
35.08,2353467,2935949
35.60,1945546,1690401
38.32,2187194,1546967
39.27,1906972,1595260
39.36,2183315,1725773
41.38,1503635,1601984
37.63,827410,2526775
34.89,993384,2937070
28.64,2739235,8782455
34.10,2699743,7916243
32.71,2702925,4027458
32.38,2697436,5762192
37.60,2196288,1766690
38.09,2196822,1687382
41.19,1525784,1577805
32.60,780360,2507686
40.42,706215,1301109
40.37,706611,1323791
39.37,683969,1578993
39.06,659560,1491286
23.85,7220063,20418966
26.39,6281659,16532714
37.42,6369258,2727920
42.60,2045113,1612281
42.72,2063998,1555602
42.16,2308331,2083528
41.02,702707,1521346
40.67,708274,1414881
39.20,670666,1540847
23.52,2370142,8016139
28.59,2304212,4075645
35.34,1096536,2221577
36.73,2029082,2753750
35.62,2800767,3648662
35.05,2802287,3696419
31.73,1006592,2926541
37.41,2024758,2678113
38.63,1046468,1912319
26.31,2946063,8749754
34.65,2735426,3306443
31.95,719721,2381325
34.78,2031069,2962182
34.38,724756,2278169
33.20,979344,2436598
36.61,971101,2114706
37.00,806709,1088291
24.57,2287435,6762391
34.27,2733692,3042662
33.21,939432,2362754
32.39,2787101,2866790
32.38,987134,2377961
34.11,807196,2195766
32.36,2674861,3557629
29.72,2879881,5150130
32.62,1942582,2689891
32.32,905186,2032191
34.93,931649,1629630
36.06,887514,1052483
24.89,2837018,9106205
33.49,2016765,2993993
33.18,989415,2640579
33.60,1434475,2821826
35.78,2748757,3163247
34.22,983061,2452768
34.20,2684970,2938065
29.37,769305,2396853
31.40,723619,2473291
36.24,1010811,2314239
36.74,1005312,2134871
23.05,2310138,7721730
31.81,2033723,3031449
26.79,2747027,8329891
34.13,1958122,2673203
25.58,2296150,6557200
30.57,792302,2328751
31.20,2089692,2753096
29.46,730172,2418366
26.11,2788329,8451013
27.87,2276104,4279347
34.52,2700768,3329488
24.79,2778764,8507766
28.57,3016817,5409203
26.86,2649335,8141828
30.26,2804021,3209062
34.15,2695353,2996279
28.75,2962048,5357257
30.44,779198,2310278
32.81,1029787,2173928
33.24,827837,1179094
30.58,2817074,3018931
34.11,2676121,3168295
31.19,2863572,2930036
31.26,933210,2526000
33.70,1928669,2625917
33.69,997031,1237000
32.78,2632108,3089340
34.09,2643555,2968128
34.87,955859,1590419
35.44,880922,1045804
30.00,2683231,7885324
32.10,2488260,6994205
33.04,2129018,2599152
35.67,1966760,1537389
36.37,1951640,1584250
37.68,2236871,1827814
38.01,2225258,1780494
42.17,1481479,1563582
40.53,1512133,1712457
39.42,1487777,2006204
41.15,730423,1413402
40.11,703290,1310777
39.39,681301,1708923
27.95,2386151,7439996
30.01,2393472,7073466
29.29,2131096,6525820
31.29,2402814,7399516
38.93,2152491,1757748
37.15,1985241,1500507
41.35,2078604,1567403
38.69,734244,1849443
39.78,679282,1567546
38.29,2400469,3377532
39.41,2132652,1876350
42.90,1953975,1565292
32.93,2320478,7214818
40.54,2073446,1817365
40.34,2092823,1876183
41.50,1962068,1533294
44.27,1434812,1487588
43.04,1473083,1690570
46.24,753990,1260694
41.32,1452584,1548149
38.45,678173,1516161
39.35,704171,1353534
28.07,2689649,8631973
32.46,2656998,8309636
31.84,2659137,8490452
29.27,2113443,6755563
32.36,2095888,6286917
34.46,2681459,7744056
34.01,2607805,4326999
36.82,2246683,1737592
41.87,1527250,1613156
41.49,737672,1435582
43.01,766869,1382530
40.57,745149,1392108
34.94,1988974,1413927
37.66,2204442,2282410
40.62,2112649,1577655
42.16,736668,1418197
39.00,660260,1456787
40.07,2085584,1642400
40.94,1536552,1601395
38.68,659801,1490671
32.62,2449397,7823787
35.62,2437326,3668530
29.52,2435130,7776506
32.21,2427680,7841758
32.36,2424623,7683627
32.07,2421276,7634266
36.48,2441181,3856849
35.35,2058133,1822576
42.49,2106481,1635450
43.74,757342,1394576
43.83,740305,1326052
37.26,2172972,2099562
41.53,2061986,1584700
39.14,1394126,1735747
