perf, CACHE_MISS_L1, CACHE_MISS_L2
48.25,2898582,1281260
47.59,2901001,1372907
48.38,2898690,1247748
47.24,3027664,1272666
48.10,3043372,1303258
46.86,3020954,1318462
39.54,2809672,1130749
46.54,3048981,1485048
45.93,2894623,1920012
39.48,2679559,1657184
45.84,2901302,1936017
46.79,941164,2973579
46.66,981469,2990060
46.11,949864,2981731
39.28,1407295,4787650
38.90,1411691,4808946
28.73,1777129,6797112
33.53,2797470,9042303
31.17,1777185,6431342
28.14,2710206,9484588
23.37,4594511,15247964
23.98,3603578,13757823
25.33,4655802,15117076
29.34,4729763,14335941
23.31,4607102,15342979
18.13,7106504,20929894
18.21,7598367,21849669
18.38,7106562,20784141
9.77,14289977,41751988
9.46,14285879,42747413
48.81,2932278,1069848
47.87,2936703,1356490
48.63,2928363,1313468
41.28,2823350,1218793
47.97,3053761,1355811
46.92,3057606,1397192
47.56,2915663,1850981
46.08,2902762,1930304
39.59,2689330,1639697
46.69,2906354,1878591
46.14,2918648,1889582
50.32,685772,2305970
50.76,992350,2799306
47.87,717696,2530097
48.01,937917,2897393
49.92,664247,2168628
44.40,892187,3239154
45.24,1408737,4428777
41.09,1402351,4663038
45.05,1419763,4525155
34.04,2816103,9047407
35.25,1778186,6313268
29.88,3557903,12469804
25.51,4685098,15021530
24.62,4662143,15110928
19.64,7525367,20988857
18.15,7798647,22288823
19.56,7519505,21011250
9.63,14291085,41721639
10.04,14214350,40642814
9.63,14225990,41557514
9.97,14279789,40831660
48.73,2928653,1178983
42.92,2930649,3642769
48.37,2933492,1425918
47.69,2922951,1412056
47.37,2927709,1588179
48.86,2938958,1008421
40.27,2805664,1337536
47.83,3051606,1466312
47.30,3059882,1391146
47.29,2941329,1857134
46.50,2937648,1858451
51.65,935120,2738844
51.50,935858,2729654
48.34,936431,2861572
49.00,608320,2166518
41.43,1406768,4573897
42.06,892558,3312685
40.98,892812,3319738
44.35,1232859,4010686
31.25,1768711,6599293
35.51,1768908,6214235
34.89,1768701,6168733
25.75,4688739,14432398
31.11,3558921,11711992
25.46,4686535,14543374
20.23,7110781,19612169
18.09,7840967,22330090
20.03,7112060,20021598
19.28,7571222,21279563
10.06,14288175,38245025
10.41,14217442,37336284
9.98,14291293,38627196
9.90,14278867,38811702
44.65,2923080,2746578
43.31,2925102,3482238
45.53,2925850,2536948
45.98,2928956,2054640
47.19,3058444,1533840
47.92,3056471,1293892
48.54,3060197,1233669
47.48,3060674,1352802
47.27,3055179,1471137
48.54,2851361,1504114
47.27,2831801,1688457
47.27,2834158,1664117
46.47,2828807,1812084
53.29,694331,1284993
53.23,1031885,1889348
53.13,1039960,1892206
53.33,1051211,1961253
51.19,898918,1176142
49.55,1541264,2395538
50.31,901919,1343472
48.84,1551437,2539856
39.41,3018232,4635778
38.86,2984372,4756424
41.37,1781638,2366137
38.17,4901633,6041872
37.83,4875515,6053819
40.34,4873860,5731222
28.36,8461170,9007833
31.84,7141381,6213979
29.89,8426250,7792786
31.06,8398670,7126288
17.71,14720107,12678281
18.50,14637444,10516112
18.28,14618275,11017038
17.44,14336638,12792771
18.77,14255901,10045072
41.23,2736770,1101633
43.80,2925822,3020033
48.43,3056643,795567
47.96,3057365,831611
47.82,3054588,1008557
42.25,2880763,1297193
45.30,2368123,629758
55.73,801606,533036
56.70,1135914,658703
55.45,1115153,933202
55.79,1113840,931350
52.82,906401,409014
52.15,1505695,975441
47.15,906540,1093133
44.85,2922546,1041803
46.07,2914613,627642
44.45,2932685,1317006
44.84,2908960,1426940
47.16,4670122,722727
46.59,4684997,1071999
47.22,3588988,1081729
46.81,4667232,999153
48.42,3594871,861846
45.81,4676294,1400908
34.76,8301036,1809614
36.17,7143837,1493072
34.99,8303635,1736791
35.47,8383170,1183221
34.44,8358384,2316818
22.60,14314592,1132441
22.39,14306648,1082884
22.24,14316722,1295528
22.84,14254548,1222704
22.24,14352168,1628060
21.69,14431997,2983229
46.86,2883041,1700687
48.05,2883642,1324145
45.06,3003092,2599032
42.31,2810334,404473
48.82,3035375,560885
46.90,3048908,1438643
47.42,3032405,1113792
43.59,2721435,398271
48.80,2953798,471874
42.32,2727597,725864
42.60,2733968,721940
47.43,2968177,1276259
57.52,1111872,360463
56.68,1105634,720254
55.53,1113662,1202159
54.09,963412,385728
53.86,962213,408882
53.62,1495542,744422
49.63,2623750,455038
48.95,2643824,515379
48.34,2641418,1245903
52.70,3844067,445475
52.88,3885865,433378
53.01,3838833,477296
52.00,3731697,844604
51.91,3507803,867184
50.47,3775602,1317510
43.38,5861594,514120
42.47,6054138,822295
42.45,5747923,748456
26.40,9559671,513596
26.10,9669242,1023884
26.10,9837511,874468
25.45,9864370,1582243
