perf, CACHE_MISS_L1, CACHE_MISS_L2
50.37,1326646,1412594
48.72,1276547,1433353
45.89,1488149,1178784
39.95,1824553,1621716
39.54,1963251,2279493
34.01,2114512,3681713
34.02,1860075,3391532
38.82,1217926,5105406
38.30,1217053,5088489
43.29,1372814,4188108
48.65,1278978,1417037
46.84,1274372,1888900
46.85,1622173,1483467
38.77,1212424,5020973
45.52,1653451,1822393
39.09,1866166,2110097
25.98,2221056,5561201
39.48,1413900,5733925
38.92,1220418,5067219
39.85,1207128,4877202
39.34,1206521,5070026
40.31,1258398,3116292
44.29,1573077,2596903
36.70,1902633,5548811
38.60,1869841,3644767
33.14,2141564,6163504
31.28,2676716,2816786
25.20,3652990,7732898
38.17,3655403,5632769
40.72,3643656,5893751
40.90,3568360,5765200
41.53,3603083,5125201
38.08,3453544,4875493
26.41,3892780,4834073
41.71,3629919,5033418
47.18,3450565,2910672
46.04,3440554,3085820
46.05,3462052,3064001
45.22,3297614,2898117
38.33,3732308,4141380
33.72,3791250,4070616
28.12,4077371,4103745
26.66,4092692,4303480
22.68,5963490,5040379
39.33,3455901,5312942
40.56,3687242,5512758
40.80,3671854,4590957
43.96,3586816,3715315
43.91,3425300,3287790
37.83,3656912,3150456
36.82,3673450,2559564
25.56,3495147,7139035
23.10,4702528,6056343
20.11,4603995,9975521
40.46,3300630,5157975
40.25,3471258,4669043
38.62,3857155,4999283
40.55,3750900,5067363
37.96,3469878,3678455
25.75,5002925,6679931
53.28,2278010,1640246
53.83,2272949,1624759
49.94,2442690,1713632
49.29,1452525,1822956
38.54,2411016,2865337
17.18,11781697,7486708
17.01,11600896,10133396
17.22,11579850,9278634
45.36,2068981,3369810
50.22,1889797,1953809
47.94,2484555,2150273
48.22,1553647,1578756
38.85,2748009,2669882
36.71,2919196,3682103
38.42,2806516,2820783
29.12,3947056,3094976
26.79,4602156,5865900
19.86,4286462,9169274
36.62,1982246,7448179
34.85,2016626,7660221
35.07,1883036,7493473
35.59,1724466,7299867
35.74,1756738,7081690
33.42,1999272,5628350
21.46,4064754,9836719
21.47,4240142,8929925
38.09,2005325,7282880
35.01,1919891,7292505
37.27,2020354,5997724
47.66,1874827,1508833
43.39,1862248,2760396
28.85,3158912,4013269
29.75,3196724,4484190
22.69,5189953,8768135
38.61,1684390,2487183
27.96,2993722,4955004
20.89,4850995,8416946
35.55,1704553,7134854
34.70,1878752,7407004
35.76,1727488,6323240
38.59,1993799,6755799
35.45,1994131,6924616
42.73,2118558,4236899
46.29,1983658,1113646
40.44,1983996,4072990
42.65,1613799,1515100
39.00,1833158,7323820
35.21,1811700,7475306
33.76,1684462,7367581
33.57,1691934,6860487
45.29,2129104,1279496
27.03,2882375,5982108
33.79,2549501,3330341
31.66,3203453,3018380
37.12,2006293,5668240
39.60,2066837,6000090
44.53,1873222,1478104
42.47,1901193,2790035
27.80,3141006,4559649
24.84,5191936,8810448
41.43,2041140,3031881
43.85,1515703,1513177
39.22,2384379,2254807
30.83,2666480,3781135
31.74,4623015,3117061
27.91,4552899,7098498
37.97,1929248,7340870
35.64,1947945,6672323
43.18,2116406,3250594
39.98,1841860,3122667
39.94,1845896,3288106
44.86,2256115,2339947
42.12,2271487,3327400
43.14,2271033,3014992
43.47,2058304,2462484
37.67,1610740,3807523
27.48,2486778,4584238
25.39,3780627,6624710
21.84,3795979,8244708
38.09,1887001,7302199
34.00,2018395,7725465
35.24,1977137,7112229
33.23,1724494,6720196
35.54,2046304,6177951
40.98,2204988,3845704
42.31,1856438,1420745
44.29,2213707,2304506
43.91,2405985,2497101
45.17,2207303,1296105
31.52,1962694,5866181
30.68,3285558,3459376
24.62,4333727,8276301
39.31,2067052,5495730
49.14,1967547,1510517
47.37,2455626,1926645
46.37,2450669,2319161
28.87,2797000,4466150
49.02,2153398,2428166
46.42,2442616,2201870
39.51,2719326,2709102
25.50,5010145,5029365
24.38,5016963,5604226
40.98,2105836,7183993
40.27,2127490,6531628
42.20,1990038,3137518
39.48,2156372,3909897
37.40,2513842,4209936
36.41,2188989,7218573
39.81,2349785,4901892
36.25,2184866,7263683
40.80,2585573,6161832
35.83,2236349,5841266
44.67,2235645,2278013
42.15,2348490,2588423
34.37,2753992,4926251
36.57,2741350,4674533
29.16,3280579,3840309
25.93,5492011,7308307
34.80,2235021,7454369
34.72,2230694,7471019
39.17,2475074,6038191
48.83,2469258,2752750
44.93,2240678,2362462
44.39,2768674,2239892
46.40,2795912,1778625
39.89,2397447,3697445
40.33,1980644,1908328
37.88,1952307,2389402
35.22,2254073,6541322
36.95,2232993,6298973
42.90,2568524,3958499
40.77,2543545,4685279
38.61,2549363,5013157
36.01,2633682,5383272
20.68,4360650,10358120
33.57,2182650,7508799
34.42,2203926,7375966
35.35,2251505,5641958
43.69,2742709,2197033
42.12,2271004,1120232
