perf, CACHE_MISS_L1, CACHE_MISS_L2
56.71,437023,670919
47.45,1622968,1151547
58.65,426423,176989
45.37,2198783,1673575
56.08,419422,206248
39.94,3582795,175384
43.64,1995529,2838862
26.54,4908503,5728674
28.36,4075595,4874110
29.85,3965393,4959847
63.65,402915,313598
50.29,1106621,890819
50.61,1190175,197256
62.41,573978,128005
52.60,2330236,107442
34.93,2280622,4673858
32.10,4231921,5255581
55.15,687486,1077877
58.45,304811,307919
36.24,4468809,4076832
57.13,370777,222689
53.95,607798,377926
58.83,1419521,301041
42.60,2485035,2818802
49.42,1040475,1250627
45.71,1446435,1484275
53.42,1188039,935960
48.56,1737788,162740
58.45,305373,135553
58.04,817860,227344
52.15,986209,393842
42.90,1945391,722995
36.62,3058184,2547862
57.83,451421,279132
47.74,1625583,1172625
55.52,542475,240121
58.18,751535,120122
59.38,1430541,212556
49.77,2177253,747533
58.85,473876,191154
55.12,1547699,399630
51.79,971807,117448
50.45,1337595,199713
56.07,1076375,141120
43.31,2005189,108874
44.14,2087423,103172
50.58,2362404,124335
38.01,3260438,112849
49.18,534141,846372
44.54,1007287,1351353
50.89,452524,678596
55.04,283398,322207
54.37,1035258,242781
50.58,1116761,526915
51.71,463357,628542
56.33,280890,199754
39.33,973456,1791925
54.53,293131,260978
29.76,1552397,3765441
28.77,1764100,3191005
55.29,289052,248344
54.95,296069,216354
52.47,459434,389659
45.87,1292572,679659
52.32,404317,413311
30.68,1745675,2565189
40.59,942718,1391593
56.62,541146,112348
31.17,1683923,2522575
46.43,1291557,640457
37.04,1648330,1277408
56.69,367058,129063
56.65,544396,119155
55.13,567310,163057
56.22,1029340,117166
36.10,2286393,1082840
37.80,1637308,256830
52.62,674226,152013
56.14,1046310,104668
37.10,2282455,144503
48.28,1403224,111868
53.68,650527,932318
45.31,877590,1168083
59.76,404337,573195
61.26,372457,332492
51.56,950104,281951
47.11,698617,947483
48.83,937123,1162925
38.15,1728197,3117642
53.45,477331,462823
59.29,1477860,394228
45.64,1867832,367835
39.83,2069259,813914
61.79,486902,131389
58.93,1484105,244468
56.50,648159,508722
50.22,1174325,993931
40.67,970685,1520225
40.52,1608247,2971044
39.72,1762442,2949538
37.15,1841733,2645453
58.89,1487898,251084
46.27,1858411,402215
62.40,347371,133131
43.03,1075659,798610
38.39,1936341,1863293
46.63,1930736,117529
39.89,1229959,3274560
42.48,1195648,2308925
35.58,1920602,2637479
59.93,238582,202768
56.54,270885,345499
59.68,298611,210461
52.52,452000,689124
56.08,572481,263750
56.79,334954,406971
38.25,1474300,2203841
30.78,1678509,3670040
59.46,562040,165368
52.77,551134,446627
56.89,346371,263266
38.52,959456,1441809
28.22,1717230,2748887
30.47,1625093,2595606
37.55,1566961,1259862
57.13,347026,242855
47.31,962548,808844
53.55,1124416,427518
29.21,2380762,2551012
40.67,1009973,751109
48.84,748965,390501
34.34,1651538,908359
48.70,788025,213714
53.62,710104,224312
59.26,1017014,105441
57.01,615435,126830
53.91,737823,122714
54.74,1178664,109578
39.73,1946246,3305480
59.16,467488,490846
45.71,1603736,1544209
27.75,4095880,5139245
54.31,626822,524926
33.34,2089265,1850849
48.28,850635,906416
43.99,953091,1303080
50.27,556557,558672
57.05,321884,304184
52.27,363684,320534
37.33,1184101,1105631
57.27,350161,169462
57.12,481618,102282
49.22,332767,886242
44.36,724083,1395822
46.25,671432,799522
24.22,4229595,4667974
41.79,821653,517901
35.43,1380339,1118982
36.07,1192714,247969
30.24,2674905,6801293
40.18,1353411,2672693
36.49,3170583,3634443
39.98,1900343,2728336
56.99,301687,365170
50.85,751681,784738
58.90,289752,214064
43.32,1405462,778134
58.62,550737,105471
40.85,1576845,275866
48.82,852418,989280
42.91,1359647,1484458
55.75,309869,354800
43.35,1381395,1482726
44.41,954993,1229698
57.17,286196,213129
55.61,294323,305049
50.78,536331,328603
43.70,982265,422421
55.14,489468,123785
55.55,897316,128049
54.22,288069,494380
32.66,2648649,2959765
21.69,5700548,6392036
54.00,288869,251822
55.42,293706,186250
53.56,318605,317373
49.39,414007,284452
42.75,870128,715066
51.88,1019263,93809
47.35,1350466,105950
51.77,274502,662121
32.66,1463953,4062729
52.16,284351,500661
52.74,277394,298313
38.97,1325913,1551806
32.90,1974362,2310248
51.93,322954,237701
34.55,1298545,656026
28.22,2405976,200133
32.24,3258964,99908
