perf, CACHE_MISS_L1, CACHE_MISS_L2
47.47,1153807,657780
45.09,1091290,658218
48.83,325232,585750
43.38,476090,1022737
41.45,671056,1499496
51.86,391439,653236
49.40,496501,666352
38.68,744020,1516921
22.89,558174,1453054
31.66,988685,2604558
39.30,1202604,2020238
37.04,1162612,2511844
52.04,1071800,650350
51.51,1178007,559596
53.30,572311,637485
49.31,1149789,839371
44.93,1168102,2276737
25.88,1002933,2565911
51.51,1176126,624271
52.07,371059,437526
49.64,349662,641859
44.48,806388,827068
44.49,1170073,2536419
40.21,1297212,784542
35.69,998273,2333575
37.44,424403,875782
47.22,716866,1479433
45.62,1169843,1598488
37.06,1344340,2729368
32.74,1010434,1970577
31.65,1368371,2669681
23.11,2675316,2793732
45.11,456531,600755
32.04,1651754,586781
45.21,437167,720851
42.91,442062,1160578
51.40,639882,484473
49.85,687484,592271
34.43,978371,725190
45.18,462383,963836
45.37,677525,1505488
36.37,781033,1908910
30.86,794118,1762860
44.21,697692,1642098
36.20,622904,1308083
47.84,532748,693833
47.57,688318,1109622
41.62,772421,1595719
46.72,568381,1008981
50.50,356146,635916
36.63,502330,946351
35.95,997967,2335471
52.36,1185933,615175
53.71,657148,613354
51.46,1148381,742398
26.58,1308631,3055869
44.37,746934,1489843
40.23,829136,1630260
40.46,1021475,1637565
48.25,855944,1506617
34.87,1009864,2650462
27.64,1009355,2300950
23.36,2452215,2526162
27.75,2396364,1088196
36.25,610604,1372681
31.00,745311,1833238
53.62,724018,758187
42.99,675488,539868
34.02,1340072,855592
40.97,406587,906245
29.12,391835,838289
36.20,1049727,646303
41.69,747090,1770844
52.22,721032,955484
43.11,663143,791929
36.43,683380,787499
35.27,485847,1029949
44.52,394674,982535
32.06,758206,1433668
23.02,814656,2009129
43.54,266449,487030
28.19,997058,1782158
45.13,552898,490720
45.81,478056,474501
37.72,493087,882524
28.36,995660,1778241
28.97,947927,1744525
42.33,988694,687400
43.68,300125,423901
45.82,321419,294962
37.70,635214,966157
25.82,1551714,2509979
25.81,1659224,2622289
38.08,466253,786023
45.79,548525,414219
32.95,808495,1032312
39.48,691652,813353
42.32,1013864,447368
39.98,722590,570123
44.61,700890,395743
45.10,668573,469603
43.65,551702,480030
34.11,812119,521926
34.13,763763,496268
41.53,555150,351409
30.89,1236238,520386
39.58,888754,467060
43.05,634229,353327
33.80,949502,357243
30.80,1235108,580957
33.55,956521,518810
38.94,1367338,611416
42.56,1178756,368491
42.19,1162829,547234
31.99,1425361,629764
31.75,1289868,319709
31.55,1328680,383972
49.74,724573,769963
16.35,3754546,5200614
36.68,1547256,1260100
39.96,551977,1078755
42.21,647197,1536785
28.18,564588,1314621
53.05,638064,588039
43.58,650849,1135492
29.33,530500,990458
48.77,741316,760935
37.69,1448566,803605
48.09,649986,807569
41.40,482132,980941
39.08,536966,1330969
46.26,647758,955400
36.47,673230,1055135
39.28,727130,1585663
28.55,802599,1753581
31.26,1693749,894473
44.34,559288,844619
32.28,1157147,834610
49.78,628856,683942
31.16,1707700,820975
42.97,577172,891380
30.81,691779,1164984
40.03,690956,1625942
36.18,538157,1284612
43.65,655300,1017632
31.24,578482,902544
30.31,775841,1562130
51.13,632765,671543
35.28,1519138,1388434
44.33,711299,970862
46.16,611394,1109224
29.91,515097,1082536
31.83,550098,1387096
37.29,999200,818368
31.98,810930,1767633
30.22,566687,1421569
49.23,619557,661714
41.37,554943,583983
24.58,3361254,966213
32.31,554530,1260617
41.11,585059,948267
36.36,633030,1059718
40.21,536710,1217323
35.78,717998,1773673
46.99,628388,1033157
36.97,725649,1529088
31.95,827292,1768267
43.00,649259,1323680
52.57,819973,497596
32.24,1290044,1102316
52.96,488889,526427
44.46,788068,1859172
53.21,781029,554804
42.56,546041,604101
49.61,824496,926418
42.59,574092,852714
34.96,748560,824991
33.05,466748,1137511
37.46,739062,1899266
34.07,471126,981393
26.28,772781,1779356
32.19,1357222,1216993
52.34,799604,659657
48.60,411291,584946
33.36,1727904,754203
43.09,637295,945210
24.25,964374,2239037
54.00,336484,399357
49.51,659677,579340
52.97,770227,698621
33.04,1736636,736878
33.94,735353,2100567
30.75,917140,2357026
48.61,521690,851278
33.59,722512,805215
51.20,892743,1183452
45.79,912639,1853319
43.37,919323,1831393
30.70,923978,2108582
45.09,879803,2011275
