perf, CACHE_MISS_L1, CACHE_MISS_L2
25.35,32670292,86197064
25.26,32596178,84870723
28.59,26832832,75244179
31.30,23819054,67834785
40.54,37345551,26669867
40.38,26698634,21834971
36.29,41853101,36418795
24.20,51967948,65413567
11.94,109725507,103591655
5.74,228093233,278031410
5.55,235907007,328464587
14.97,30372495,88237980
30.04,31040066,89413623
29.60,30848895,93170523
29.53,31388536,93410107
29.25,31565355,94295561
29.09,32974921,88193600
28.24,32515907,88197371
26.55,34986885,89534705
27.39,31427443,76746252
24.63,37813593,107992634
25.97,34307158,112654960
25.72,34390014,107649655
24.30,35326102,107367811
24.15,41212902,108403586
25.55,32077949,82483801
25.29,32632175,77091105
31.93,16245729,42648682
36.44,16767155,43741836
37.05,17230308,39553672
36.33,17664090,40883524
36.59,18538292,25612553
37.45,19677463,27241599
37.47,19255790,26276333
46.70,21580209,15051278
39.73,22974168,19949277
31.13,42775016,50918666
29.83,41802378,51882669
21.12,52419510,78364046
13.66,16108383,41399268
12.57,15943068,42113608
37.03,16856842,41421409
35.45,16703460,42202682
37.47,17998888,41305607
37.15,18351164,41822106
34.22,17520486,42942117
36.30,19986184,35938743
36.90,20542071,35486385
33.57,24989290,44865434
33.34,25345925,39542461
32.05,36286413,46725019
32.00,37593749,45376910
30.34,35186325,58789472
30.79,37112953,71507844
29.42,37040068,77360270
29.27,37157826,76438201
28.72,37028037,79294936
28.77,36895689,70283994
23.53,62199111,77661161
23.48,55959805,99926685
21.80,53586519,94166810
15.96,62512519,91161464
26.96,25458529,71595107
32.64,26616201,69339376
33.53,28044868,37033901
32.98,45256674,46015006
17.66,80668628,93383903
31.96,25343408,74137651
28.62,24667215,72002055
32.07,25078639,76792213
31.89,26078504,73605639
32.22,26000007,70241870
31.78,26627083,73827594
30.10,29483925,79447397
28.93,32760836,68760532
28.52,33239808,99773002
27.99,32814675,94559218
33.26,30880710,69973200
29.78,16662556,49661558
37.35,20471365,57002656
37.62,22120439,39192080
48.09,20085129,15441275
48.17,21300931,15282324
46.89,21117428,15956907
42.65,25468148,24307338
41.87,24701693,25598880
33.26,35138472,39303231
33.25,35409911,40637651
24.75,37581408,59168389
24.74,37078539,61745123
24.38,33905600,61652075
10.57,18513199,59153430
10.74,18909448,58398411
13.74,19092207,60514797
16.28,17013989,53852304
35.62,19009582,59897345
37.12,19621418,58656590
36.36,19850863,60791657
32.88,16750576,53319218
36.14,20808541,57664896
30.94,25582141,65367256
27.08,44173303,91304838
25.13,18868325,52472523
38.12,16733297,51275756
35.82,19623292,59915655
38.51,17149132,53895290
38.88,17196883,51046382
38.30,20239829,55853737
38.25,21786446,35608769
48.01,21234281,15578638
48.21,21457515,15640841
32.18,35828632,47602203
31.85,35353656,48695825
30.18,36142380,51077123
24.22,36653410,71846279
11.43,18730152,57290476
14.91,18372575,56233158
37.17,18992467,59922534
36.81,19030034,59314687
36.53,19141670,59527940
37.88,19192753,57617213
34.50,16937885,52498821
35.97,18900118,56504951
38.32,16654363,53437994
36.38,19652992,59683658
30.08,27838411,64740009
29.49,30143602,77852706
25.24,26051391,60596063
24.01,26317436,61266793
28.32,26780077,70245707
29.09,25025530,65618983
29.38,26152746,68712396
33.57,29033823,44404906
38.41,34166729,29448901
37.33,34336337,34007466
31.14,44870122,53650368
16.86,68696937,120129060
10.52,26480027,70203133
10.85,25879141,67686869
33.66,26394769,73294156
33.16,26640003,74245914
32.83,27441437,72111290
32.78,27762534,72572419
31.22,31599050,71437075
26.42,38951772,87907148
27.16,29076663,51379000
34.57,25713408,51704570
36.76,29374726,58466188
37.35,29843501,55280678
39.17,29395454,53655334
37.22,30017471,55430789
37.84,30945920,36538778
46.79,30365770,22863837
42.72,33243050,27398917
22.80,44477456,57095290
23.15,45668910,63535767
23.99,40770040,68618758
15.96,73393379,130106229
37.01,29041370,57694134
34.28,29605152,57209506
36.05,31186624,54960390
35.85,30751713,54492868
34.31,32620676,55027395
33.42,30959915,53605320
30.42,41700048,69352125
27.34,36848962,84430809
25.17,36632720,74724587
26.25,32610650,53173029
26.37,32714651,53484015
37.54,33507852,58889483
37.51,32900497,57650017
37.99,33028049,55757848
38.73,33454332,36490161
46.78,32676273,21312255
31.71,46950838,56210703
32.28,46480157,52264588
22.81,40828469,71351259
22.65,44589271,76427225
17.87,63085560,108213698
11.49,32504316,54855715
11.53,34496418,57501534
13.83,34070485,58418317
37.71,32554350,58295404
36.98,32407216,58065327
37.08,32833501,58557286
36.32,33534426,55387273
34.83,36192645,52595183
32.98,37066206,62035962
31.07,43183826,56423244
31.02,42663106,63059392
26.70,38670081,90952739
27.44,39120795,84944205
25.73,37927451,74139166
21.81,28769097,84108327
28.95,28112836,54986852
9.63,28621020,91908613
9.87,28220951,89702059
11.27,28717072,92691981
27.54,28782866,89670952
28.54,29894764,84069949
