perf, CACHE_MISS_L1, CACHE_MISS_L2
29.39,3567048,11679226
29.00,3609859,12186314
32.02,2561769,9216771
30.57,2561392,9515911
29.89,3569283,11689997
28.96,3533590,11561146
27.47,3504636,12027584
29.92,3639391,12033192
28.12,3563764,12100734
32.39,2579725,9185666
27.96,3568460,12104345
31.58,3457259,11565869
30.05,3630512,12128728
29.98,3648274,10458957
28.24,3611020,10922129
30.03,3693026,11364082
31.19,2618440,8898069
30.94,2617700,8882928
38.41,2703880,3424650
40.72,2702964,2705837
37.12,3740107,4726931
34.51,3735683,5516137
36.30,3731007,4821386
33.46,3718544,5977191
39.14,2703957,3308878
37.97,2703797,3734856
36.75,2705493,4343292
36.92,3728286,4586363
43.18,3869293,2086543
41.55,3889974,2489891
42.93,3856492,2535542
42.54,3135533,1481505
40.47,4256444,2910096
40.32,3137716,2519369
40.34,4264723,2687014
40.36,4269384,2973086
40.97,4278658,2901149
39.19,3786614,3318571
39.33,4242597,3820477
37.61,4655563,3036675
38.21,3729206,2061477
37.58,3714024,2165262
36.90,4479443,3984065
36.46,4341378,4829580
34.77,3933595,4758210
33.35,3900006,5756223
32.54,3936678,6911119
34.15,4095107,5631740
34.61,4281679,6705618
31.39,3585098,8100686
32.67,4817979,6712826
28.22,4570046,8701339
26.63,4331263,10313093
33.69,4909369,6221369
30.81,4755588,7621761
33.57,3833014,5834597
26.13,3722869,9192034
21.04,8011904,10977660
20.33,9237428,12537829
19.72,8780824,14512865
20.10,9372832,12557728
19.79,9042195,13795529
8.85,19516715,24408407
9.86,18400606,22436002
9.76,18139897,24497902
10.53,16257279,23424206
9.40,17427838,30826336
10.31,16877167,25368150
9.45,16797506,29417285
29.31,3332486,11777487
30.50,3352673,11480146
28.52,3418972,11853851
28.19,3394403,11825992
30.48,2562338,9276945
29.61,3435973,11660112
28.39,3323457,11745118
31.76,2376732,8893138
28.16,3581432,12217917
30.02,2580519,9585219
29.01,3545552,11274426
29.18,3430149,11038762
29.73,3662870,11208028
40.19,2442123,2445071
37.40,3449685,4280036
38.19,3612226,3979728
41.20,3441322,2366576
38.01,3498829,3994459
36.26,3737136,4592559
36.13,2702762,4690656
39.67,3600220,3132182
35.45,3720207,5159018
44.91,2583571,983708
44.27,3601328,1448008
43.59,3664598,1910337
45.16,2659408,1194167
44.04,3665295,1788966
41.27,3281368,2453787
44.15,3743707,1003914
41.14,4013582,2588218
39.84,4242276,3438889
42.38,3987727,2447411
42.39,2990692,1955181
41.67,4009088,2474865
42.96,4048889,1424389
41.67,4111470,2041303
38.61,4197423,3720629
36.53,3713074,3087938
41.22,4138937,2698695
36.81,3707628,3081119
47.83,1951761,2662254
46.45,2186782,3570441
40.03,2160788,3499699
35.46,2617484,4228039
44.95,2179489,3623775
43.14,2509044,4570025
42.11,1999810,3322237
36.71,2898854,6214141
38.22,2665291,4290481
37.51,2863923,5790307
30.36,3338311,7603798
25.60,3847710,9360172
37.39,2926398,5726505
22.69,4614884,11915394
22.60,4583528,11711421
26.73,3158506,7687449
22.62,3811181,9806784
26.38,4678385,11403712
30.23,5077497,8697700
27.50,5458004,10320749
25.02,6213963,12515953
27.04,5458796,10825579
21.09,7134168,15387742
22.23,6012957,12558792
19.73,7062564,15585887
17.04,8892146,18435820
18.60,7297744,15066259
14.64,10778675,21184145
14.54,11193503,21302728
9.94,16364093,28627953
9.53,17416398,30599705
9.18,17945374,31740391
29.90,3410172,12054764
29.98,3456505,12059291
29.76,3398125,11991678
27.79,3381079,11758451
30.16,3607833,11828562
29.69,2427283,9191060
28.76,3459553,12081926
31.03,3622517,11795941
29.01,3356074,11915374
30.46,3421242,11938119
29.66,2447091,9184674
29.64,3473727,12118353
28.29,3552658,11343423
30.79,2585610,9235116
28.82,3429479,11509552
30.49,3661062,12070888
30.45,3456718,11301328
30.59,3560560,11225675
32.09,2622464,8453575
31.11,2623208,8515008
30.48,3718901,12016695
33.46,2701054,5008549
39.09,3488526,3871675
35.95,3598389,5332110
36.54,3724689,4902413
38.62,2567465,3623757
43.98,2851275,1686727
41.01,2710683,3707184
41.26,2850514,3373501
43.39,2888745,1414815
42.98,4060112,1536318
43.34,3798685,1867341
43.17,4066424,1944137
42.47,2926709,2373218
41.06,4065767,4085828
39.71,4328349,4419407
42.80,4072520,1264415
42.21,3499995,1160232
42.13,4343780,1364104
41.89,4260722,1999031
41.95,3577105,1777535
40.57,3492316,2470679
37.79,4777969,4429569
35.50,3734198,5707583
46.94,2536868,1746931
44.51,3246167,1841060
39.21,3311312,1787897
43.62,3312701,2528243
38.97,4407209,2694710
37.53,4316103,3621800
36.82,4506972,2016119
36.63,4093568,3141340
34.22,4911966,1345374
32.78,5827294,2321763
28.30,6846174,2207939
28.03,6903570,2845325
20.12,8106415,1572504
26.76,6417617,2353144
21.53,8008150,3065192
