perf, CACHE_MISS_L1, CACHE_MISS_L2
45.15,20463211,23595848
14.68,77640784,168877075
30.75,40945588,66120113
14.45,95760078,90865260
25.32,50238704,62311717
36.69,18428983,37677174
32.27,42905844,43561609
32.47,43050314,40821169
25.44,48917322,47005994
28.66,36003924,80431691
17.44,48074405,99665711
34.78,22933688,50295859
20.51,42832436,112387348
35.44,24388445,46872308
26.67,29310849,43750878
46.29,22602992,24138566
14.43,96609666,84050490
40.41,28742444,34824409
37.94,12021420,44970811
35.60,16776607,35386661
23.39,33132002,81669589
37.43,15740770,53221688
18.03,46582370,26438293
25.69,36394098,34814711
35.60,19105709,49505917
34.54,25698829,46807389
34.30,24003663,50363519
34.37,22861118,50934776
37.75,14128793,43217640
37.06,13021858,44852449
19.49,63619746,53959327
31.36,31424099,32769920
36.65,12809735,43738715
19.14,56249281,118343294
18.76,54770705,126924767
29.58,36844745,40379952
34.15,21242635,42641970
14.64,62218120,138616032
20.85,44842743,54166284
28.05,29367404,68965061
20.29,57433170,68858726
13.20,92389868,103097484
13.14,85714185,140295222
37.78,20993195,24885883
29.21,33932533,32514606
21.34,46691411,29353729
14.90,72256104,23847759
14.82,74878926,24885531
31.26,28143339,40802372
22.96,48043488,36524916
35.09,11544313,32779461
19.34,48236815,32459371
14.76,70194619,34534994
36.02,22449289,36829715
36.19,21877530,36638041
18.12,57313677,121124032
29.15,30236348,53192236
37.03,22717546,27146102
13.97,86868672,93921382
37.37,22794874,28196193
13.68,86140758,109191562
34.43,16506010,32774681
36.03,9138826,35434894
30.44,19598327,39796889
30.30,32692788,37472157
19.38,58843750,80855063
19.88,57636184,68023940
22.60,39390304,49552817
24.59,28076635,56328766
22.93,40100629,43573986
22.67,39487673,44091245
20.52,41924416,99096521
37.14,14941591,28461865
29.09,34399819,30489622
14.65,74251936,27272176
34.51,12017823,36161445
30.15,32787564,35490093
25.29,28541676,35749253
20.11,43198766,32477219
30.88,29958782,37598481
30.31,29798806,38341687
18.54,57492086,113897435
27.51,36645440,67709213
36.88,22598637,36243579
27.40,36755115,69463955
28.83,30472136,39680163
20.92,44577902,28822276
36.99,12200779,23894117
24.05,43478025,40279653
35.08,9107656,35181428
34.60,13687537,44232577
20.87,42779655,96753277
33.60,15699134,41228945
34.70,13899158,44709507
35.45,13404379,38193870
23.06,44132639,61987754
14.04,68686522,25942585
33.18,19596660,41263418
29.39,26907072,43698455
30.23,22596551,28808275
19.14,62083079,46009761
25.69,29575305,32096299
35.52,14082299,40549538
34.71,15302785,42279103
37.17,19998505,66159233
42.20,27094116,30644857
49.59,20258531,17665146
47.48,22194417,18543335
34.77,36820043,32800616
23.86,57654424,67762828
37.35,16491631,64697252
37.45,16986421,66003697
37.08,18788212,72304870
36.84,18744688,69760201
50.31,19742415,15384141
30.95,24595601,41305384
40.96,22106293,42239847
36.23,22936907,63574388
39.12,26092270,37490516
31.11,31548859,56307617
24.59,45821891,85021865
32.92,21339555,75482291
39.79,32143747,24646026
39.04,33372314,29501033
29.01,26356432,54062091
33.12,23474075,70972142
30.14,36982969,34469474
32.72,22879858,86112257
32.80,22359587,83611208
33.03,22298135,81829007
31.41,28855893,47392702
34.61,21541204,78796600
33.65,18575077,70703473
33.75,22804750,78591729
30.46,38884747,50106367
29.25,26109688,41608658
27.85,31250314,39491597
33.11,22862671,85415448
28.99,42118571,35832994
34.39,20527551,55854008
38.57,13920614,52859973
39.35,17164188,58489751
38.98,16479818,61160138
39.21,15965210,59579205
39.19,14189308,48118945
26.42,32638479,79639262
41.34,24619619,22414523
21.92,53033319,67418422
39.56,14139228,47438509
28.70,24845626,50629944
38.96,16990537,52780074
39.70,17130768,53349824
38.06,19229789,52265430
32.42,23098240,23368928
31.08,33646893,32328449
38.63,20811090,40712542
39.44,21848606,46548438
25.74,55370550,43669698
22.93,34910523,83366500
36.39,21048394,73015961
37.72,20624473,67068627
35.96,20226750,74244771
26.06,26971773,75836988
36.62,20518465,71588843
37.26,21533799,72671065
33.88,32760638,38090810
37.42,16340011,58623827
36.10,27504325,49032873
31.67,37084005,52001215
35.38,24570345,83438088
37.63,25909684,54670492
36.86,25229668,52512894
36.76,24401263,48681581
26.46,39352593,53689326
37.54,25124400,50025451
33.33,21898280,72736299
32.55,26185566,83046689
24.55,38307885,108313722
36.66,25474181,55497654
36.93,24780972,49922362
43.67,22513228,18312147
26.27,39068601,54843571
32.13,33702930,42881990
28.40,30988165,28105666
30.85,31127525,58599058
27.38,28940366,57694377
24.97,49128068,65694763
32.29,37839023,58007853
32.65,38366869,52392543
38.92,16779403,61161017
39.62,17014433,59966525
33.39,38116688,45701686
32.96,27216567,46071919
28.61,23373954,57122923
42.62,19691267,39185062
41.43,20190357,41359115
31.07,24769423,32233216
39.11,14083855,51559629
39.09,17260690,60980592
40.14,14568098,46451094
