perf, CACHE_MISS_L1, CACHE_MISS_L2
39.36,1912601,977796
43.48,2272174,2017016
46.07,814826,863864
45.91,777052,777151
40.20,1429763,1847108
36.72,2088835,3062811
40.89,2651999,1823870
35.99,1939139,1565387
36.30,1970395,1668697
31.00,2204637,3154242
34.81,2510063,2193357
30.85,2250113,6881256
51.49,646513,1302465
25.13,4494793,5848697
38.42,2089298,2613439
40.45,2104956,2000536
49.52,760350,956260
40.03,2457818,868946
50.28,2143411,2342897
50.45,2200927,1883698
50.19,703673,1355352
51.50,628111,984329
32.68,2484993,4036315
29.89,2196683,5302603
49.79,2210778,2128022
43.66,2167905,4136612
36.54,2137298,4760436
27.24,2193685,5492296
31.14,2329542,3819531
44.66,2298332,2709614
49.99,1056760,1729637
29.61,3978759,7205636
40.64,2146233,5309903
37.77,2093344,2997655
51.04,1334933,1676043
36.81,2274421,2244280
50.43,877553,886601
41.85,2094609,2612583
43.95,1221056,1172198
31.03,3796894,4632827
41.99,2063186,1160948
28.47,4763532,4832478
47.49,2248053,3591681
42.24,1979363,768375
45.11,2556114,960384
49.54,1367950,1990953
30.46,2553557,3899651
18.33,5085081,11110122
46.50,1228390,1974586
32.60,2305869,2370474
46.45,1336642,2082896
29.79,1980393,3287447
49.06,1374938,1961451
23.77,4936642,6435661
30.84,1872675,3279144
44.78,1278370,1358591
37.73,1605695,2430669
48.86,859580,1009680
29.35,3772626,2533784
48.44,1246081,1059165
44.04,1458279,2696306
48.83,1149187,1021383
33.69,1730814,1522950
40.05,2029997,3364317
29.15,2839056,4565420
44.54,1540004,3067500
34.11,2410290,3553989
46.48,2276548,2049867
22.36,3727425,11168229
22.84,3750014,10043717
34.00,2197427,8125366
43.08,1957101,2830189
35.97,2582778,5057947
45.69,2325231,5505981
34.00,1949733,8241507
38.08,2316844,8066799
39.54,2018873,3739250
49.45,2349061,1735068
29.83,2664738,3181912
39.99,2001920,3527353
47.10,1197154,764976
37.18,2028094,4832619
35.50,2240514,7940777
38.00,2008923,4431610
35.31,2523673,2212454
35.55,2073352,4594586
46.64,1482495,3753483
52.79,1546989,1418177
51.56,1064945,1276777
46.20,1325620,1659730
24.12,4353428,5046942
23.28,4152423,6694899
47.58,1590424,1868315
25.12,2812010,6823189
48.89,895288,665051
41.59,1391523,1749843
40.60,2039138,2552698
33.35,2765743,2882298
44.68,1278687,3447170
50.24,1611585,1914918
44.52,1519057,976828
50.10,1317898,1363741
46.58,1500770,3682029
42.33,1777957,1645771
30.15,3830434,1777091
45.05,931985,1182149
25.00,3924919,5703692
22.85,3906895,6512887
28.30,2554717,4284037
30.99,1536837,2670954
44.60,1229589,1047032
40.69,1147685,2343067
43.28,1684141,1162203
29.22,2424046,1883346
41.57,2098231,4215897
37.79,1643095,4485578
28.15,3041233,7659023
21.61,4433435,8368050
15.63,7827765,14048944
41.72,1689634,2141857
24.38,5660170,2531927
39.44,1458590,2046028
33.13,1430448,3616035
47.42,1363416,2139566
41.87,1785692,1905686
34.95,1963795,2823832
31.14,3152596,5461331
27.33,1902528,4494463
42.28,1008595,1068674
25.25,1968483,5436300
30.25,1881385,2055300
14.70,7512488,16093728
42.74,1344584,2617031
46.89,1309772,1847739
36.43,2975145,2726720
29.88,2956953,6690135
38.99,1337248,4922741
36.00,1908323,3632865
40.81,1750833,3302669
18.05,7543488,9438706
36.86,2952508,2762292
23.59,6685564,3568824
26.58,2931407,5280946
40.98,1365868,3107643
39.07,2419275,1378743
31.17,2161759,2312405
48.49,1495360,1073081
43.99,2763433,840128
32.93,4227994,1228462
20.83,6845989,7036155
42.87,1228013,1917399
35.79,1761266,1958397
25.19,5610307,2433746
38.10,1444206,3147758
33.54,1718318,1920048
32.42,1920878,2474285
24.63,4123819,2808232
39.95,2185260,2362223
42.05,1352673,3510633
24.93,4229616,2725701
39.36,1377464,4664794
27.82,1900676,3419147
39.46,1155934,3060590
43.90,746600,1566750
29.39,2474680,4272049
50.46,1583627,1092280
39.19,1764457,4106641
45.73,1496456,2435398
44.78,1693368,1769886
42.56,1337688,1326353
45.55,1095183,1437467
43.90,1079355,1961984
39.40,1293454,2598525
46.58,1627340,2881490
49.76,1657242,1111955
45.22,1595394,800793
32.16,2338688,3074819
45.07,1305085,1329030
30.23,2520430,2611959
42.04,2251347,1941845
29.69,3164482,2689401
39.32,1593126,6116535
44.22,1694487,3985150
38.47,1698598,3325162
35.41,2186180,1670006
45.24,1296045,2630055
55.10,1721926,1755083
31.66,1874565,3669930
53.80,1821732,1414037
53.82,1747478,1909590
52.98,1625170,902725
54.77,1729883,1574763
33.30,2242730,2861820
42.36,1740278,6017630
47.94,921439,1190481
27.14,4048547,4329892
40.77,2113592,2451494
41.86,1683642,6077223
50.16,1840350,1749285
28.54,3975356,3018011
