perf, CACHE_MISS_L1, CACHE_MISS_L2
28.87,26224327,22510480
45.03,10506031,5481546
44.26,7221557,2372329
39.52,8607365,7528101
38.40,9984821,18513081
33.34,5715140,7567562
44.30,10996011,5834043
19.10,43963458,28439413
38.06,8941824,6417791
37.93,10213609,14758289
29.94,8319163,34588290
28.26,7747478,34057071
29.71,8770133,32090847
28.73,10068190,32893579
35.57,7753438,4629829
28.64,9900440,7146179
38.30,9179927,20789674
31.47,8432725,21749568
25.44,11785094,24516351
42.99,5669226,6116961
31.34,9395158,34581966
44.09,8571943,14408296
46.28,8390203,11861094
40.13,4684142,8944846
38.33,8735727,10502820
40.31,5910711,10125969
33.23,8723281,32066144
43.36,11107788,5959631
38.25,10883139,15298001
41.20,8933320,14792352
44.21,6016358,6129355
36.29,6581334,17621998
34.92,9339374,22529221
46.10,7898992,6384314
36.31,8707221,11099667
37.37,9938130,14176072
45.22,6587218,6197722
39.36,8705552,20585066
36.98,8181001,32044523
33.85,8684133,30905990
41.43,4673120,14578021
49.03,5950709,4400348
41.41,4650879,15003026
49.37,5338602,7277140
25.35,9697475,22646462
42.94,5691634,10512428
48.63,6024228,4657094
42.66,5501129,16795653
30.68,10858836,10558524
36.97,5284532,14358235
32.04,5876055,12372092
41.45,5198719,21782768
46.43,5793146,7025057
32.85,8480357,9512604
41.24,5170678,21976051
41.51,5436884,20331190
44.48,5636720,11743507
31.37,6905003,16457108
39.74,4455158,20003604
41.23,5252905,21876844
42.13,5817697,5938193
32.44,6457764,10515617
31.15,9361076,8235376
47.06,5804367,6124913
38.31,6111449,14034564
40.85,5305304,21907325
32.92,10401583,10198299
37.47,8901960,24148638
32.43,15632579,18115454
44.25,9147180,15524824
43.92,4676338,7327741
41.43,9411932,17093036
46.68,9555697,4921291
33.67,11040295,14445644
39.94,9129135,30408810
34.52,7883941,17442625
32.09,9117670,4484883
42.77,8903661,12100252
44.35,6351753,7580850
35.97,9092488,30296478
39.81,9353864,10881231
32.29,8216450,8509595
39.68,8991185,19076608
33.87,9054632,33393162
35.09,8362818,22247464
36.02,10091719,15261297
53.47,4960160,4202952
49.04,4997631,6709256
50.36,6637362,5002686
47.54,5858439,6075828
48.44,6758204,6264342
38.56,6482424,21280680
41.02,4769728,19485440
43.50,5757703,21879784
40.43,4807286,19569217
38.90,6519982,9904289
52.90,5751876,6474123
34.87,6429274,3137285
49.51,6140709,2776507
42.14,5559998,8418084
29.59,11988555,17244289
40.70,5715691,22333524
34.95,7367016,3389913
42.31,7708672,5378891
37.73,6984464,13180124
31.54,7066162,16240307
31.02,7228177,8107590
35.35,8027575,21636269
36.73,7989049,21340966
41.53,5331208,4931565
33.56,8103278,29159332
37.35,4478768,6137406
30.57,6955068,9928264
27.01,8878376,16360068
39.07,8062015,9624335
41.47,6029308,4333655
37.26,8239191,3671163
28.99,7627858,26380108
52.12,5321149,5201985
43.40,7832504,8725194
23.03,26252533,10557271
37.41,4311399,18356707
29.09,12186987,9478665
36.33,6758213,12745193
28.90,7400498,17840815
26.03,9450729,18871900
43.32,4541890,12191013
30.65,7111323,12510446
28.66,7714634,20479835
40.49,4852824,14614780
29.34,9048678,16957298
37.63,4406170,18613422
36.83,4139107,15890362
31.92,10257683,7474908
50.03,4405017,5866983
49.53,6062597,6179312
42.45,6683243,8646673
47.10,4876122,7867300
48.42,5993328,7203835
39.83,7029120,12827917
44.65,5966377,8853585
37.55,3689108,16977299
41.60,7745312,10988140
48.29,4127566,4787846
37.15,9955251,9932826
37.36,5754686,10588085
30.84,15222888,9991581
36.35,9721113,10234862
38.45,4472778,16937373
41.30,3728012,11025059
36.48,4121379,17090940
38.68,3826217,15643278
23.82,25435077,5950787
39.21,5487413,12469546
36.76,8723542,7570394
36.06,5498351,19698105
30.70,9127743,19428234
39.37,6898058,10908317
50.36,7196917,5847033
49.20,6005478,8698038
50.73,6365984,7123475
48.25,7063389,9305244
48.21,6591213,7154188
42.82,6434643,13847965
46.39,5878410,8313893
51.93,6161494,4282235
47.56,5744150,3854529
45.58,6735105,9305940
47.23,6287167,5379056
37.57,5646444,24282651
38.64,6178126,22381200
38.30,7043074,19300192
27.95,10212818,23128288
46.08,6657254,6339159
45.98,6135705,14462395
29.91,8808200,22119908
38.62,7574078,3423806
38.35,5623588,22293570
39.67,5800454,20929068
40.96,6689408,11438977
45.98,7152469,5143308
55.35,6773619,5277901
39.80,5057255,7908413
43.01,6689651,24465620
46.98,6759613,6228223
29.65,14827965,16128316
26.16,16248831,25298171
51.60,5945017,5620292
52.01,6875015,8800934
31.82,7217221,12895414
40.43,6022254,13408920
40.58,6179991,21682585
40.86,6069376,24402876
32.61,9064718,10777112
39.75,6057732,20281770
30.70,9724476,13840992
48.07,7116264,12186651
43.02,5551789,6745423
35.49,6546877,4738955
41.99,6407935,25185337
