IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema;Time_search(547.5316596031189)
0;ResNet18_6;0.13940546666666664;0.0003604131101943941;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;18;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (2, f), T (4, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (2, f)];548.9474015235901
1;ResNet18_6;15.608081016666668;0.008499093820144249;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;7;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (1, f), T (128, c), T (2, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 2), (Arg 10))], T (4, f)];552.4411342144012
2;ResNet18_6;0.21043588333333335;0.001032198193850813;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;12;[V f, U (2, f), ULambda y, T (128, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (1, f), T (1, c), T (7, x),  Lambda_apply y [((Iter 1), (Arg 13)), ((Iter 1), (Arg 15))], T (4, f)];553.9566357135773
3;ResNet18_6;0.09762706666666668;0.0006831062273012718;1;axe_out_channels_0,axe_yy_0,axe_xx_0;33;[V f, U (4, f), U (7, y), T (128, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (2, f), T (1, c), T (28, x), T (4, y), T (1, f)];555.0602993965149
4;ResNet18_6;0.18309891666666667;0.0005134707459480486;1;axe_out_channels_0,axe_yy_0,axe_xx_0;20;[V f, U (4, f), U (7, y), U (3, h), T (128, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, f), T (1, c), T (14, x), T (4, y), T (2, f)];556.2078366279602
5;ResNet18_6;1.4914742333333335;0.004137443674809631;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;5;[V f, U (2, f), ULambda y, T (128, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (2, f), T (1, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))], T (2, f)];557.8067891597748
6;ResNet18_6;1.2011154333333331;0.005059948547828032;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;7;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (4, f), T (32, c), T (4, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))], T (1, f)];559.7898728847504
7;ResNet18_6;0.6629290999999999;0.006273466962445011;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;11;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (2, f), T (32, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (2, f)];561.439088344574
8;ResNet18_6;1.4013707666666668;0.0021502068197682494;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;4;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (28, x),  T (3, h), T (2, f), T (4, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))], T (1, f)];563.164466381073
9;ResNet18_6;0.13830493333333332;0.0005573397687028627;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;17;[V f, U (2, f), ULambda y, U (3, h), T (64, c), Hoist_vars [c], T (2, x),  T (3, w), T (4, f), T (2, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (1, f)];564.6263456344604
10;ResNet18_6;2.2235023333333332;0.009244238000566122;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;4;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (4, f), T (4, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))], T (1, f)];566.2780449390411
11;ResNet18_6;0.12309756666666667;0.0004090936404622656;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;17;[V f, U (2, f), ULambda y, T (64, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (2, f), T (2, c), T (14, x),  Lambda_apply y [((Iter 1), (Arg 8)), ((Iter 2), (Arg 10))], T (2, f)];567.6927137374878
12;ResNet18_6;8.911023533333333;0.011435283517060498;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;5;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (28, x),  T (3, h), T (1, f), T (128, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))], T (2, f)];570.3592331409454
13;ResNet18_6;2.1028362166666668;0.0035007801607084823;1;axe_out_channels_0,axe_yy_0,axe_xx_0;4;[V f, U (2, f), U (14, y), T (16, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (4, f), T (8, c), T (1, x), T (2, y), T (1, f)];571.7837159633636
14;ResNet18_6;0.10452111666666666;0.00026725897812587834;1;axe_out_channels_0,axe_yy_0,axe_xx_0;13;[V f, U (4, f), U (7, y), T (128, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (1, f), T (1, c), T (7, x), T (4, y), T (2, f)];572.8935461044312
15;ResNet18_6;0.20608568333333332;0.0012994737705232038;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;11;[V f, U (1, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (4, x),  T (3, w), T (4, f), T (8, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (2, f)];574.3359794616699
16;ResNet18_6;0.5543703166666667;0.0005044952397639217;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;5;[V f, U (4, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (14, x),  T (3, w), T (2, f), T (4, c), T (2, x),  Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))], T (1, f)];576.2747941017151
17;ResNet18_6;0.10879188333333334;0.0002875957719709334;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;18;[V f, U (2, f), ULambda y, U (3, h), T (128, c), Hoist_vars [c], T (2, x),  T (3, w), T (2, f), T (1, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (2, f)];577.7420065402985
18;ResNet18_6;0.3663935833333334;0.0014463436779417933;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;17;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (4, f), T (32, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))], T (1, f)];579.282262802124
19;ResNet18_6;0.18813921666666666;0.00043190072193863136;1;axe_out_channels_0,axe_yy_0,axe_xx_0;9;[V f, U (4, f), U (7, y), T (32, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (2, f), T (4, c), T (4, x), T (4, y), T (1, f)];580.5249791145325
20;ResNet18_6;0.13459498333333336;0.0004831977076955387;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;20;[V f, U (2, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, f), T (4, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (4, f)];581.9487709999084
21;ResNet18_6;0.3861450666666667;0.0038436174903627167;1;axe_out_channels_0,axe_yy_0,axe_xx_0;13;[V f, U (4, f), U (7, y), U (3, h), T (4, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, f), T (32, c), T (7, x), T (4, y), T (2, f)];583.161768913269
